City,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitation,Pressure,Temperature,Visibility,Wind_Speed,Consumption_type,Car_Electricity_KW_SQFT,Day_of_week,Weekdays,HolidayName,School_Day
Power City,Scenario,11,15,12,1,0.6,0.8245,0.3,973.7,3.3,16.093,4.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,15,13,1,0.6,0.7903,0,973.1,3.9,16.093,5.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,15,14,1,0,0.7567,0,972.9,3.9,16,6.2,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,15,15,1,-1.1,0.6983,0,972.7,3.9,16.093,7.2,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,15,16,1,-0.6,0.7243,0,973.1,3.9,16.093,6.2,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,15,17,1,-1.1,0.6983,0,973.7,3.9,16.093,5.7,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,15,18,0.9,-1.1,0.6983,0,974.7,3.9,16.093,3.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,15,19,1,-2.2,0.6718,0,975.4,3.3,16.093,4.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,15,20,1,-2.2,0.6718,0,976.2,3.3,16,4.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,15,21,1,-2.2,0.696,0,976.7,2.8,16.093,6.2,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,15,22,1,-1.7,0.7537,0,977,2.2,16.093,4.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,15,23,1,-1.7,0.7811,0,977.7,1.7,16.093,5.7,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,11,15,24,1,-1.7,0.7811,0,977.7,1.7,16.093,4.6,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,11,16,1,1,-2.2,0.7528,0,977.7,1.7,16.093,5.1,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,11,16,2,1,-2.8,0.7517,0,978.2,1.1,16,4.6,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,11,16,3,1,-2.8,0.7517,0,977.7,1.1,14.484,4.1,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,11,16,4,1,-2.8,0.7517,0,978,1.1,14.484,5.1,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,11,16,5,1,-3.3,0.7508,0,978.3,0.6,14.484,4.6,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,11,16,6,1,-2.8,0.8139,0,978.7,0,14.484,3.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,7,1,-3.3,0.7842,0,978.7,0,11.265,4.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,8,1,-3.3,0.7842,0,978.9,0,6,4.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,9,1,-3.3,0.8192,0,978.7,-0.6,11.265,2.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,10,1,-3.3,0.7842,0,979,0,14.484,3.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,11,1,-2.8,0.8441,0.3,979.3,-0.5,1.609,2.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,12,1,-2.2,0.889,0.5,979.3,-0.6,0.805,3.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,13,1,-1.7,0.9568,1,979,-1.1,0.805,0,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,14,1,-1.7,0.8454,0.3,978.5,0.6,6,3.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,15,1,-1.7,0.8155,0,978.3,1.1,14.484,4.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,16,1,-2.8,0.8503,1.3,978.7,-0.6,0.402,5.7,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,17,1,-1.7,0.9225,0.8,979.3,-0.6,0.805,3.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,18,1,-3.3,0.8497,0.3,980,-1.1,0.805,6.7,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,19,0.9,-3.3,0.8192,0.3,980.6,-0.6,14.484,4.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,20,0.75,-3.3,0.8497,0,981.8,-1.1,16,3.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,21,0.5,-3.9,0.849,0,982.3,-1.7,16.093,3.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,22,1,-4.4,0.8177,0,983,-1.7,16.093,3.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,16,23,1,-4.4,0.7824,0,983.3,-1.1,12.875,2.6,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,11,16,24,1,-4.4,0.7824,0,983.6,-1.1,16.093,2.6,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,11,17,1,1,-4.4,0.7824,0,983.9,-1.1,16.093,2.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,11,17,2,1,-4.4,0.7824,NULL,984.2,-1.1,16,1.5,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,11,17,3,1,-4.4,0.7824,0,983.9,-1.1,14.484,2.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,11,17,4,1,-3.9,0.8124,0,984.6,-1.1,14.484,2.6,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,11,17,5,1,-3.9,0.8124,0,984.9,-1.1,14.484,2.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,11,17,6,1,-4.4,0.7824,0,985.6,-1.1,14.484,2.1,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,7,1,-5,0.7477,NULL,986.3,-1.1,16.093,2.6,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,8,1,-5.6,0.7143,0,987.1,-1.1,14,2.6,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,9,1,-5,0.7814,0,987.6,-1.7,14.484,3.6,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,10,1,-5,0.7814,0,987.9,-1.7,14.484,3.1,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,11,1,-6.1,0.6876,0,988.6,-1.1,14.484,4.6,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,12,1,-5.6,0.7143,0,988.9,-1.1,16.093,4.1,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,13,0.9,-5,0.7208,0,988.6,-0.6,14.484,4.6,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,14,1,-6.1,0.6345,0,988.5,0,16,3.6,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,15,0.9,-6.7,0.606,0,988.2,0,16.093,3.1,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,16,1,-6.7,0.606,0,988.2,0,16.093,2.1,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,17,1,-7.2,0.583,0,988.6,0,14.484,4.1,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,18,1,-6.7,0.633,0,988.9,-0.6,16.093,4.1,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,19,1,-6.1,0.6876,0,989.9,-1.1,12.875,4.6,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,20,1,-5,0.8108,0,990.4,-2.2,3.2,3.6,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,21,1,-4.4,0.887,0.3,990.9,-2.8,8.047,3.1,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,22,1,-5,0.8477,0,991.2,-2.8,8.047,3.1,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,11,17,23,0.9,-5,0.8108,0,991.5,-2.2,14.484,2.6,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,11,17,24,0.9,-5.6,0.8099,0,992.2,-2.8,14.484,2.6,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,11,18,1,0.25,-7.2,0.8075,0,992.9,-4.4,16.093,3.6,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,11,18,2,0,-8.3,0.7759,NULL,993.4,-5,16,2.6,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,11,18,3,0,-9.4,0.745,NULL,993.9,-5.6,16.093,2.1,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,11,18,4,0,-9.4,0.745,NULL,994.5,-5.6,16.093,3.6,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,11,18,5,0,-9.4,0.774,NULL,995.2,-6.1,16.093,3.1,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,11,18,6,0,-10,0.8033,NULL,995.8,-7.2,16.093,4.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,7,0,-10,0.7729,NULL,996.2,-6.7,16.093,3.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,8,0,-10.6,0.7659,NULL,997,-7.2,16,3.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,9,0.25,-10.6,0.737,NULL,997.5,-6.7,16.093,2.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,10,0,-11.1,0.6219,NULL,998.1,-5,16.093,3.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,11,0,-11.1,0.5724,NULL,998.8,-3.9,16.093,5.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,12,0,NULL,NULL,NULL,998.8,NULL,16.093,6.2,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,13,0,-11.7,0.5025,0,998.5,-2.8,16.093,4.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,14,0.5,-11.7,0.4631,0,998.7,-1.7,16,5.7,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,15,0.5,-11.1,0.465,0,998.5,-1.1,16.093,5.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,16,0.5,-11.1,0.465,0,998.1,-1.1,16.093,4.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,17,0.5,-11.1,0.465,0,997.8,-1.1,16.093,4.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,18,0.9,-10.6,0.5057,0,998.1,-1.7,16.093,2.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,19,1,-10,0.5304,0,997.8,-1.7,16.093,0,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,20,1,-9.4,0.5771,0,998,-2.2,16,0,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,21,1,-9.4,0.6034,0,997.2,-2.8,16.093,1.5,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,22,0.9,-9.4,0.5771,0,997.2,-2.2,16.093,2.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,11,18,23,1,-9.4,0.6034,0,996.2,-2.8,16.093,2.1,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,11,18,24,0.9,-9.4,0.6551,0,995.8,-3.9,16.093,2.1,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,11,19,1,0.9,-8.3,0.6827,0,995.5,-3.3,16.093,2.6,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,11,19,2,1,-8.3,0.7141,0,995.1,-3.9,16,2.1,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,11,19,3,0.9,-8.3,0.7141,0,994.2,-3.9,16.093,2.6,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,11,19,4,1,-8.3,0.7141,0,993.5,-3.9,16.093,3.1,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,11,19,5,1,-7.8,0.7098,0,992.5,-3.3,16.093,3.6,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,11,19,6,1,-7.2,0.7435,0,991.5,-3.3,2.414,3.6,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,7,1,-6.1,0.8092,0.3,990.6,-3.3,16.093,3.6,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,8,1,-6.1,0.8092,0,990.1,-3.3,16,4.6,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,9,1,-6.1,0.8092,0,988.9,-3.3,16.093,5.7,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,10,1,-6.7,0.7445,0,987.9,-2.8,16.093,5.7,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,11,1,-7.2,0.6851,0,986.9,-2.2,16.093,5.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,12,1,-7.2,0.6603,0,985.6,-1.7,16.093,7.2,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,13,1,-6.7,0.6566,0,983.9,-1.1,16.093,5.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,14,1,-6.7,0.633,0,982.5,-0.6,16,7.7,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,15,1,-6.7,0.633,0,981,-0.6,16.093,8.2,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,16,1,-6.7,0.606,0,980.6,0,16.093,5.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,17,1,-6.7,0.5802,0,980,0.6,16.093,3.6,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,18,1,-6.1,0.6075,0,980,0.6,16.093,3.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,19,1,-5.6,0.6088,0,980,1.1,16.093,3.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,20,1,-5,0.6372,0,980.9,1.1,16,4.6,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,21,1,-3.3,0.7508,0,980.3,0.6,14.484,2.6,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,22,1,-2.2,0.8148,0,981,0.6,11.265,4.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,11,19,23,1,-2.8,0.7517,0,981.3,1.1,12.875,5.7,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,11,19,24,1,-2.8,0.7793,0,981.6,0.6,11.265,4.1,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,11,20,1,1,-2.8,0.7793,0,982,0.6,14.484,4.6,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,11,20,2,1,-3.9,0.6924,0,982.5,1.1,14,7.7,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,11,20,3,0.9,-5,0.6606,0,982.6,0.6,14.484,5.7,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,11,20,4,0.5,-5.6,0.6592,0,983,0,14.484,6.7,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,11,20,5,0.5,-5.6,0.6592,0,983.3,0,14.484,5.1,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,11,20,6,1,-4.4,0.6913,0,983.6,0.6,14.484,5.7,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,7,1,-3.9,0.7497,0,984.3,0,14.484,6.2,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,8,1,-4.4,0.722,0,985.5,0,14,5.7,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,9,1,-5,0.69,0,985.9,0,16.093,5.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,10,0.9,-5,0.69,0,986.6,0,16.093,5.7,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,11,1,-4.4,0.722,0,986.9,0,14.484,5.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,12,1,-3.9,0.7497,0,987.3,0,14.484,4.6,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,13,1,-5,0.6606,0,986.9,0.6,16.093,6.2,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,14,1,-5.6,0.6312,0,987.1,0.6,16,4.6,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,15,1,-5.6,0.6312,0,986.6,0.6,14.484,5.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,16,1,-6.1,0.6345,0,986.9,0,11.265,6.2,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,17,1,-5,0.7208,0,987.3,-0.6,9.656,4.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,18,1,-4.4,0.8177,0.3,987.9,-1.7,1.609,4.6,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,19,1,-5.6,0.7746,0,988.6,-2.2,1.609,5.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,20,1,-6.1,0.7456,0,989.1,-2.2,1.6,3.6,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,21,1,-8.3,0.6577,0,989.6,-2.8,14.484,5.7,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,22,1,-8.9,0.6514,0,989.9,-3.3,12.875,5.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,11,20,23,1,-8.3,0.7141,0.3,990.2,-3.9,16.093,5.1,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,11,20,24,0.9,-11.1,0.6219,0,990.6,-5,16.093,7.2,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,11,21,1,0.5,-11.7,0.6204,0,990.9,-5.6,16.093,5.1,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,11,21,2,0.25,-11.7,0.6445,0,991.1,-6.1,16,4.1,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,11,21,3,0,-11.1,0.7082,0,991.5,-6.7,16.093,3.1,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,11,21,4,0,-11.7,0.7014,0,992.2,-7.2,16.093,3.1,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,11,21,5,0,-11.7,0.764,0,992.5,-8.3,16.093,1.5,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,11,21,6,0,-11.7,0.764,0,993.2,-8.3,16.093,3.6,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,7,0,-11.7,0.8007,0,993.9,-8.9,16.093,3.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,8,0,-11.7,0.8007,0,994.7,-8.9,16,2.6,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,9,0.25,-11.7,0.8328,0,994.8,-9.4,16.093,2.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,10,0.25,-10,0.8415,0,995.8,-7.8,16.093,2.6,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,11,0.25,-8,0.7942,0,996.2,-5,16.093,3.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,12,0.5,-8.9,0.6514,0,996.5,-3.3,16.093,6.7,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,13,0.9,-10,0.5754,0,996.8,-2.8,16.093,5.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,14,1,-10.6,0.5487,0,996.7,-2.8,14,5.7,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,15,1,-10,0.5754,0,996.8,-2.8,16.093,5.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,16,1,-11.1,0.5272,0,996.8,-2.8,16.093,5.7,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,17,1,-10.6,0.5695,0,997.2,-3.3,14.484,7.7,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,18,0.9,-12.2,0.501,0,997.8,-3.3,14.484,5.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,19,0.9,-10.6,0.6185,0,998.1,-4.4,16.093,6.2,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,20,1,-10,0.6487,0,999,-4.4,16,5.7,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,21,1,-10.6,0.6472,0,999.1,-5,16.093,3.6,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,22,1,-10.6,0.6472,0,999.5,-5,16.093,2.6,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,11,21,23,1,-11.1,0.6219,0,999.8,-5,16.093,2.6,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,11,21,24,0.9,-11.7,0.5927,0,999.5,-5,16.093,2.6,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,11,22,1,1,-11.7,0.5927,0,999.8,-5,16.093,2.1,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,11,22,2,1,-11.1,0.651,0,1000,-5.6,16,2.6,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,11,22,3,0.5,-11.7,0.6749,0,999.5,-6.7,16.093,2.1,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,11,22,4,1,-10.6,0.737,0,999.8,-6.7,16.093,1.5,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,11,22,5,1,-9.4,0.745,0,999.8,-5.6,16.093,2.1,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,11,22,6,1,-8.9,0.7748,0,1000.1,-5.6,16.093,0,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,7,1,-8.9,0.7403,0,1000.5,-5,16.093,1.5,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,8,0.5,-9.4,0.745,0,1000.7,-5.6,16,0,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,9,0.9,-10,0.8033,0,1001.1,-7.2,16.093,0,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,10,0.9,-7.8,0.8443,0,1001.1,-5.6,16.093,1.5,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,11,0.9,-8.3,0.7414,0,1001.1,-4.4,16.093,2.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,12,0.9,-8.3,0.6827,0,1001.4,-3.3,16.093,2.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,13,0.9,-8.9,0.6002,0,1001.1,-2.2,16.093,2.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,14,0.75,-7.8,0.5814,0,1000.7,-0.6,16,2.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,15,0.9,-7.8,0.6031,0,999.5,-1.1,16.093,3.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,16,0.9,-7.8,0.6303,0,998.5,-1.7,16.093,2.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,17,0.9,-7.8,0.6303,0,998.1,-1.7,16.093,2.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,18,0.5,-7.8,0.6838,0,998.5,-2.8,16.093,3.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,19,0.5,-8.3,0.6827,0,998.5,-3.3,16.093,0,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,20,0.25,-8.3,0.7141,0,998.7,-3.9,16,1.5,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,21,0.25,-8.3,0.7759,0,998.5,-5,16.093,2.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,22,0.25,-9.4,0.745,0,998.5,-5.6,16.093,1.5,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,11,22,23,0,-10,0.7105,0,998.1,-5.6,16.093,0,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,11,22,24,0,-10,0.7729,0,997.8,-6.7,16.093,1.5,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,11,23,1,0,-10.6,0.7659,0,997.8,-7.2,16.093,0,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,11,23,2,0,-11.1,0.771,0,997.7,-7.8,16,0,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,11,23,3,0,-11.1,0.736,0,997.2,-7.2,16.093,0,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,11,23,4,0,-11.1,0.771,0,996.5,-7.8,16.093,1.5,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,11,23,5,0,-11.1,0.771,0,996.8,-7.8,16.093,0,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,11,23,6,0.25,-11.1,0.771,0,995.8,-7.8,16.093,0,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,23,7,0.25,-11.1,0.771,0,995.5,-7.8,16.093,2.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,23,8,0.25,-11.1,0.771,0,995.4,-7.8,16,3.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,23,9,0.5,-10.6,0.8024,0,994.8,-7.8,12.875,2.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,11,23,10,0.5,-9.4,0.774,0,994.8,-6.1,14.484,3.1,ELECTRIC_CAR,0,1,Sun,NULL,0
