Year,Month,Day,Hour,Calc_Sector_KW,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility,Day_of_week,Weekdays,HolidayName,School_Day,Solar_Elevation
Consumption,12,11,7,149095.23976762,1,-11.1,0.74,6,-7.2,17.7,2,Mon,NULL,1,-21.01349226
Consumption,12,11,8,153522.855228168,1,-10.5,0.78,6,-6.7,12.6,2,Mon,NULL,1,-10.50029415
Consumption,12,11,9,136407.142826779,1,-9.5,0.81,6,-6.1,7.5,2,Mon,NULL,1,-0.663709021
Consumption,12,11,10,124969.130728733,1,-7.8,0.85,7,-5.6,2.4,2,Mon,NULL,1,8.1496244986
Consumption,12,11,11,115885.222990844,1,-7.4,0.82,7,-4.5,5.3666666667,2,Mon,NULL,1,15.506145154
Consumption,12,11,12,115261.491277766,1,-6.9,0.78,7,-3.3,8.3333333333,2,Mon,NULL,1,20.89227154
Consumption,12,11,13,113315.748714403,1,-6.1,0.75,8,-2.2,11.3,2,Mon,NULL,1,23.796489759
Consumption,12,11,14,109746.729469916,1,-5.9,0.76,8,-1.8,12.366666667,2,Mon,NULL,1,23.877384835
Consumption,12,11,15,105353.748021468,1,-5.3,0.77,8,-1.5,13.433333333,2,Mon,NULL,1,21.124653002
Consumption,12,11,16,107878.005502848,1,-4.4,0.78,8,-1.1,14.5,2,Mon,NULL,1,15.864552808
Consumption,12,11,17,129584.103516692,1,-4.6,0.78,8,-0.9,13.433333333,2,Mon,NULL,1,8.6040662201
Consumption,12,11,18,158313.718579389,1,-4.5,0.78,8,-0.8,12.366666667,2,Mon,NULL,1,-0.140377857
Consumption,12,11,19,156582.997542914,1,-3.9,0.78,8,-0.6,11.3,2,Mon,NULL,1,-9.930189519
Consumption,12,11,20,154034.738292756,1,-3.9,0.8,9,-0.6,11.3,2,Mon,NULL,1,-20.41472309
Consumption,12,11,21,148995.928562555,1,-3.5,0.83,9,-0.6,11.3,2,Mon,NULL,1,-31.30109202
Consumption,12,11,22,130855.659598234,1,-2.8,0.85,9,-0.6,11.3,2,Mon,NULL,1,-42.29837762
Consumption,12,11,23,91146.3436387095,1,-3.4,0.83,9,-0.4,11.3,2,Mon,NULL,1,-53.0093504
Consumption,12,11,24,76718.1612164769,1,-3.5,0.81,9,-0.2,11.3,2,Mon,NULL,1,-62.64817346
Consumption,12,12,1,63115.7653834536,1,-3.3,0.79,9,0,11.3,3,Tue,NULL,1,-69.27785288
Consumption,12,12,2,60002.4941451504,1,-3.7,0.79,9,0,11.3,3,Tue,NULL,1,-69.52843557
Consumption,12,12,3,59409.6116029287,1,-3.7,0.79,9,0,11.3,3,Tue,NULL,1,-63.21669737
Consumption,12,12,4,59875.7616823512,1,-3.3,0.79,9,0,11.3,3,Tue,NULL,1,-53.70024218
Consumption,12,12,5,66116.7296263521,1,-3.3,0.8,9,0.2,11.3,3,Tue,NULL,1,-43.03156795
Consumption,12,12,6,80137.9332320537,1,-2.9,0.81,9,0.4,11.3,3,Tue,NULL,1,-32.04228334
Consumption,12,12,7,128754.318544466,1,-2.2,0.82,9,0.6,11.3,3,Tue,NULL,1,-21.14364038
Consumption,12,12,8,136129.054726985,0.9,-2.7,0.81,9,0.8,12.366666667,3,Tue,NULL,1,-10.62950924
Consumption,12,12,9,122763.515296309,0.9,-2.8,0.8,9,0.9,13.433333333,3,Tue,NULL,1,-0.790779015
Consumption,12,12,10,112584.354300535,0.8,-2.2,0.79,9,1.1,14.5,3,Tue,NULL,1,8.026876303
Consumption,12,12,11,104073.383663237,0.9,-2.2,0.77,10,1.7,15.566666667,3,Tue,NULL,1,15.391200637
Consumption,12,12,12,103392.544131193,0.9,-2.1,0.75,10,2.2,16.633333333,3,Tue,NULL,1,20.790005093
Consumption,12,12,13,101820.196097357,1,-1.7,0.73,10,2.8,17.7,3,Tue,NULL,1,23.712462137
Consumption,12,12,14,99182.3100416676,1,-2.1,0.71,10,3.2,18.766666667,3,Tue,NULL,1,23.816091945
Consumption,12,12,15,95604.8996435424,1,-2.1,0.69,10,3.5,19.833333333,3,Tue,NULL,1,21.087727703
Consumption,12,12,16,98750.2845790944,1,-1.7,0.67,10,3.9,20.9,3,Tue,NULL,1,15.850473408
Consumption,12,12,17,121831.868932725,0.9,-2.1,0.69,10,3.5,19.3,3,Tue,NULL,1,8.6093559734
Consumption,12,12,18,151223.765476506,0.9,-2.1,0.71,10,3.2,17.7,3,Tue,NULL,1,-0.119781777
Consumption,12,12,19,149893.964434697,0.8,-1.7,0.73,10,2.8,16.1,3,Tue,NULL,1,-9.898201258
Consumption,12,12,20,147235.016033321,0.8,-2.1,0.73,10,2.8,16.1,3,Tue,NULL,1,-20.37499672
Consumption,12,12,21,142519.126787391,0.7,-2,0.73,10,2.8,16.1,3,Tue,NULL,1,-31.25734171
Consumption,12,12,22,124914.918529071,0.7,-1.7,0.73,10,2.8,16.1,3,Tue,NULL,1,-42.25515984
Consumption,12,12,23,90222.1326356354,0.5,-1.9,0.74,10,2.8,16.633333333,3,Tue,NULL,1,-52.97383497
Consumption,12,12,24,75713.5621804688,0.4,-1.7,0.75,10,2.8,17.166666667,3,Tue,NULL,1,-62.63439017
Consumption,12,13,1,62133.886635756,0.2,-1.1,0.76,10,2.8,17.7,4,Wed,NULL,1,-69.31209825
Consumption,12,13,2,59053.6658942787,0.5,-1.7,0.74,10,3,18.766666667,4,Wed,NULL,1,-69.62204584
Consumption,12,13,3,58392.6775861344,0.7,-1.9,0.72,10,3.1,19.833333333,4,Wed,NULL,1,-63.33660438
Consumption,12,13,4,58086.8651591749,1,-1.7,0.7,10,3.3,20.9,4,Wed,NULL,1,-53.82608804
Consumption,12,13,5,63823.9642125126,1,-1.7,0.73,10,3.1,20.9,4,Wed,NULL,1,-43.15845854
Consumption,12,13,6,77379.8159938418,1,-1.3,0.76,10,3,20.9,4,Wed,NULL,1,-32.1691366
Consumption,12,13,7,120658.352513832,1,-0.6,0.79,10,2.8,20.9,4,Wed,NULL,1,-21.26993765
Consumption,12,13,8,130710.556331987,1,-2.2,0.79,10,1.7,15.266666667,4,Wed,NULL,1,-10.75448816
Consumption,12,13,9,119148.246327274,1,-3.4,0.78,9,0.5,9.6333333333,4,Wed,NULL,1,-0.913076381
Consumption,12,13,10,110570.665742602,1,-3.9,0.78,8,-0.6,4,4,Wed,NULL,1,7.9095542492
Consumption,12,13,11,103827.972180555,1,-4.1,0.78,8,-0.6,4.2666666667,4,Wed,NULL,1,15.282396951
Consumption,12,13,12,104725.631309029,1,-4.1,0.78,8,-0.6,4.5333333333,4,Wed,NULL,1,20.69455723
Consumption,12,13,13,103726.820173509,1,-3.9,0.78,8,-0.6,4.8,4,Wed,NULL,1,23.635759394
Consumption,12,13,14,101795.492966939,1,-4.3,0.79,8,-0.8,5.8666666667,4,Wed,NULL,1,23.762344922
Consumption,12,13,15,98791.4218672527,1,-4.3,0.81,8,-0.9,6.9333333333,4,Wed,NULL,1,21.058264658
Consumption,12,13,16,102192.564424237,1,-3.9,0.82,9,-1.1,8,4,Wed,NULL,1,15.843549424
Consumption,12,13,17,124752.524921089,1,-4.4,0.83,8,-1.5,8,4,Wed,NULL,1,8.6213886943
Consumption,12,13,18,153660.402188345,1,-4.6,0.84,8,-1.8,8,4,Wed,NULL,1,-0.092863235
Consumption,12,13,19,151872.329843877,1,-4.4,0.85,8,-2.2,8,4,Wed,NULL,1,-9.860254296
Consumption,12,13,20,149396.781362301,1,-5.5,0.83,8,-2.6,7.4666666667,4,Wed,NULL,1,-20.32957354
Consumption,12,13,21,144712.280508989,1,-6.3,0.8,8,-2.9,6.9333333333,4,Wed,NULL,1,-31.20800897
Consumption,12,13,22,127194.035451825,1,-6.7,0.78,7,-3.3,6.4,4,Wed,NULL,1,-42.20625627
Consumption,12,13,23,91266.0636511555,0.9,-7.3,0.77,7,-3.3,8.0333333333,4,Wed,NULL,1,-52.9321854
Consumption,12,13,24,76901.9408308134,0.7,-7.4,0.76,7,-3.3,9.6666666667,4,Wed,NULL,1,-62.61350002
Consumption,12,14,1,63375.8075703727,0.6,-7.2,0.75,7,-3.3,11.3,5,Thu,NULL,1,-69.33807924
Consumption,12,14,2,60522.8527029554,0.4,-8.1,0.79,7,-4.6,18.266666667,5,Thu,NULL,1,-69.70820447
Consumption,12,14,3,60434.6698669778,0.2,-8.7,0.84,7,-5.9,25.233333333,5,Thu,NULL,1,-63.45105388
Consumption,12,14,4,61608.0630938941,0,-8.9,0.88,6,-7.2,32.2,5,Thu,NULL,1,-53.94764415
Consumption,12,14,5,67322.0715854452,0.2,-8.9,0.85,7,-6.3,32.2,5,Thu,NULL,1,-43.2815275
Consumption,12,14,6,81191.428938742,0.4,-8.5,0.81,7,-5.3,32.2,5,Thu,NULL,1,-32.2922302
Consumption,12,14,7,128311.890765733,0.6,-7.8,0.78,7,-4.4,32.2,5,Thu,NULL,1,-21.39227999
Consumption,12,14,8,136336.696754751,0.6,-8,0.78,7,-4,28.433333333,5,Thu,NULL,1,-10.87512989
Consumption,12,14,9,122442.016081305,0.5,-7.7,0.78,7,-3.7,24.666666667,5,Thu,NULL,1,-1.030505516
Consumption,12,14,10,112013.895942054,0.5,-6.7,0.78,7,-3.3,20.9,5,Thu,NULL,1,7.7977452941
Consumption,12,14,11,103883.684364019,0.7,-7,0.73,7,-2.6,20.9,5,Thu,NULL,1,15.179808751
Consumption,12,14,12,103586.270002982,0.8,-7.3,0.69,7,-1.8,20.9,5,Thu,NULL,1,20.605987023
Consumption,12,14,13,101828.161128269,1,-7.2,0.64,7,-1.1,20.9,5,Thu,NULL,1,23.566423057
Consumption,12,14,14,99860.4467298738,0.9,-7.4,0.62,7,-0.5,20.9,5,Thu,NULL,1,23.716167209
Consumption,12,14,15,95758.6720917639,0.7,-7.2,0.61,7,0,20.9,5,Thu,NULL,1,21.036269267
Consumption,12,14,16,98155.3232807939,0.6,-6.7,0.59,7,0.6,20.9,5,Thu,NULL,1,15.843768451
Consumption,12,14,17,120867.942176509,0.5,-6.7,0.61,7,0.6,20.9,5,Thu,NULL,1,8.6401349297
Consumption,12,14,18,150884.451883693,0.5,-6.4,0.62,8,0.6,20.9,5,Thu,NULL,1,-0.059667382
Consumption,12,14,19,149588.867620966,0.4,-5.6,0.64,8,0.6,20.9,5,Thu,NULL,1,-9.816407842
Consumption,12,14,20,147140.003033849,0.6,-5.6,0.66,8,0.6,19.3,5,Thu,NULL,1,-20.27852521
Consumption,12,14,21,142041.439375069,0.8,-5.1,0.68,8,0.6,17.7,5,Thu,NULL,1,-31.15317654
Consumption,12,14,22,124477.226376847,1,-4.4,0.7,8,0.6,16.1,5,Thu,NULL,1,-42.15175931
Consumption,12,14,23,90489.6823949559,1,-5,0.69,8,0.6,16.633333333,5,Thu,NULL,1,-52.88450061
Consumption,12,14,24,76003.9334945421,1,-5.2,0.68,8,0.6,17.166666667,5,Thu,NULL,1,-62.58559369
Consumption,12,15,1,62401.9563033478,1,-5,0.67,8,0.6,17.7,6,Fri,NULL,1,-69.35581486
Consumption,12,15,2,59340.3990141042,1,-5.4,0.67,8,0.6,17.7,6,Fri,NULL,1,-69.78681275
Consumption,12,15,3,58703.1255594293,0.9,-5.4,0.67,8,0.6,17.7,6,Fri,NULL,1,-63.55992809
Consumption,12,15,4,58533.8376858089,0.9,-5,0.67,8,0.6,17.7,6,Fri,NULL,1,-54.06479919
Consumption,12,15,5,64745.8484658691,0.8,-5.4,0.68,8,0.4,17.7,6,Fri,NULL,1,-43.4006671
Consumption,12,15,6,78244.9804350564,0.8,-5.3,0.68,8,0.2,17.7,6,Fri,NULL,1,-32.41145842
Consumption,12,15,7,122072.595971643,0.7,-5,0.69,8,0,17.7,6,Fri,NULL,1,-21.51056394
Consumption,12,15,8,131566.628717676,0.5,-5.3,0.69,8,0.2,18.766666667,6,Fri,NULL,1,-10.99133467
Consumption,12,15,9,118342.352345269,0.3,-5.2,0.7,8,0.4,19.833333333,6,Fri,NULL,1,-1.142972733
Consumption,12,15,10,106996.099179112,0.1,-4.4,0.7,8,0.6,20.9,6,Fri,NULL,1,7.6915339427
Consumption,12,15,11,99654.0341363353,0.1,-4.2,0.68,8,1.3,20.9,6,Fri,NULL,1,15.083507838
Consumption,12,15,12,100836.070316417,0,-3.9,0.67,9,2.1,20.9,6,Fri,NULL,1,20.524350441
Consumption,12,15,13,99483.8207898959,0,-3.3,0.65,9,2.8,20.9,6,Fri,NULL,1,23.504491425
Consumption,12,15,14,97793.3286676205,0,-3.5,0.65,9,3,20.9,6,Fri,NULL,1,23.677578926
Consumption,12,15,15,93919.5960697611,0,-3.3,0.65,9,3.1,20.9,6,Fri,NULL,1,21.021743511
Consumption,12,15,16,96351.6865235206,0,-2.8,0.65,9,3.3,20.9,6,Fri,NULL,1,15.851114624
Consumption,12,15,17,119187.488289988,0.1,-3.3,0.68,9,2.6,20.9,6,Fri,NULL,1,8.665561822
Consumption,12,15,18,148715.178947217,0.2,-3.5,0.7,9,1.8,20.9,6,Fri,NULL,1,-0.020242594
Consumption,12,15,19,147266.92427119,0.3,-3.3,0.73,9,1.1,20.9,6,Fri,NULL,1,-9.766724049
Consumption,12,15,20,145022.075793289,0.2,-3.9,0.74,9,0.7,19.3,6,Fri,NULL,1,-20.22192602
Consumption,12,15,21,139897.015785566,0.1,-4,0.74,9,0.4,17.7,6,Fri,NULL,1,-31.09292946
Consumption,12,15,22,122524.230896209,0,-3.9,0.75,8,0,16.1,6,Fri,NULL,1,-42.09176343
Consumption,12,15,23,90192.2697600033,0,-4.7,0.78,8,-0.9,15.566666667,6,Fri,NULL,1,-52.83088171
Consumption,12,15,24,75841.8129996924,0,-5,0.82,8,-1.9,15.033333333,6,Fri,NULL,1,-62.55076567
Consumption,12,16,1,61348.6836535168,0,-5,0.85,8,-2.8,14.5,7,Sat,NULL,0,-69.3653316
Consumption,12,16,2,58358.1262705367,0.1,-4.8,0.86,8,-2.4,13.433333333,7,Sat,NULL,0,-69.85777586
Consumption,12,16,3,57756.9575324843,0.1,-4.3,0.88,8,-2.1,12.366666667,7,Sat,NULL,0,-63.6631086
Consumption,12,16,4,57543.5069592631,0.2,-3.3,0.89,9,-1.7,11.3,7,Sat,NULL,0,-54.17744073
Consumption,12,16,5,63010.4969519817,0.1,-3.3,0.9,9,-1.5,9.6666666667,7,Sat,NULL,0,-43.51576901
Consumption,12,16,6,75946.6001388589,0.1,-2.9,0.91,9,-1.3,8.0333333333,7,Sat,NULL,0,-32.52671557
Consumption,12,16,7,121221.153270571,0,-2.2,0.92,9,-1.1,6.4,7,Sat,NULL,0,-21.62468677
Consumption,12,16,8,125455.782628131,0.3,-2.9,0.91,9,-1.1,8.5666666667,7,Sat,NULL,0,-11.10300415
Consumption,12,16,9,102387.180379916,0.5,-3.2,0.9,9,-1.1,10.733333333,7,Sat,NULL,0,-1.25038635
Consumption,12,16,10,94571.9142283524,0.8,-2.8,0.89,9,-1.1,12.9,7,Sat,NULL,0,7.5910021609
Consumption,12,16,11,87343.3804857808,0.9,-2.4,0.84,9,0.4,12.9,7,Sat,NULL,0,14.993563079
Consumption,12,16,12,87119.1071003489,0.9,-1.9,0.78,10,1.8,12.9,7,Sat,NULL,0,20.449700293
Consumption,12,16,13,84162.6090388515,1,-1.1,0.73,10,3.3,12.9,7,Sat,NULL,0,23.449999528
Consumption,12,16,14,82043.1235994374,1,-1.5,0.73,10,3.3,12.9,7,Sat,NULL,0,23.64659684
Consumption,12,16,15,77714.9062861903,1,-1.5,0.73,10,3.3,12.9,7,Sat,NULL,0,21.014685939
Consumption,12,16,16,81948.1021384958,1,-1.1,0.73,10,3.3,12.9,7,Sat,NULL,0,15.865568615
Consumption,12,16,17,104547.233722348,1,-1.1,0.78,10,2.8,9.6666666667,7,Sat,NULL,0,8.6976331351
Consumption,12,16,18,139251.689207959,1,-0.8,0.84,10,2.2,6.4333333333,7,Sat,NULL,0,0.0253595775
Consumption,12,16,19,128953.0243718,1,0,0.89,11,1.7,3.2,7,Sat,NULL,0,-9.711267942
Consumption,12,16,20,125684.655543268,1,-0.4,0.9,11,1.5,4.2666666667,7,Sat,NULL,0,-20.15985274
Consumption,12,16,21,122280.098456282,1,-0.3,0.91,11,1.3,5.3333333333,7,Sat,NULL,0,-31.02735487
Consumption,12,16,22,107689.080807413,1,0,0.92,11,1.1,6.4,7,Sat,NULL,0,-42.02636492
Consumption,12,16,23,88789.0539434665,1,-1.1,0.88,10,1.1,9.1,7,Sat,NULL,0,-52.7714318
Consumption,12,16,24,74771.8088402441,1,-1.8,0.83,10,1.1,11.8,7,Sat,NULL,0,-62.50911389
Consumption,12,17,1,61112.3361833631,1,-2.2,0.79,9,1.1,14.5,1,Sun,NULL,0,-69.36666323
Consumption,12,17,2,58075.9723929806,1,-2.9,0.78,9,0.9,14.5,1,Sun,NULL,0,-69.92100334
Consumption,12,17,3,57381.7538542059,1,-3.3,0.76,9,0.8,14.5,1,Sun,NULL,0,-63.76047658
Consumption,12,17,4,57898.5309611674,1,-3.3,0.75,9,0.6,14.5,1,Sun,NULL,0,-54.28545534
Consumption,12,17,5,63839.4203585545,1,-4.1,0.75,9,0.2,15.566666667,1,Sun,NULL,0,-43.62672437
Consumption,12,17,6,77113.6457497019,1,-4.4,0.75,8,-0.2,16.633333333,1,Sun,NULL,0,-32.63789612
Consumption,12,17,7,96806.0035875441,1,-4.4,0.75,8,-0.6,17.7,1,Sun,NULL,0,-21.73454659
Consumption,12,17,8,104493.45282091,0.8,-4.8,0.77,8,-0.8,18.766666667,1,Sun,NULL,0,-11.21004146
Consumption,12,17,9,80583.0293247054,0.6,-4.7,0.8,8,-0.9,19.833333333,1,Sun,NULL,0,-1.3526568
Consumption,12,17,10,72234.9336559848,0.4,-3.9,0.82,9,-1.1,20.9,1,Sun,NULL,0,7.4962292931
Consumption,12,17,11,66785.491729519,0.4,-3.7,0.81,9,-0.5,20.9,1,Sun,NULL,0,14.910040352
Consumption,12,17,12,68066.222602785,0.4,-3.4,0.8,9,0,20.9,1,Sun,NULL,0,20.382086181
Consumption,12,17,13,67483.7782457783,0.4,-2.8,0.79,9,0.6,20.9,1,Sun,NULL,0,23.402979082
Consumption,12,17,14,66187.318754748,0.4,-3.7,0.75,9,0.8,21.966666667,1,Sun,NULL,0,23.62323434
Consumption,12,17,15,63546.3481210853,0.4,-4.2,0.71,9,0.9,23.033333333,1,Sun,NULL,0,21.015091658
Consumption,12,17,16,66926.4263917095,0.4,-4.4,0.67,8,1.1,24.1,1,Sun,NULL,0,15.887107644
Consumption,12,17,17,88626.923685983,0.3,-5,0.7,8,0.4,24.1,1,Sun,NULL,0,8.7363092841
Consumption,12,17,18,123459.394521913,0.1,-5.2,0.72,8,-0.4,24.1,1,Sun,NULL,0,0.0770844624
Consumption,12,17,19,128940.088173462,0,-5,0.75,8,-1.1,24.1,1,Sun,NULL,0,-9.650107336
Consumption,12,17,20,126089.010520389,0,-5.6,0.76,8,-1.5,24.1,1,Sun,NULL,0,-20.09238458
Consumption,12,17,21,122994.5672034,0,-5.7,0.77,8,-1.8,24.1,1,Sun,NULL,0,-30.9565419
Consumption,12,17,22,109732.253108485,0,-5.6,0.78,8,-2.2,24.1,1,Sun,NULL,0,-41.95566174
Consumption,12,17,23,91194.8734301429,0.2,-6.2,0.78,8,-2.4,24.1,1,Sun,NULL,0,-52.70625567
Consumption,12,17,24,77700.1523086051,0.4,-6.3,0.78,8,-2.6,24.1,1,Sun,NULL,0,-62.46073941
Consumption,12,18,1,64902.2841405503,0.6,-6.1,0.78,7,-2.8,24.1,2,Mon,NULL,1,-69.35985072
Consumption,12,18,2,62546.1720966316,0.7,-5.7,0.8,8,-2.4,21.966666667,2,Mon,NULL,1,-69.97640945
Consumption,12,18,3,62159.0816588134,0.8,-5,0.83,8,-2.1,19.833333333,2,Mon,NULL,1,-63.8519131
Consumption,12,18,4,62269.1929418204,0.9,-3.9,0.85,8,-1.7,17.7,2,Mon,NULL,1,-54.38872877
Consumption,12,18,5,67930.9254960873,0.9,-4.9,0.81,8,-1.5,19.833333333,2,Mon,NULL,1,-43.73342398
Consumption,12,18,6,81949.9314998387,1,-5.4,0.76,8,-1.3,21.966666667,2,Mon,NULL,1,-32.74489485
Consumption,12,18,7,136534.430606721,1,-5.6,0.72,8,-1.1,24.1,2,Mon,NULL,1,-21.84004248
Consumption,12,18,8,142152.401060731,0.9,-6.1,0.72,8,-1.1,23.033333333,2,Mon,NULL,1,-11.31235136
Consumption,12,18,9,126766.64621619,0.8,-6.2,0.72,8,-1.1,21.966666667,2,Mon,NULL,1,-1.449696719
Consumption,12,18,10,116024.655310227,0.7,-5.6,0.72,8,-1.1,20.9,2,Mon,NULL,1,7.4072919811
Consumption,12,18,11,106576.548614459,0.7,-5,0.71,8,-0.2,20.9,2,Mon,NULL,1,14.83300247
Consumption,12,18,12,105826.921436413,0.8,-4.3,0.71,8,0.8,20.9,2,Mon,NULL,1,20.32155445
Consumption,12,18,13,103664.198306367,0.8,-3.3,0.7,9,1.7,20.9,2,Mon,NULL,1,23.363458463
Consumption,12,18,14,100830.146805616,0.9,-3.9,0.7,9,1.5,19.833333333,2,Mon,NULL,1,23.607501416
Consumption,12,18,15,97115.1577450787,0.9,-4.1,0.7,9,1.3,18.766666667,2,Mon,NULL,1,21.022952321
Consumption,12,18,16,99968.6189822318,1,-3.9,0.7,9,1.1,17.7,2,Mon,NULL,1,15.915705488
Consumption,12,18,17,122569.052087981,0.9,-4.4,0.75,8,0,17.166666667,2,Mon,NULL,1,8.7815473672
Consumption,12,18,18,152928.041983047,0.9,-4.6,0.8,8,-1.1,16.633333333,2,Mon,NULL,1,0.1348743265
Consumption,12,18,19,152149.873454568,0.8,-4.4,0.85,8,-2.2,16.1,2,Mon,NULL,1,-9.583312753
Consumption,12,18,20,149922.199715363,0.9,-5.2,0.85,8,-2.6,16.1,2,Mon,NULL,1,-20.01960299
Consumption,12,18,21,145581.39820112,0.9,-5.5,0.85,8,-2.9,16.1,2,Mon,NULL,1,-30.88058156
Consumption,12,18,22,128020.247872758,1,-5.6,0.85,8,-3.3,16.1,2,Mon,NULL,1,-41.87975333
Consumption,12,18,23,90786.4185406473,0.8,-7.3,0.84,7,-4.4,18.766666667,2,Mon,NULL,1,-52.63545954
Consumption,12,18,24,76514.9717342064,0.6,-8.5,0.82,7,-5.6,21.433333333,2,Mon,NULL,1,-62.40574604
Consumption,12,19,1,63133.8435405651,0.4,-9.4,0.81,6,-6.7,24.1,3,Tue,NULL,1,-69.34494189
Consumption,12,19,2,61244.770355826,0.6,-9.6,0.82,6,-6.7,24.1,3,Tue,NULL,1,-70.02391357
Consumption,12,19,3,61501.26060597,0.8,-9.5,0.83,6,-6.7,24.1,3,Tue,NULL,1,-63.93729941
Consumption,12,19,4,61109.13871201,1,-8.9,0.84,6,-6.7,24.1,3,Tue,NULL,1,-54.48714618
Consumption,12,19,5,68099.890751613,1,-9.3,0.85,6,-6.9,21.966666667,3,Tue,NULL,1,-43.83575842
Consumption,12,19,6,81350.8640128467,1,-9.2,0.87,6,-7,19.833333333,3,Tue,NULL,1,-32.84760696
Consumption,12,19,7,131580.358359243,1,-8.9,0.88,6,-7.2,17.7,3,Tue,NULL,1,-21.94107459
Consumption,12,19,8,138788.134707168,1,-9.4,0.86,6,-6.8,18.766666667,3,Tue,NULL,1,-11.40984035
Consumption,12,19,9,125861.803979938,1,-9.5,0.83,6,-6.5,19.833333333,3,Tue,NULL,1,-1.541421044
Consumption,12,19,10,116100.363991558,1,-8.9,0.81,6,-6.1,20.9,3,Tue,NULL,1,7.3242640883
Consumption,12,19,11,108546.975583918,1,-8.9,0.79,7,-5.5,20.9,3,Tue,NULL,1,14.762509134
Consumption,12,19,12,108714.697311324,1,-8.7,0.77,7,-5,20.9,3,Tue,NULL,1,20.26814814
Consumption,12,19,13,107666.453514883,1,-8.3,0.75,7,-4.4,20.9,3,Tue,NULL,1,23.331462668
Consumption,12,19,14,105014.662481119,1,-8.3,0.75,7,-4,18.766666667,3,Tue,NULL,1,23.599404638
Consumption,12,19,15,101534.966472267,1,-7.9,0.75,7,-3.7,16.633333333,3,Tue,NULL,1,21.038256131
Consumption,12,19,16,104432.290876525,1,-7.2,0.75,7,-3.3,14.5,3,Tue,NULL,1,15.951332497
Consumption,12,19,17,123533.912129868,1,-7.8,0.74,7,-3.3,13.433333333,3,Tue,NULL,1,8.8333012009
Consumption,12,19,18,155499.849749238,1,-8,0.73,7,-3.3,12.366666667,3,Tue,NULL,1,0.1986684312
Consumption,12,19,19,153928.642705733,1,-7.8,0.72,7,-3.3,11.3,3,Tue,NULL,1,-9.510957336
Consumption,12,19,20,151120.566764415,1,-8,0.74,7,-3.5,13.433333333,3,Tue,NULL,1,-19.94159162
Consumption,12,19,21,146372.710340237,1,-7.7,0.76,7,-3.7,15.566666667,3,Tue,NULL,1,-30.79956652
Consumption,12,19,22,128623.463981925,1,-7.2,0.78,7,-3.9,17.7,3,Tue,NULL,1,-41.79874042
Consumption,12,19,23,91497.033095071,1,-7.6,0.78,7,-3.9,15.566666667,3,Tue,NULL,1,-52.55915087
Consumption,12,19,24,77133.2273162547,1,-7.6,0.78,7,-3.9,13.433333333,3,Tue,NULL,1,-62.34423998
Consumption,12,20,1,63599.7331914707,1,-7.2,0.78,7,-3.9,11.3,4,Wed,NULL,1,-69.32199126
Consumption,12,20,2,60674.566199002,1,-7,0.8,7,-3.7,9.6666666667,4,Wed,NULL,1,-70.06344058
Consumption,12,20,3,60798.458846893,1,-6.5,0.83,7,-3.5,8.0333333333,4,Wed,NULL,1,-64.01651721
Consumption,12,20,4,61057.4946514449,1,-5.6,0.85,8,-3.3,6.4,4,Wed,NULL,1,-54.58059226
Consumption,12,20,5,66574.0269875188,1,-5.2,0.87,8,-2.9,5.6,4,Wed,NULL,1,-43.9336182
Consumption,12,20,6,80396.863872511,1,-4.4,0.9,8,-2.6,4.8,4,Wed,NULL,1,-32.94592819
Consumption,12,20,7,127339.860199948,1,-3.3,0.92,9,-2.2,4,4,Wed,NULL,1,-22.03754431
Consumption,12,20,8,135329.059912099,1,-3.3,0.93,9,-1.8,3.7333333333,4,Wed,NULL,1,-11.50241671
Consumption,12,20,9,125334.256874683,1,-2.8,0.95,9,-1.5,3.4666666667,4,Wed,NULL,1,-1.627747098
Consumption,12,20,10,113116.696525061,1,-1.7,0.96,9,-1.1,3.2,4,Wed,NULL,1,7.2472166261
Consumption,12,20,11,105243.59473577,1,-1.3,0.96,10,-0.5,3.2,4,Wed,NULL,1,14.698616865
Consumption,12,20,12,105414.106785995,1,-0.8,0.96,10,0,3.2,4,Wed,NULL,1,20.221906951
Consumption,12,20,13,103893.539979656,1,0,0.96,10,0.6,3.2,4,Wed,NULL,1,23.307013295
Consumption,12,20,14,101574.186461272,1,-0.2,0.96,11,0.8,2.9333333333,4,Wed,NULL,1,23.598947145
Consumption,12,20,15,98142.2068580949,1,0,0.96,11,0.9,2.6666666667,4,Wed,NULL,1,21.060987834
Consumption,12,20,16,101572.763908389,1,0.6,0.96,11,1.1,2.4,4,Wed,NULL,1,15.993955611
Consumption,12,20,17,120608.174220488,1,0.8,0.97,11,1.5,3.7333333333,4,Wed,NULL,1,8.8915213583
Consumption,12,20,18,152417.949149903,1,1.3,0.99,11,1.8,5.0666666667,4,Wed,NULL,1,0.268403094
Consumption,12,20,19,150531.543498857,1,2.2,1,12,2.2,6.4,4,Wed,NULL,1,-9.433116768
Consumption,12,20,20,147961.09592159,1,0.7,0.94,11,2,11.233333333,4,Wed,NULL,1,-19.85843618
Consumption,12,20,21,143133.714516461,1,-0.3,0.88,10,1.9,16.066666667,4,Wed,NULL,1,-30.71359105
