Location,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitation,Pressure,Temperature,Visibility,Wind_Speed,_Solar_Elevation_,Electricity_KW_HR
Solar Array,2013,8,12,23,0.5,18.3,0.8669,NULL,NULL,20.6,16.093,2.06,-12.8567683594501,NULL
Solar Array,2013,8,12,24,1,17.8,0.8401,NULL,NULL,20.6,16.093,1.54,-21.0102808800207,NULL
Solar Array,2013,8,13,1,0,15,0.7296,NULL,NULL,20,16.093,3.09,-27.2740064841372,NULL
Solar Array,2013,8,13,2,0,13.9,0.7795,NULL,NULL,17.8,16.093,5.14,-30.9878248235634,NULL
Solar Array,2013,8,13,3,1,13.3,0.7497,NULL,NULL,17.8,16.093,5.14,-31.6352730546867,NULL
Solar Array,2013,8,13,4,0,12.8,0.7778,NULL,NULL,16.7,16.093,6.17,-29.1144406167959,NULL
Solar Array,2013,8,13,5,0,11.1,0.7752,NULL,NULL,15,16.093,6.17,-23.8024305031934,NULL
Solar Array,2013,8,13,6,0.25,9.4,0.7725,NULL,NULL,13.3,16.093,5.66,-16.3352229285051,NULL
Solar Array,2013,8,13,7,1,8.9,0.7469,NULL,NULL,13.3,16.093,4.63,-7.34929144230634,NULL
Solar Array,2013,8,13,8,1,8.3,0.7707,NULL,NULL,12.2,16.093,3.6,2.63497656180796,10719.02
Solar Array,2013,8,13,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.2119316471666,47645.94
Solar Array,2013,8,13,10,0,7.2,0.6399,NULL,NULL,13.9,16.093,7.72,24.0396637931403,98833.16
Solar Array,2013,8,13,11,0.25,7.2,0.5961,NULL,NULL,15,16.093,6.69,34.765465794887,135252.42
Solar Array,2013,8,13,12,0,6.7,0.5368,NULL,NULL,16.1,16.093,5.66,44.9094941364843,125459.38
Solar Array,2013,8,13,13,0.5,6.7,0.5006,NULL,NULL,17.2,16.093,7.2,53.6500127745262,104600.1
Solar Array,2013,8,13,14,0.9,6.7,0.482,NULL,NULL,17.8,16.093,6.17,59.5073418047036,132873.42
Solar Array,2013,8,13,15,0.9,6.7,0.4499,NULL,NULL,18.9,16.093,6.69,60.5733204719044,130046.18
Solar Array,2013,8,13,16,0.9,7.2,0.4191,NULL,NULL,20.6,16.093,4.63,56.370409185518,102921.5
Solar Array,2013,8,13,17,1,5.6,0.4043,NULL,NULL,19.4,16.093,6.17,48.5248797720089,97780.28
Solar Array,2013,8,13,18,0.9,6.1,0.4317,NULL,NULL,18.9,16.093,7.2,38.7908032425015,50041.04
Solar Array,2013,8,13,19,0.9,5,0.3877,NULL,NULL,19.4,16.093,6.69,28.2094038125425,25522.68
Solar Array,2013,8,13,20,1,6.1,0.4803,NULL,NULL,17.2,16.093,7.72,17.35931175743,9138.16
Solar Array,2013,8,13,21,0.9,6.7,0.5368,NULL,NULL,16.1,16.093,5.66,6.62400544992643,NULL
Solar Array,2013,8,13,22,1,6.7,0.5542,NULL,NULL,15.6,16.093,5.14,-3.66193059110273,NULL
Solar Array,2013,8,13,23,0.9,7.2,0.6196,NULL,NULL,14.4,16.093,3.09,-13.1262114314065,NULL
Solar Array,2013,8,13,24,0.25,6.1,0.6374,NULL,NULL,12.8,16.093,3.6,-21.2975041660896,NULL
Solar Array,2013,8,14,1,0,6.1,0.7129,NULL,NULL,11.1,16.093,2.06,-27.5769080102918,NULL
Solar Array,2013,8,14,2,0,6.7,0.743,NULL,NULL,11.1,16.093,3.6,-31.29797831948,NULL
Solar Array,2013,8,14,3,0,7.2,0.7689,NULL,NULL,11.1,16.093,4.12,-31.9386744212457,NULL
Solar Array,2013,8,14,4,0,7.2,0.7949,NULL,NULL,10.6,16.093,5.14,-29.3972161000923,NULL
Solar Array,2013,8,14,5,0,7.8,0.8281,NULL,NULL,10.6,16.093,3.6,-24.0569739915408,NULL
Solar Array,2013,8,14,6,0,7.8,0.862,NULL,NULL,10,16.093,3.6,-16.5612104659515,NULL
Solar Array,2013,8,14,7,0,7.8,0.862,NULL,NULL,10,16.093,4.63,-7.55102866268034,NULL
Solar Array,2013,8,14,8,0.5,7.8,0.862,NULL,NULL,10,16.093,3.6,2.45109081754397,11328.86
Solar Array,2013,8,14,9,0,8.9,0.8631,NULL,NULL,11.1,16.093,3.09,13.0385199993336,47563.18
Solar Array,2013,8,14,10,0,9.4,0.7429,NULL,NULL,13.9,16.093,6.69,23.8683132872628,98042.64
Solar Array,2013,8,14,11,0,9.4,0.6208,NULL,NULL,16.7,16.093,6.17,34.5858765509566,120634.94
Solar Array,2013,8,14,12,0.25,9.4,0.5406,NULL,NULL,18.9,16.093,4.63,44.7082136066314,117336.46
Solar Array,2013,8,14,13,0.5,8.9,0.4882,NULL,NULL,20,16.093,4.63,53.4106669004166,127530.52
Solar Array,2013,8,14,14,0.5,8.3,0.4517,NULL,NULL,20.6,16.093,3.6,59.2205668118664,124958.42
Solar Array,2013,8,14,15,0.5,8.9,0.4704,NULL,NULL,20.6,16.093,3.09,60.2610688454664,120725.16
Solar Array,2013,8,14,16,0.9,7.8,0.4234,NULL,NULL,21.1,16.093,2.06,56.0722421169769,98329.86
Solar Array,2013,8,14,17,1,8.9,0.4398,NULL,NULL,21.7,16.093,4.12,48.2534931510467,102728.28
Solar Array,2013,8,14,18,0.5,8.3,0.395,NULL,NULL,22.8,16.093,4.12,38.5391473184681,47772.48
Solar Array,2013,8,14,19,0.25,8.3,0.4223,NULL,NULL,21.7,16.093,3.09,27.9674032485379,29761.48
Solar Array,2013,8,14,20,0,7.8,0.4082,NULL,NULL,21.7,16.093,3.6,17.1184252529701,8304.02
Solar Array,2013,8,14,21,0,8.9,0.4882,NULL,NULL,20,16.093,3.09,6.37735338463139,NULL
Solar Array,2013,8,14,22,0,8.9,0.5427,NULL,NULL,18.3,16.093,1.54,-3.91997237838908,NULL
Solar Array,2013,8,14,23,0.5,9.4,0.6208,NULL,NULL,16.7,16.093,2.57,-13.3999650545051,NULL
Solar Array,2013,8,14,24,0,9.4,0.692,NULL,NULL,15,16.093,4.12,-21.5890654158398,NULL
Solar Array,2013,8,15,1,0,8.9,0.7469,NULL,NULL,13.3,16.093,3.09,-27.8841196871292,NULL
Solar Array,2013,8,15,2,0,9.4,0.7725,NULL,NULL,13.3,16.093,2.57,-31.6122195682128,NULL
Solar Array,2013,8,15,3,0,8.3,0.7965,NULL,NULL,11.7,16.093,3.09,-32.2456393540732,NULL
Solar Array,2013,8,15,4,0,7.8,0.8281,NULL,NULL,10.6,16.093,3.09,-29.6828105385436,NULL
Solar Array,2013,8,15,5,0,7.8,0.8281,NULL,NULL,10.6,16.093,3.6,-24.313599477375,NULL
Solar Array,2013,8,15,6,0,6.7,0.8608,NULL,NULL,8.9,16.093,2.06,-16.788720484127,NULL
Solar Array,2013,8,15,7,0,6.7,0.8608,NULL,NULL,8.9,16.093,2.06,-7.75395146403017,NULL
Solar Array,2013,8,15,8,0,6.7,0.8608,NULL,NULL,8.9,16.093,2.06,2.26615122915219,11269.52
Solar Array,2013,8,15,9,0,7.8,0.862,NULL,NULL,10,16.093,3.09,12.8640049157398,41922.54
Solar Array,2013,8,15,10,0.5,8.3,0.741,NULL,NULL,12.8,16.093,3.09,23.6956374942481,52404.98
Solar Array,2013,8,15,11,1,10,0.6932,NULL,NULL,15.6,16.093,2.06,34.4045623547732,92199.98
Solar Array,2013,8,15,12,0.9,8.9,0.5815,NULL,NULL,17.2,16.093,3.09,44.5046338203272,101467.02
Solar Array,2013,8,15,13,1,10.6,0.5858,NULL,NULL,18.9,16.093,3.09,53.1683612098773,149806.86
Solar Array,2013,8,15,14,0.25,11.1,0.5451,NULL,NULL,20.6,16.093,4.12,58.9303067258249,165249.68
Solar Array,2013,8,15,15,1,11.7,0.5302,NULL,NULL,21.7,16.093,5.66,59.9448396022011,64255.92
Solar Array,2013,8,15,16,1,11.7,0.5302,NULL,NULL,21.7,16.093,4.63,55.7695008243832,114749.56
Solar Array,2013,8,15,17,0.9,11.7,0.4959,NULL,NULL,22.8,16.093,3.6,47.9772991699462,100570.82
Solar Array,2013,8,15,18,0.25,10,0.4023,NULL,NULL,24.4,16.093,4.63,38.2827663286548,74494.36
Solar Array,2013,8,15,19,0,8.3,0.3588,NULL,NULL,24.4,16.093,4.63,27.7208533122641,27196.1
Solar Array,2013,8,15,20,0,7.8,0.3573,NULL,NULL,23.9,16.093,2.57,16.8731517247579,5656
Solar Array,2013,8,15,21,0,8.9,0.4114,NULL,NULL,22.8,16.093,2.06,6.12642752709097,NULL
Solar Array,2013,8,15,22,0,8.9,0.4704,NULL,NULL,20.6,16.093,1.54,-4.18223335572667,NULL
Solar Array,2013,8,15,23,0,9.4,0.524,NULL,NULL,19.4,16.093,2.06,-13.6779375789617,NULL
Solar Array,2013,8,15,24,0,10,0.6714,NULL,NULL,16.1,16.093,2.06,-21.884871474419,NULL
Solar Array,2013,8,16,1,0,10.6,0.7794,NULL,NULL,14.4,16.093,1.54,-28.1955489501901,NULL
Solar Array,2013,8,16,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-31.9304568806434,NULL
Solar Array,2013,8,16,3,0,10,0.8642,NULL,NULL,12.2,16.093,3.09,-32.5560755668091,NULL
Solar Array,2013,8,16,4,0,10.6,0.8371,NULL,NULL,13.3,16.093,3.09,-29.9711325334651,NULL
Solar Array,2013,8,16,5,0,9.4,0.7981,NULL,NULL,12.8,16.093,2.06,-24.5722224696706,NULL
Solar Array,2013,8,16,6,0,8.9,0.8026,NULL,NULL,12.2,16.093,0,-17.0176813089524,NULL
Solar Array,2013,8,16,7,0,8.9,0.8923,NULL,NULL,10.6,16.093,2.06,-7.95800374409663,NULL
Solar Array,2013,8,16,8,0,9.4,0.8579,NULL,NULL,11.7,16.093,0,2.08019827339984,11426.58
Solar Array,2013,8,16,9,0,10.6,0.8648,NULL,NULL,12.8,16.093,0,12.6884127047435,45597.82
Solar Array,2013,8,16,10,0,11.1,0.7225,NULL,NULL,16.1,16.093,0,23.5216510453641,92518.32
Solar Array,2013,8,16,11,0,11.7,0.5885,NULL,NULL,20,16.093,1.54,34.2215303061525,129012.84
Solar Array,2013,8,16,12,0,11.1,0.4942,NULL,NULL,22.2,16.093,1.54,44.2987623375977,155239.92
Solar Array,2013,8,16,13,0,10.6,0.4473,NULL,NULL,23.3,16.093,3.09,52.9231187606234,167902.76
Solar Array,2013,8,16,14,0,10,0.4145,NULL,NULL,23.9,16.093,1.54,58.6366173234621,171098.24
Solar Array,2013,8,16,15,0,8.9,0.3479,NULL,NULL,25.6,16.093,2.06,59.6247224387764,162768.84
Solar Array,2013,8,16,16,0,9.4,0.3493,NULL,NULL,26.1,16.093,2.57,55.4622880420769,144338.32
Solar Array,2013,8,16,17,0.25,11.1,0.3777,NULL,NULL,26.7,16.093,3.09,47.6963926327572,114940.86
Solar Array,2013,8,16,18,0,10.6,0.3654,NULL,NULL,26.7,16.093,2.57,38.0217462857067,71390.52
Solar Array,2013,8,16,19,0,9.4,0.3493,NULL,NULL,26.1,16.093,2.57,27.4698366511612,26279.32
Solar Array,2013,8,16,20,0,7.8,0.3229,NULL,NULL,25.6,16.093,2.06,16.6235746492131,6308.58
Solar Array,2013,8,16,21,0,11.7,0.4811,NULL,NULL,23.3,16.093,2.06,5.87131445284682,NULL
Solar Array,2013,8,16,22,0,11.1,0.5286,NULL,NULL,21.1,16.093,2.06,-4.44862313666718,NULL
Solar Array,2013,8,16,23,0,11.7,0.6542,NULL,NULL,18.3,16.093,1.54,-13.9600354917969,NULL
Solar Array,2013,8,16,24,0,11.7,0.675,NULL,NULL,17.8,16.093,0,-22.1848276258989,NULL
Solar Array,2013,8,17,1,0,11.7,0.7011,NULL,NULL,17.2,16.093,0,-28.5111020673875,NULL
Solar Array,2013,8,17,2,0,11.1,0.7459,NULL,NULL,15.6,16.093,1.54,-32.2525978347113,NULL
Solar Array,2013,8,17,3,0,11.7,0.7517,NULL,NULL,16.1,16.093,1.54,-32.869890438182,NULL
Solar Array,2013,8,17,4,0,11.7,0.8384,NULL,NULL,14.4,16.093,2.06,-30.2620907763152,NULL
Solar Array,2013,8,17,5,0,11.7,0.8659,NULL,NULL,13.9,16.093,0,-24.8327590635146,NULL
Solar Array,2013,8,17,6,0,11.1,0.8941,NULL,NULL,12.8,16.093,1.54,-17.248022294751,NULL
Solar Array,2013,8,17,7,0,11.1,0.8941,NULL,NULL,12.8,16.093,0,-8.16313070682126,NULL
Solar Array,2013,8,17,8,0,11.1,0.8941,NULL,NULL,12.8,16.093,0,1.89327102639081,11687.9
Solar Array,2013,8,17,9,0,12.8,0.867,NULL,NULL,15,16.093,0,12.5117683454327,45400.5
Solar Array,2013,8,17,10,0,13.9,0.7795,NULL,NULL,17.8,16.093,0,23.3463674747183,91430.3
Solar Array,2013,8,17,11,0,13.9,0.6796,NULL,NULL,20,16.093,0,34.0367868246055,127979.54
Solar Array,2013,8,17,12,0,14.4,0.5915,NULL,NULL,22.8,16.093,0,44.0906066621735,153060.56
Solar Array,2013,8,17,13,0,12.8,0.4672,NULL,NULL,25,16.093,0,52.6749632013661,167028.12
Solar Array,2013,8,17,14,0.25,12.2,0.4208,NULL,NULL,26.1,16.093,0,58.3395550014981,170563.94
Solar Array,2013,8,17,15,0.25,10.6,0.3426,NULL,NULL,27.8,16.093,3.6,59.3008074018301,162578.54
Solar Array,2013,8,17,16,0.25,9.4,0.3071,NULL,NULL,28.3,16.093,4.12,55.1507077397723,145800.52
Solar Array,2013,8,17,17,0,10.6,0.3548,NULL,NULL,27.2,16.093,1.54,47.4108706141492,117065.84
Solar Array,2013,8,17,18,0,10,0.351,NULL,NULL,26.7,16.093,1.54,37.7561758215148,75781.38
Solar Array,2013,8,17,19,0.25,10,0.3409,NULL,NULL,27.2,16.093,0,27.2144385012061,25949.4
Solar Array,2013,8,17,20,0,10.6,0.3654,NULL,NULL,26.7,16.093,2.06,16.3697799368951,5778.12
Solar Array,2013,8,17,21,0,12.8,0.4989,NULL,NULL,23.9,16.093,2.06,5.61210298466746,NULL
Solar Array,2013,8,17,22,0,11.1,0.5095,NULL,NULL,21.7,16.093,1.54,-4.71904928834249,NULL
Solar Array,2013,8,17,23,0,11.1,0.5451,NULL,NULL,20.6,16.093,0,-14.2461634634763,NULL
Solar Array,2013,8,17,24,0,12.2,0.6512,NULL,NULL,18.9,16.093,2.06,-22.4888376337925,NULL
Solar Array,2013,8,18,1,0,11.7,0.6301,NULL,NULL,18.9,16.093,2.06,-28.830684176095,NULL
Solar Array,2013,8,18,2,0,12.2,0.7245,NULL,NULL,17.2,16.093,3.09,-32.5785493120007,NULL
Solar Array,2013,8,18,3,0,12.8,0.7778,NULL,NULL,16.7,16.093,2.57,-33.18699104841,NULL
Solar Array,2013,8,18,4,0,12.8,0.7778,NULL,NULL,16.7,16.093,1.54,-30.5555940854254,NULL
Solar Array,2013,8,18,5,0,12.8,0.8343,NULL,NULL,15.6,16.093,1.54,-25.0951259746013,NULL
Solar Array,2013,8,18,6,0,12.8,0.9012,NULL,NULL,14.4,16.093,0,-17.4796738486261,NULL
Solar Array,2013,8,18,7,0,11.7,0.9004,NULL,NULL,13.3,16.093,1.54,-8.36927886968637,NULL
Solar Array,2013,8,18,8,0,11.7,0.8659,NULL,NULL,13.9,16.093,0,1.70540717638326,11801.5
Solar Array,2013,8,18,9,0,12.2,0.8664,NULL,NULL,14.4,11.265,0,12.3340955213188,44704.76
Solar Array,2013,8,18,10,0,13.9,0.8356,NULL,NULL,16.7,16.093,0,23.1697992736343,90849.02
Solar Array,2013,8,18,11,0,15,0.7031,NULL,NULL,20.6,16.093,0,33.8503377229122,127794.76
Solar Array,2013,8,18,12,0,12.8,0.5172,NULL,NULL,23.3,16.093,0,43.8801743267583,152216.8
Solar Array,2013,8,18,13,0,12.2,0.4491,NULL,NULL,25,16.093,0,52.4239188458281,153759.32
Solar Array,2013,8,18,14,0.25,11.1,0.3913,NULL,NULL,26.1,16.093,2.06,58.0391768171631,153204.66
Solar Array,2013,8,18,15,0,11.1,0.3777,NULL,NULL,26.7,16.093,1.54,58.9731848836899,155981.88
Solar Array,2013,8,18,16,0.25,11.1,0.3668,NULL,NULL,27.2,16.093,2.06,54.8348650380692,144979.34
Solar Array,2013,8,18,17,0,11.1,0.3777,NULL,NULL,26.7,16.093,0,47.1208323510899,116483.14
Solar Array,2013,8,18,18,0,9.4,0.3275,NULL,NULL,27.2,16.093,3.6,37.4861460937782,75068.82
Solar Array,2013,8,18,19,0,9.4,0.3275,NULL,NULL,27.2,16.093,2.06,26.9547466090423,25601.3
Solar Array,2013,8,18,20,0,10,0.351,NULL,NULL,26.7,16.093,2.06,16.1118558650703,5513.58
Solar Array,2013,8,18,21,0,11.1,0.4031,NULL,NULL,25.6,16.093,0,5.34888413261311,NULL
Solar Array,2013,8,18,22,0,11.7,0.4959,NULL,NULL,22.8,16.093,1.54,-4.99341738463494,NULL
Solar Array,2013,8,18,23,0,11.7,0.5885,NULL,NULL,20,16.093,2.06,-14.5362243940668,NULL
Solar Array,2013,8,18,24,0,11.1,0.587,NULL,NULL,19.4,16.093,2.57,-22.7968037807149,NULL
Solar Array,2013,8,19,1,0,12.2,0.6976,NULL,NULL,17.8,16.093,2.06,-29.154199319151,NULL
Solar Array,2013,8,19,2,0,12.8,0.7536,NULL,NULL,17.2,16.093,2.06,-32.9082175332555,NULL
Solar Array,2013,8,19,3,0,12.2,0.7769,NULL,NULL,16.1,16.093,2.57,-33.5072842146404,NULL
Solar Array,2013,8,19,4,0,12.2,0.7478,NULL,NULL,16.7,16.093,1.54,-30.8515514418422,NULL
Solar Array,2013,8,19,5,0,11.7,0.8384,NULL,NULL,14.4,16.093,1.54,-25.359240572651,NULL
Solar Array,2013,8,19,6,0,11.1,0.8322,NULL,NULL,13.9,16.093,0,-17.7125674533509,NULL
Solar Array,2013,8,19,7,0,12.2,0.8949,NULL,NULL,13.9,16.093,2.57,-8.57639606924299,NULL
Solar Array,2013,8,19,8,0,11.7,0.9004,NULL,NULL,13.3,12.875,2.06,1.51664303850424,12783.08
Solar Array,2013,8,19,9,0,12.8,0.867,NULL,NULL,15,16.093,0,12.1554166557484,42612.24
Solar Array,2013,8,19,10,0,13.9,0.7554,NULL,NULL,18.3,16.093,0,22.9919579463097,88283.66
Solar Array,2013,8,19,11,0,14.4,0.6324,NULL,NULL,21.7,16.093,2.06,33.662188281155,125591.44
Solar Array,2013,8,19,12,0,13.9,0.5359,NULL,NULL,23.9,16.093,1.54,43.6674729773068,150694.42
Solar Array,2013,8,19,13,0,13.9,0.5201,NULL,NULL,24.4,16.093,3.09,52.1700107440789,164651.66
Solar Array,2013,8,19,14,0,12.8,0.4377,NULL,NULL,26.1,16.093,4.12,57.7355405267898,167057.52
Solar Array,2013,8,19,15,0,12.8,0.4103,NULL,NULL,27.2,16.093,3.6,58.6419456198601,155261.32
Solar Array,2013,8,19,16,0,13.3,0.4093,NULL,NULL,27.8,16.093,3.6,54.5148661284757,137948.24
Solar Array,2013,8,19,17,0,12.2,0.3573,NULL,NULL,28.9,16.093,6.17,46.8263791365717,113314.08
Solar Array,2013,8,19,18,0,12.8,0.3717,NULL,NULL,28.9,16.093,4.12,37.2117506926925,69538.16
Solar Array,2013,8,19,19,0,12.2,0.37,NULL,NULL,28.3,16.093,6.17,26.6908511537255,24706.4
Solar Array,2013,8,19,20,0,12.8,0.3962,NULL,NULL,27.8,16.093,4.63,15.8498930099613,6335.84
Solar Array,2013,8,19,21,0,13.9,0.4843,NULL,NULL,25.6,16.093,3.09,5.08175103404092,NULL
Solar Array,2013,8,19,22,0,14.4,0.5915,NULL,NULL,22.8,16.093,2.06,-5.2716310590931,NULL
Solar Array,2013,8,19,23,0,14.4,0.656,NULL,NULL,21.1,16.093,2.06,-14.8301194587795,NULL
Solar Array,2013,8,19,24,0,14.4,0.7286,NULL,NULL,19.4,16.093,2.06,-23.1086269070734,NULL
Solar Array,2013,8,20,1,0,13.9,0.7054,NULL,NULL,19.4,16.093,2.57,-29.4815504796919,NULL
Solar Array,2013,8,20,2,0,14.4,0.7516,NULL,NULL,18.9,16.093,2.57,-33.2415080927721,NULL
Solar Array,2013,8,20,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-33.8306765254229,NULL
Solar Array,2013,8,20,4,0,13.9,0.8096,NULL,NULL,17.2,16.093,2.57,-31.1498720243056,NULL
Solar Array,2013,8,20,5,0,13.9,0.8356,NULL,NULL,16.7,16.093,2.57,-25.6250209137978,NULL
Solar Array,2013,8,20,6,0,13.9,0.8356,NULL,NULL,16.7,16.093,2.57,-17.9466356888306,NULL
Solar Array,2013,8,20,7,0,13.9,0.8356,NULL,NULL,16.7,16.093,2.57,-8.78443146491063,NULL
Solar Array,2013,8,20,8,0,13.9,0.8681,NULL,NULL,16.1,16.093,3.09,1.32701357123462,12396.54
Solar Array,2013,8,20,9,0.5,14.4,0.8362,NULL,NULL,17.2,16.093,2.57,11.9757529488829,40188.72
Solar Array,2013,8,20,10,0,15,0.7573,NULL,NULL,19.4,16.093,3.09,22.8128540665779,80821
Solar Array,2013,8,20,11,0,16.7,0.6853,NULL,NULL,22.8,16.093,3.6,33.4723433210043,117687.44
Solar Array,2013,8,20,12,0,17.2,0.6199,NULL,NULL,25,16.093,4.63,43.4525104560841,144788.54
Solar Array,2013,8,20,13,0,17.8,0.546,NULL,NULL,27.8,16.093,5.14,51.9132647510448,129423.98
Solar Array,2013,8,20,14,0.25,16.7,0.4778,NULL,NULL,28.9,16.093,4.63,57.4287046222823,147492.8
Solar Array,2013,8,20,15,0.25,16.7,0.4643,NULL,NULL,29.4,16.093,4.63,58.3071806881116,148477.42
Solar Array,2013,8,20,16,0.5,15.6,0.4328,NULL,NULL,29.4,16.093,4.63,54.1908181979622,134003.44
Solar Array,2013,8,20,17,0.25,15,0.3888,NULL,NULL,30.6,16.093,4.63,46.5276142157158,91199.12
Solar Array,2013,8,20,18,0.25,15,0.3888,NULL,NULL,30.6,16.093,6.17,36.933085548108,56023.92
Solar Array,2013,8,20,19,0.25,15.6,0.4182,NULL,NULL,30,16.093,3.6,26.4228446683667,23711.2
Solar Array,2013,8,20,20,0.5,16.7,0.4778,NULL,NULL,28.9,16.093,3.09,15.5839841789157,6937.08
Solar Array,2013,8,20,21,0.9,17.2,0.5444,NULL,NULL,27.2,16.093,2.06,4.81079889374583,NULL
Solar Array,2013,8,20,22,0,17.2,0.6199,NULL,NULL,25,16.093,1.54,-5.55359205742558,NULL
Solar Array,2013,8,20,23,0,16.7,0.6649,NULL,NULL,23.3,16.093,2.57,-15.1277481527636,NULL
Solar Array,2013,8,20,24,0,17.2,0.7074,NULL,NULL,22.8,16.093,2.06,-23.4242064486878,NULL
Solar Array,2013,8,21,1,0,17.2,0.7336,NULL,NULL,22.2,16.093,2.06,-29.8126396147329,NULL
Solar Array,2013,8,21,2,0,17.2,0.7562,NULL,NULL,21.7,16.093,2.06,-33.5783259916224,NULL
Solar Array,2013,8,21,3,0,17.8,0.8147,NULL,NULL,21.1,16.093,2.57,-34.1570743742107,NULL
Solar Array,2013,8,21,4,0,17.2,0.809,NULL,NULL,20.6,16.093,2.57,-31.4504652434029,NULL
Solar Array,2013,8,21,5,0,17.2,0.8395,NULL,NULL,20,14.484,2.57,-25.8923857719934,NULL
Solar Array,2013,8,21,6,0,17.2,0.8713,NULL,NULL,19.4,12.875,2.57,-18.1818122522043,NULL
Solar Array,2013,8,21,7,0,17.2,0.8988,NULL,NULL,18.9,12.875,2.57,-8.99333554114421,NULL
Solar Array,2013,8,21,8,0,16.7,0.8708,NULL,NULL,18.9,11.265,2.57,1.13655239454644,12596
Solar Array,2013,8,21,9,0,17.2,0.8713,NULL,NULL,19.4,11.265,1.54,11.7951244160936,40709.64
Solar Array,2013,8,21,10,0,17.8,0.8147,NULL,NULL,21.1,14.484,3.09,22.6324973355938,81018.84
Solar Array,2013,8,21,11,0,18.3,0.6885,NULL,NULL,24.4,16.093,4.12,33.2808072800572,118605.68
Solar Array,2013,8,21,12,0,18.3,0.6008,NULL,NULL,26.7,16.093,4.63,43.2352948833131,133847.66
Solar Array,2013,8,21,13,0,18.9,0.5488,NULL,NULL,28.9,16.093,4.63,51.6537075920843,157313.52
Solar Array,2013,8,21,14,0,17.8,0.4808,NULL,NULL,30,16.093,6.69,57.1187283654276,131048.04
Solar Array,2013,8,21,15,0.5,17.8,0.4646,NULL,NULL,30.6,16.093,6.17,57.9689815090115,137989.54
Solar Array,2013,8,21,16,0.5,17.8,0.4516,NULL,NULL,31.1,16.093,6.17,53.8628293580313,125808.76
Solar Array,2013,8,21,17,0.5,17.2,0.4348,NULL,NULL,31.1,16.093,6.69,46.2246426845361,103098.44
Solar Array,2013,8,21,18,0.25,16.1,0.3919,NULL,NULL,31.7,16.093,6.17,36.6502488374887,65790.34
Solar Array,2013,8,21,19,0,16.1,0.4055,NULL,NULL,31.1,16.093,6.17,26.1508219619582,23685.62
Solar Array,2013,8,21,20,0,16.1,0.4318,NULL,NULL,30,16.093,6.17,15.3142243427295,5915.04
Solar Array,2013,8,21,21,0,17.2,0.5106,NULL,NULL,28.3,16.093,4.12,4.53612492442203,NULL
Solar Array,2013,8,21,22,0,17.2,0.5808,NULL,NULL,26.1,16.093,2.06,-5.83920028942724,NULL
Solar Array,2013,8,21,23,0,17.2,0.6425,NULL,NULL,24.4,16.093,3.6,-15.4290083350335,NULL
Solar Array,2013,8,21,24,0.25,17.2,0.6425,NULL,NULL,24.4,16.093,3.6,-23.7434404732315,NULL
Solar Array,2013,8,22,1,0.5,17.8,0.6875,NULL,NULL,23.9,16.093,3.09,-30.1473676874131,NULL
Solar Array,2013,8,22,2,1,18.3,0.6885,NULL,NULL,24.4,16.093,4.12,-33.9185756696641,NULL
Solar Array,2013,8,22,3,0.9,18.9,0.7636,0,NULL,23.3,16.093,6.17,-34.4863839918981,NULL
Solar Array,2013,8,22,4,0,18.9,0.787,0,NULL,22.8,16.093,2.57,-31.7532407749236,NULL
Solar Array,2013,8,22,5,0.9,19.4,0.868,0,NULL,21.7,16.093,0,-26.1612546694794,NULL
Solar Array,2013,8,22,6,1,18.9,0.8728,0,NULL,21.1,14.484,2.57,-18.4180319766475,NULL
Solar Array,2013,8,22,7,0.25,17.8,0.8718,NULL,NULL,20,16.093,4.12,-9.20306010805172,NULL
Solar Array,2013,8,22,8,0,17.2,0.8988,NULL,NULL,18.9,16.093,3.6,0.945291809573618,11686.22
Solar Array,2013,8,22,9,0,17.2,0.8988,NULL,NULL,18.9,16.093,3.09,11.6135499276302,42617.78
Solar Array,2013,8,22,10,0.25,17.8,0.8147,NULL,NULL,21.1,16.093,3.6,22.4508966402731,85427.72
Solar Array,2013,8,22,11,0,17.8,0.7346,NULL,NULL,22.8,16.093,3.6,33.0875842860278,123883.3
Solar Array,2013,8,22,12,0,18.3,0.6885,NULL,NULL,24.4,16.093,4.12,43.0158347372071,139741.2
Solar Array,2013,8,22,13,0,18.3,0.6224,NULL,NULL,26.1,16.093,4.12,51.391366925518,121758.78
Solar Array,2013,8,22,14,0,18.3,0.6008,NULL,NULL,26.7,16.093,2.57,56.8056718200432,93470.72
Solar Array,2013,8,22,15,0,18.9,0.6238,NULL,NULL,26.7,16.093,2.06,57.6274398477441,79218.4
Solar Array,2013,8,22,16,0.25,18.9,0.6058,NULL,NULL,27.2,16.093,3.6,53.5310085782741,58607.74
Solar Array,2013,8,22,17,0,19.4,0.6249,NULL,NULL,27.2,16.093,2.57,45.9175713916302,46035.32
Solar Array,2013,8,22,18,0,18.9,0.6058,NULL,NULL,27.2,16.093,2.57,36.3633408949819,30356.46
Solar Array,2013,8,22,19,0,18.3,0.6008,NULL,NULL,26.7,16.093,3.09,25.8748800416494,19060.76
