Year,Month,Day,Hour,Calc_Sector_KW,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility,Day_of_week,Weekdays,HolidayName,School_Day,Solar_Elevation
Consumption,10,9,19,124450.4426,1,5.6,0.83,15,8.3,20.9,2,Mon,Columbus Day,0,10.74664353
Consumption,10,9,20,121244.1749,0.7,5,0.83,14,7.8,20.9,2,Mon,Columbus Day,0,0.074164734
Consumption,10,9,21,107035.5925,0.3,5,0.89,14,6.7,20.9,2,Mon,Columbus Day,0,-10.9136702
Consumption,10,9,22,87991.08499,0,5.6,0.93,15,6.7,20.9,2,Mon,Columbus Day,0,-21.86513304
Consumption,10,9,23,73429.35306,0,5.6,0.96,15,6.1,20.9,2,Mon,Columbus Day,0,-32.37898299
Consumption,10,9,24,59657.02009,0.4,5,0.93,14,6.1,17.7,2,Mon,Columbus Day,0,-41.87495928
Consumption,10,10,1,57577.49477,0.6,5,0.93,14,6.1,17.7,3,Tue,NULL,1,-49.41223444
Consumption,10,10,2,56869.54424,0.7,5,0.96,14,5.6,17.7,3,Tue,NULL,1,-53.60796852
Consumption,10,10,3,56566.58531,0.2,4.4,0.93,14,5.6,17.7,3,Tue,NULL,1,-53.23668925
Consumption,10,10,4,62763.17142,0.6,5,0.96,14,5.6,17.7,3,Tue,NULL,1,-48.42647571
Consumption,10,10,5,76346.84633,0.2,4.4,0.96,14,5,12.9,3,Tue,NULL,1,-40.50964196
Consumption,10,10,6,121177.7378,0.6,4.4,0.96,14,5,12.9,3,Tue,NULL,1,-30.81454314
Consumption,10,10,7,124537.4253,0.3,3.9,1,13,3.9,11.3,3,Tue,NULL,1,-20.21449214
Consumption,10,10,8,116412.9074,0,3.9,0.96,13,4.4,11.3,3,Tue,NULL,1,-9.252203894
Consumption,10,10,9,105265.3973,0.1,5,0.86,14,7.2,11.3,3,Tue,NULL,1,1.684477125
Consumption,10,10,10,97264.12465,0.1,6.1,0.77,15,10,11.3,3,Tue,NULL,1,12.24045314
Consumption,10,10,11,98695.46258,0.6,6.7,0.67,16,12.8,11.3,3,Tue,NULL,1,22.00059343
Consumption,10,10,12,98475.48036,0.6,6.7,0.62,16,13.9,16.1,3,Tue,NULL,1,30.40463454
Consumption,10,10,13,97183.90902,0.8,6.7,0.6,16,14.4,17.7,3,Tue,NULL,1,36.69124972
Consumption,10,10,14,94448.21286,0.6,7.2,0.6,16,15,17.7,3,Tue,NULL,1,39.98395077
Consumption,10,10,15,99207.42798,0.4,6.7,0.56,16,15.6,17.7,3,Tue,NULL,1,39.66014825
Consumption,10,10,16,118635.1011,0.8,6.7,0.56,16,15.6,20.9,3,Tue,NULL,1,35.78659121
Consumption,10,10,17,131776.3825,1,6.1,0.56,15,15,20.9,3,Tue,NULL,1,29.06584896
Consumption,10,10,18,128953.2408,1,6.1,0.62,15,13.3,20.9,3,Tue,NULL,1,20.37167548
Consumption,10,10,19,144050.3013,1,6.7,0.67,16,12.8,20.9,3,Tue,NULL,1,10.42963926
Consumption,10,10,20,138185.181,1,6.1,0.67,15,12.2,20.9,3,Tue,NULL,1,-0.231948867
Consumption,10,10,21,120065.91,1,6.7,0.69,16,12.2,20.9,3,Tue,NULL,1,-11.21636208
Consumption,10,10,22,91044.76186,1,6.7,0.69,16,12.2,20.9,3,Tue,NULL,1,-22.17264626
Consumption,10,10,23,75412.16613,1,7.2,0.74,16,11.7,17.7,3,Tue,NULL,1,-32.70043808
Consumption,10,10,24,61145.77655,1,7.2,0.74,16,11.7,14.5,3,Tue,NULL,1,-42.21937673
Consumption,10,11,1,57774.45434,1,7.2,0.74,16,11.7,14.5,4,Wed,NULL,1,-49.78319683
Consumption,10,11,2,56840.78238,1,8.3,0.86,17,10.6,11.3,4,Wed,NULL,1,-53.990752
Consumption,10,11,3,56371.40687,1,8.9,0.9,18,10.6,11.3,4,Wed,NULL,1,-53.59518407
Consumption,10,11,4,62255.31073,1,8.9,0.9,18,10.6,11.3,4,Wed,NULL,1,-48.73491004
Consumption,10,11,5,75982.78732,1,8.9,0.9,18,10.6,11.3,4,Wed,NULL,1,-40.77043429
Consumption,10,11,6,108349.2724,1,8.9,0.9,18,10.6,11.3,4,Wed,NULL,1,-31.04258461
Consumption,10,11,7,118855.2864,1,8.9,0.96,18,9.4,4,4,Wed,NULL,1,-20.42495835
Consumption,10,11,8,111827.9132,1,6.1,0.96,15,6.7,8,4,Wed,NULL,1,-9.457966401
Consumption,10,11,9,103643.6622,1,5.6,0.96,15,6.1,9.7,4,Wed,NULL,1,1.472204738
Consumption,10,11,10,97414.75837,1,4.4,0.96,14,5,9.7,4,Wed,NULL,1,12.01110662
Consumption,10,11,11,98704.95376,1,3.9,0.93,13,5,9.7,4,Wed,NULL,1,21.74380532
Consumption,10,11,12,97023.47083,1,3.9,0.93,13,5,11.3,4,Wed,NULL,1,30.11122264
Consumption,10,11,13,95443.11897,1,3.9,0.89,13,5.6,12.9,4,Wed,NULL,1,36.35702196
Consumption,10,11,14,92144.33075,0.9,3.3,0.8,13,6.7,17.7,4,Wed,NULL,1,39.61598779
Consumption,10,11,15,95089.21441,1,1.1,0.63,11,7.8,17.7,4,Wed,NULL,1,39.27826669
Consumption,10,11,16,113983.7709,0.6,1.1,0.63,11,7.8,20.9,4,Wed,NULL,1,35.41265559
Consumption,10,11,17,128204.7567,1,0,0.58,11,7.8,20.9,4,Wed,NULL,1,28.71201008
Consumption,10,11,18,127081.0755,1,-0.6,0.56,10,7.8,20.9,4,Wed,NULL,1,20.03956412
Consumption,10,11,19,142972.9937,1,0.6,0.63,11,7.2,20.9,4,Wed,NULL,1,10.11508006
Consumption,10,11,20,137380.2919,1,1.1,0.68,11,6.7,20.9,4,Wed,NULL,1,-0.53544119
Consumption,10,11,21,119360.9362,1,2.8,0.76,12,6.7,16.1,4,Wed,NULL,1,-11.51623504
Consumption,10,11,22,89348.59372,1,3.9,0.96,13,4.4,6.4,4,Wed,NULL,1,-22.47715906
Consumption,10,11,23,74405.1037,1,4.4,0.96,14,5,11.3,4,Wed,NULL,1,-33.01879487
Consumption,10,11,24,60663.25384,1,3.9,0.96,13,4.4,11.3,4,Wed,NULL,1,-42.56080656
Consumption,10,12,1,57541.86753,1,3.9,0.96,13,4.4,11.3,5,Thu,NULL,1,-50.15163285
Consumption,10,12,2,56867.75743,1,2.8,0.86,12,5,14.5,5,Thu,NULL,1,-54.3716533
Consumption,10,12,3,56583.1605,1,2.2,0.86,12,4.4,17.7,5,Thu,NULL,1,-53.95207605
Consumption,10,12,4,62363.70469,1,2.2,0.86,12,4.4,17.7,5,Thu,NULL,1,-49.0418433
Consumption,10,12,5,75944.21573,0.6,2.2,0.89,12,3.9,17.7,5,Thu,NULL,1,-41.03006529
Consumption,10,12,6,112495.025,0.7,2.8,0.89,12,4.4,17.7,5,Thu,NULL,1,-31.26994943
Consumption,10,12,7,121557.2991,0.6,2.8,0.93,13,3.9,14.5,5,Thu,NULL,1,-20.63522202
Consumption,10,12,8,114196.9412,0.9,3.3,0.93,13,4.4,17.7,5,Thu,NULL,1,-9.663922362
Consumption,10,12,9,105497.7957,1,3.3,0.86,13,5.6,17.7,5,Thu,NULL,1,1.259449593
Consumption,10,12,10,98428.75641,1,3.3,0.8,13,6.7,20.9,5,Thu,NULL,1,11.78112655
Consumption,10,12,11,98784.83636,1,3.3,0.74,13,7.8,20.9,5,Thu,NULL,1,21.4864298
Consumption,10,12,12,96856.8669,1,3.9,0.71,13,8.9,20.9,5,Thu,NULL,1,29.81755401
Consumption,10,12,13,95204.27674,0.9,3.9,0.74,13,8.3,20.9,5,Thu,NULL,1,36.02320751
Consumption,10,12,14,92158.69677,1,3.3,0.71,13,8.3,20.9,5,Thu,NULL,1,39.2493014
Consumption,10,12,15,95401.82811,0.9,3.3,0.68,13,8.9,20.9,5,Thu,NULL,1,38.89834352
Consumption,10,12,16,114457.0495,0.9,2.2,0.68,12,7.8,20.9,5,Thu,NULL,1,35.04098709
Consumption,10,12,17,127630.8998,0.7,2.8,0.68,13,8.3,20.9,5,Thu,NULL,1,28.36053858
Consumption,10,12,18,129645.0496,1,2.2,0.71,12,7.2,20.9,5,Thu,NULL,1,19.70990248
Consumption,10,12,19,142525.3226,1,2.8,0.76,13,6.7,20.9,5,Thu,NULL,1,9.803101161
Consumption,10,12,20,137047.7545,1,2.2,0.76,12,6.1,20.9,5,Thu,NULL,1,-0.836177014
Consumption,10,12,21,119078.2335,1,2.2,0.76,12,6.1,20.9,5,Thu,NULL,1,-11.81315292
Consumption,10,12,22,89280.51862,1,2.8,0.83,13,5.6,20.9,5,Thu,NULL,1,-22.77853233
Consumption,10,12,23,74525.9317,1,2.2,0.79,12,5.6,20.9,5,Thu,NULL,1,-33.33390917
Consumption,10,12,24,60851.67107,0.5,0,0.76,11,3.9,20.9,5,Thu,NULL,1,-42.89910015
Consumption,10,13,1,57718.50488,0.8,1.1,0.86,11,3.3,17.7,6,Fri,NULL,1,-50.51740066
Consumption,10,13,2,57040.1533,0.2,0,1,11,0,17.7,6,Fri,NULL,1,-54.75055951
Consumption,10,13,3,56798.06925,0,-1.1,1,10,-1.1,17.7,6,Fri,NULL,1,-54.30728844
Consumption,10,13,4,63106.73063,0,-1.7,1,10,-1.7,17.7,6,Fri,NULL,1,-49.34723127
Consumption,10,13,5,76765.94239,0,-2.2,1,9,-2.2,17.7,6,Fri,NULL,1,-41.28851556
Consumption,10,13,6,116750.2636,0,-2.8,1,9,-2.8,17.7,6,Fri,NULL,1,-31.49663048
Consumption,10,13,7,124754.8614,0,-2.8,1,9,-2.8,17.7,6,Fri,NULL,1,-20.84527802
Consumption,10,13,8,115326.9938,0,-0.6,1,10,-0.6,16.1,6,Fri,NULL,1,-9.870061303
Consumption,10,13,9,104330.5975,0,2.2,0.86,12,4.4,20.9,6,Fri,NULL,1,1.046233264
Consumption,10,13,10,96334.18492,0,1.1,0.68,11,6.7,20.9,6,Fri,NULL,1,11.55055082
Consumption,10,13,11,97458.16666,0,1.1,0.61,11,8.3,20.9,6,Fri,NULL,1,21.22852554
Consumption,10,13,12,96421.02508,0.1,1.1,0.59,12,8.9,20.9,6,Fri,NULL,1,29.52371005
Consumption,10,13,13,95661.27422,0.1,1.1,0.56,11,9.4,20.9,6,Fri,NULL,1,35.6899064
Consumption,10,13,14,92887.97646,0.1,2.2,0.57,12,10.6,20.9,6,Fri,NULL,1,38.88400138
Consumption,10,13,15,95819.04848,0,2.2,0.57,12,10.6,20.9,6,Fri,NULL,1,38.52049461
Consumption,10,13,16,115334.2607,0,1.1,0.49,12,11.7,20.9,6,Fri,NULL,1,34.67170983
Consumption,10,13,17,128318.6459,0,1.1,0.52,11,10.6,20.9,6,Fri,NULL,1,28.01156549
Consumption,10,13,18,128022.0873,0,1.1,0.56,11,9.4,16.1,6,Fri,NULL,1,19.38282463
Consumption,10,13,19,140154.4468,0,2.8,0.93,13,3.9,11.3,6,Fri,NULL,1,9.493837076
Consumption,10,13,20,134687.1422,0,2.2,0.96,12,2.8,11.3,6,Fri,NULL,1,-1.134021941
Consumption,10,13,21,117309.5662,0,0.6,1,11,0.6,11.3,6,Fri,NULL,1,-12.10698045
Consumption,10,13,22,88854.09832,0,1.1,0.96,11,1.7,11.3,6,Fri,NULL,1,-23.07662788
Consumption,10,13,23,74102.3085,0,2.2,0.93,12,3.3,11.3,6,Fri,NULL,1,-33.64563747
Consumption,10,13,24,60463.43651,0,0.6,0.89,11,2.2,17.7,6,Fri,NULL,1,-43.234109
Consumption,10,14,1,56453.15662,0,0.6,0.89,11,2.2,17.7,7,Sat,NULL,0,-50.88035775
Consumption,10,14,2,55784.28064,0,-0.6,0.89,10,1.1,17.7,7,Sat,NULL,0,-55.12735714
Consumption,10,14,3,55584.45441,0,-0.6,0.92,10,0.6,17.7,7,Sat,NULL,0,-54.66074489
Consumption,10,14,4,61140.3807,0,-1.7,0.92,10,-0.6,17.7,7,Sat,NULL,0,-49.65103069
Consumption,10,14,5,74192.81922,0,-1.1,0.92,10,0,17.7,7,Sat,NULL,0,-41.5457664
Consumption,10,14,6,112833.2098,0,-1.1,0.96,10,-0.6,17.7,7,Sat,NULL,0,-31.72262078
Consumption,10,14,7,115947.3012,0,0,0.96,11,0.6,11.3,7,Sat,NULL,0,-21.0551207
Consumption,10,14,8,96392.49882,0,1.1,0.92,11,2.2,12.9,7,Sat,NULL,0,-10.07637167
Consumption,10,14,9,87518.89897,0,3.3,0.8,13,6.7,16.1,7,Sat,NULL,0,0.832578852
Consumption,10,14,10,80012.52032,0,4.4,0.71,14,9.4,16.1,7,Sat,NULL,0,11.31941912
Consumption,10,14,11,81737.29198,0,4.4,0.62,14,11.7,16.1,7,Sat,NULL,0,20.97015314
Consumption,10,14,12,80981.04143,0,4.4,0.55,14,13.3,16.1,7,Sat,NULL,0,29.22977383
Consumption,10,14,13,80293.05866,0,3.9,0.48,14,15,20.9,7,Sat,NULL,0,35.35721982
Consumption,10,14,14,74549.65098,0,3.9,0.48,14,15,20.9,7,Sat,NULL,0,38.52019812
Consumption,10,14,15,77048.11313,0,3.9,0.48,14,15,20.9,7,Sat,NULL,0,38.14483605
Consumption,10,14,16,95704.99494,0,2.8,0.43,13,15.6,20.9,7,Sat,NULL,0,34.30494773
Consumption,10,14,17,115025.6088,0,2.8,0.44,13,15,20.9,7,Sat,NULL,0,27.66522137
Consumption,10,14,18,116841.0276,0.1,2.8,0.51,13,12.8,20.9,7,Sat,NULL,0,19.058464
Consumption,10,14,19,126966.3139,0.1,3.9,0.74,13,8.3,16.1,7,Sat,NULL,0,9.187421527
Consumption,10,14,20,122288.0137,0.2,3.3,0.89,13,5,16.1,7,Sat,NULL,0,-1.428842495
Consumption,10,14,21,107104.684,0.2,3.3,0.89,13,5,16.1,7,Sat,NULL,0,-12.39758338
Consumption,10,14,22,87699.03306,0,3.3,0.93,13,4.4,16.1,7,Sat,NULL,0,-23.37130853
Consumption,10,14,23,73147.12019,0,2.2,0.96,12,2.8,16.1,7,Sat,NULL,0,-33.95383707
Consumption,10,14,24,59254.54898,0,3.3,0.96,13,3.9,16.1,7,Sat,NULL,0,-43.56568477
Consumption,10,15,1,56152.51175,0.6,2.8,0.89,12,4.4,16.1,1,Sun,NULL,0,-51.24036097
Consumption,10,15,2,55494.48603,0.4,2.2,0.86,12,4.4,16.1,1,Sun,NULL,0,-55.50193213
Consumption,10,15,3,55258.62072,0.4,2.2,0.82,12,5,16.1,1,Sun,NULL,0,-55.01236942
Consumption,10,15,4,60776.49315,0.2,1.7,0.86,12,3.9,16.1,1,Sun,NULL,0,-49.95319921
Consumption,10,15,5,73774.62722,0.5,3.9,0.89,13,5.6,16.1,1,Sun,NULL,0,-41.80179975
Consumption,10,15,6,93856.68651,0.7,5,0.89,14,6.7,16.1,1,Sun,NULL,0,-31.94791335
Consumption,10,15,7,98172.41398,1,6.1,0.93,15,7.2,11.3,1,Sun,NULL,0,-21.26474379
Consumption,10,15,8,77743.4087,1,7.2,0.96,16,7.8,6.4,1,Sun,NULL,0,-10.28284075
Consumption,10,15,9,70042.31353,0.9,7.8,0.96,17,8.3,11.3,1,Sun,NULL,0,0.618511049
Consumption,10,15,10,65088.56369,1,8.3,0.93,17,9.4,11.3,1,Sun,NULL,0,11.08777302
Consumption,10,15,11,66251.27567,1,7.2,0.83,16,10,11.3,1,Sun,NULL,0,20.71137511
Consumption,10,15,12,65986.44505,1,7.2,0.83,16,10,11.3,1,Sun,NULL,0,28.93583008
Consumption,10,15,13,64587.46462,1,7.8,0.89,17,9.4,4.8,1,Sun,NULL,0,35.02525003
Consumption,10,15,14,62297.18425,1,9.4,0.96,18,10,11.3,1,Sun,NULL,0,38.1580026
Consumption,10,15,15,65914.19556,1,7.2,0.8,16,10.6,11.3,1,Sun,NULL,0,37.77148413
Consumption,10,15,16,84592.23532,1,8.3,0.86,17,10.6,11.3,1,Sun,NULL,0,33.94082452
Consumption,10,15,17,103682.7775,1,6.7,0.83,16,9.4,9.7,1,Sun,NULL,0,27.32163625
Consumption,10,15,18,112302.0842,1,6.7,0.96,16,7.2,8,1,Sun,NULL,0,18.73695325
Consumption,10,15,19,123835.3842,1,6.1,0.96,15,6.7,11.3,1,Sun,NULL,0,8.883987347
Consumption,10,15,20,120673.3392,1,6.1,0.96,15,6.7,16.1,1,Sun,NULL,0,-1.720506223
Consumption,10,15,21,106660.069,0.7,5.6,0.93,15,6.7,16.1,1,Sun,NULL,0,-12.68482859
Consumption,10,15,22,87846.5438,0.8,4.4,0.93,14,5.6,16.1,1,Sun,NULL,0,-23.66243823
Consumption,10,15,23,73474.73462,0.5,2.2,0.86,12,4.4,16.1,1,Sun,NULL,0,-34.25836619
Consumption,10,15,24,59749.50339,0.2,1.7,0.86,12,3.9,20.9,1,Sun,NULL,0,-43.89367944
Consumption,10,16,1,57689.21457,0,1.1,0.86,11,3.3,32.2,2,Mon,NULL,1,-51.59726658
Consumption,10,16,2,57030.68835,0,0.6,0.89,11,2.2,32.2,2,Mon,NULL,1,-55.8741698
Consumption,10,16,3,56808.21063,0,-0.6,0.89,10,1.1,32.2,2,Mon,NULL,1,-55.36208638
Consumption,10,16,4,62618.06876,0.5,-0.6,0.85,10,1.7,32.2,2,Mon,NULL,1,-50.25369535
Consumption,10,16,5,76164.94562,0.7,1.1,0.92,11,2.2,32.2,2,Mon,NULL,1,-42.05659815
Consumption,10,16,6,122234.8526,0.6,1.1,0.92,11,2.2,32.2,2,Mon,NULL,1,-32.17250116
Consumption,10,16,7,128075.4293,0.9,1.1,0.92,11,2.2,20.9,2,Mon,NULL,1,-21.47414033
Consumption,10,16,8,117370.5638,0.3,1.7,0.92,12,2.8,20.9,2,Mon,NULL,1,-10.48945461
Consumption,10,16,9,106551.2723,0.5,-0.6,0.76,10,3.3,20.9,2,Mon,NULL,1,0.404056195
Consumption,10,16,10,98327.39947,0.4,-0.6,0.73,10,3.9,20.9,2,Mon,NULL,1,10.85565603
Consumption,10,16,11,99793.92353,0.7,-1.1,0.65,10,5,20.9,2,Mon,NULL,1,20.45225593
Consumption,10,16,12,99193.1497,1,-1.7,0.65,10,4.4,20.9,2,Mon,NULL,1,28.64196517
Consumption,10,16,13,97529.35248,1,-3.9,0.55,8,4.4,20.9,2,Mon,NULL,1,34.69410041
Consumption,10,16,14,93453.04993,0.6,-3.9,0.49,8,6.1,20.9,2,Mon,NULL,1,37.79752639
Consumption,10,16,15,95978.7321,0.8,-6.1,0.45,8,5,20.9,2,Mon,NULL,1,37.40055527
Consumption,10,16,16,115834.9299,0.9,-6.7,0.45,7,4.4,20.9,2,Mon,NULL,1,33.57946361
Consumption,10,16,17,129937.5702,0.9,-6.7,0.45,7,4.4,20.9,2,Mon,NULL,1,26.98093952
Consumption,10,16,18,132056.9583,0.8,-7.2,0.46,7,3.3,20.9,2,Mon,NULL,1,18.41842424
Consumption,10,16,19,144926.7327,0.5,-5.6,0.59,8,1.7,20.9,2,Mon,NULL,1,8.583666385
Consumption,10,16,20,140021.0612,0.2,-5.6,0.67,8,0,20.9,2,Mon,NULL,1,-2.008881798
Consumption,10,16,21,122716.4569,0.2,-5,0.72,8,-0.6,20.9,2,Mon,NULL,1,-12.96858421
Consumption,10,16,22,89583.79796,0.2,-5.6,0.72,8,-1.1,20.9,2,Mon,NULL,1,-23.94988222
Consumption,10,16,23,75067.6234,0,-5,0.75,8,-1.1,20.9,2,Mon,NULL,1,-34.55908412
Consumption,10,16,24,61487.99692,0,-5.6,0.81,8,-2.8,20.9,2,Mon,NULL,1,-44.21794545
Consumption,10,17,1,58531.59206,0,-6.1,0.81,7,-3.3,32.2,3,Tue,NULL,1,-51.95093034
Consumption,10,17,2,57989.12278,0,-6.1,0.81,7,-3.3,32.2,3,Tue,NULL,1,-56.24395484
Consumption,10,17,3,57969.75142,0,-6.7,0.85,7,-4.4,32.2,3,Tue,NULL,1,-55.70982047
Consumption,10,17,4,64302.59912,0,-6.7,0.81,7,-3.9,32.2,3,Tue,NULL,1,-50.55247841
Consumption,10,17,5,79410.68315,0,-6.7,0.88,7,-5,32.2,3,Tue,NULL,1,-42.31014462
Consumption,10,17,6,124474.7774,0,-6.7,0.88,7,-5,32.2,3,Tue,NULL,1,-32.39637702
Consumption,10,17,7,129641.3206,0.8,-3.9,0.89,9,-2.2,20.9,3,Tue,NULL,1,-21.68330258
Consumption,10,17,8,119204.162,0.2,-3.3,0.85,9,-1.1,20.9,3,Tue,NULL,1,-10.696198
Consumption,10,17,9,107960.856,0.2,-2.2,0.76,9,1.7,20.9,3,Tue,NULL,1,0.189242335
Consumption,10,17,10,100854.3273,1,-2.2,0.62,9,4.4,20.9,3,Tue,NULL,1,10.62311355
Consumption,10,17,11,99753.7719,0.1,0.6,0.61,11,7.8,20.9,3,Tue,NULL,1,20.19286196
Consumption,10,17,12,98057.41486,0.2,1.1,0.56,11,9.4,20.9,3,Tue,NULL,1,28.34826707
Consumption,10,17,13,96241.37876,0.4,1.7,0.51,12,11.7,20.9,3,Tue,NULL,1,34.3638754
Consumption,10,17,14,92710.93946,0.6,1.7,0.47,12,12.8,20.9,3,Tue,NULL,1,37.43888158
Consumption,10,17,15,95703.97262,0.3,1.7,0.45,12,13.3,20.9,3,Tue,NULL,1,37.03216604
Consumption,10,17,16,114954.1936,0.1,1.1,0.44,11,13.3,20.9,3,Tue,NULL,1,33.22098813
Consumption,10,17,17,127901.9469,0.3,0.6,0.43,11,12.8,20.9,3,Tue,NULL,1,26.64325994
Consumption,10,17,18,128493.8345,0.7,1.1,0.49,11,11.7,20.9,3,Tue,NULL,1,18.10300793
Consumption,10,17,19,141379.4404,0.8,1.7,0.53,12,11.1,20.9,3,Tue,NULL,1,8.286589422
Consumption,10,17,20,135737.7396,0.9,1.7,0.57,12,10,20.9,3,Tue,NULL,1,-2.293839125
Consumption,10,17,21,117850.1149,1,1.7,0.57,12,10,20.9,3,Tue,NULL,1,-13.24871971
Consumption,10,17,22,89535.46255,1,2.2,0.57,12,10.6,12.9,3,Tue,NULL,1,-24.23350713
Consumption,10,17,23,74613.95166,0.8,2.8,0.59,12,10.6,11.3,3,Tue,NULL,1,-34.85585137
Consumption,10,17,24,60385.15586,0,2.8,0.66,12,8.9,11.3,3,Tue,NULL,1,-44.53833578
Consumption,10,18,1,57292.41196,0,2.2,0.68,12,7.8,32.2,4,Wed,NULL,1,-52.30120753
Consumption,10,18,2,56621.12834,0,2.2,0.74,12,6.7,32.2,4,Wed,NULL,1,-56.61117131
Consumption,10,18,3,56325.61851,0,2.8,0.76,12,6.7,32.2,4,Wed,NULL,1,-56.05549663
Consumption,10,18,4,62120.35684,0,3.3,0.83,13,6.1,32.2,4,Wed,NULL,1,-50.84950848
Consumption,10,18,5,75730.28071,0,3.3,0.83,13,6.1,32.2,4,Wed,NULL,1,-42.56242258
Consumption,10,18,6,110624.0211,0.2,3.9,0.89,13,5.6,20.9,4,Wed,NULL,1,-32.61953351
Consumption,10,18,7,120321.8026,0.5,4.4,0.89,14,6.1,20.9,4,Wed,NULL,1,-21.89222193
Consumption,10,18,8,112864.812,0.9,5.6,0.93,15,6.7,20.9,4,Wed,NULL,1,-10.90305428
Consumption,10,18,9,103935.439,0.9,6.1,0.89,15,7.8,17.7,4,Wed,NULL,1,-0.025900721
Consumption,10,18,10,96767.78316,0.9,6.7,0.83,16,9.4,14.5,4,Wed,NULL,1,10.39019299
Consumption,10,18,11,98380.05693,1,7.2,0.83,16,10,14.5,4,Wed,NULL,1,19.93326156
Consumption,10,18,12,97148.91599,1,7.8,0.89,17,9.4,11.3,4,Wed,NULL,1,28.05482536
Consumption,10,18,13,95752.52373,1,8.3,0.96,17,8.9,11.3,4,Wed,NULL,1,34.03468044
Consumption,10,18,14,92581.63306,1,7.8,0.93,17,8.9,11.3,4,Wed,NULL,1,37.08218077
Consumption,10,18,15,95657.18817,1,7.2,0.93,16,8.3,11.3,4,Wed,NULL,1,36.66643305
Consumption,10,18,16,114937.1136,1,8.3,0.96,17,8.9,12.9,4,Wed,NULL,1,32.86552082
Consumption,10,18,17,128565.8195,1,8.3,0.96,17,8.9,12.9,4,Wed,NULL,1,26.30872552
Consumption,10,18,18,132726.1291,1,7.8,0.96,17,8.3,16.1,4,Wed,NULL,1,17.79083431
Consumption,10,18,19,142461.9603,1,7.8,1,17,7.8,16.1,4,Wed,NULL,1,7.992886074
Consumption,10,18,20,136901.8556,1,7.8,1,17,7.8,16.1,4,Wed,NULL,1,-2.575249445
Consumption,10,18,21,118890.1167,1,7.2,1,16,7.2,12.9,4,Wed,NULL,1,-13.52510608
Consumption,10,18,22,89259.58997,1,6.7,1,16,6.7,12.9,4,Wed,NULL,1,-24.51318113
Consumption,10,18,23,74497.49124,1,6.7,1,16,6.7,12.9,4,Wed,NULL,1,-35.14852982
Consumption,10,18,24,60742.91528,1,6.1,0.96,15,6.7,12.9,4,Wed,NULL,1,-44.85470415
Consumption,10,19,1,57572.36576,1,6.1,0.96,15,6.7,11.3,5,Thu,NULL,1,-52.64795302
Consumption,10,19,2,56842.2451,1,7.2,1,16,7.2,11.3,5,Thu,NULL,1,-56.97570258
Consumption,10,19,3,56525.613,1,7.8,1,17,7.8,11.3,5,Thu,NULL,1,-56.39904005
Consumption,10,19,4,62298.80141,1,7.8,1,17,7.8,8,5,Thu,NULL,1,-51.14474632
Consumption,10,19,5,75866.07279,0.8,7.2,1,16,7.2,4.8,5,Thu,NULL,1,-42.81341578
Consumption,10,19,6,110185.1995,1,7.8,1,17,7.8,4.8,5,Thu,NULL,1,-32.84196285
Consumption,10,19,7,119820.3622,1,7.8,1,17,7.8,9.7,5,Thu,NULL,1,-22.10088878
Consumption,10,19,8,112633.6909,1,7.8,1,17,7.8,11.3,5,Thu,NULL,1,-11.11000536
Consumption,10,19,9,104054.653,1,7.8,1,17,7.8,11.3,5,Thu,NULL,1,-0.241341351
Consumption,10,19,10,96918.15817,1,7.8,0.96,17,8.3,12.9,5,Thu,NULL,1,10.15694374
Consumption,10,19,11,97756.69784,1,7.8,0.96,17,8.3,11.3,5,Thu,NULL,1,19.67352499
Consumption,10,19,12,96336.12901,1,8.3,0.89,17,10,11.3,5,Thu,NULL,1,27.7617312
Consumption,10,19,13,95030.42319,0.8,7.8,0.75,17,12.2,12.9,5,Thu,NULL,1,33.70662198
Consumption,10,19,14,91583.75171,0.9,6.7,0.69,16,12.2,14.5,5,Thu,NULL,1,36.72753701
Consumption,10,19,15,94695.54474,0.9,6.1,0.64,15,12.8,14.5,5,Thu,NULL,1,36.30347295
Consumption,10,19,16,114325.6643,0.5,6.7,0.64,16,13.3,14.5,5,Thu,NULL,1,32.51318401
Consumption,10,19,17,127150.2731,0.1,6.7,0.74,16,11.1,16.1,5,Thu,NULL,1,25.97746349
Consumption,10,19,18,130044.3452,0.1,6.7,0.86,16,8.9,16.1,5,Thu,NULL,1,17.48203232
Consumption,10,19,19,140712.558,0,6.1,0.93,15,7.2,11.3,5,Thu,NULL,1,7.702684697
Consumption,10,19,20,135584.6422,0,3.9,0.93,13,5,11.3,5,Thu,NULL,1,-2.85298545
Consumption,10,19,21,118037.1342,0,2.8,1,13,2.8,11.3,5,Thu,NULL,1,-13.79761587
Consumption,10,19,22,88983.03915,0,2.8,1,13,2.8,11.3,5,Thu,NULL,1,-24.78877407
Consumption,10,19,23,74316.19809,0,2.8,1,13,2.8,11.3,5,Thu,NULL,1,-35.43698286
Consumption,10,19,24,60622.7307,0,3.3,0.96,13,3.9,11.3,5,Thu,NULL,1,-45.1669051
Consumption,10,20,1,57578.56458,0,2.8,0.96,12,3.3,11.3,6,Fri,NULL,1,-52.99102139
Consumption,10,20,2,57053.64894,0,1.1,1,11,1.1,9.7,6,Fri,NULL,1,-57.33743134
