Location,Day,Month,Year,Hour,Wind_Speed,Electricity_KW_HR
Wind Farm,12,8,2012,10,4.2,3264
Wind Farm,12,8,2012,11,3.8,2072
Wind Farm,12,8,2012,12,3.8,1956
Wind Farm,12,8,2012,13,3.6,1804
Wind Farm,12,8,2012,14,4.0,2476
Wind Farm,12,8,2012,15,3.9,2120
Wind Farm,12,8,2012,16,3.4,1692
Wind Farm,12,8,2012,17,3.3,1164
Wind Farm,12,8,2012,18,3.4,1448
Wind Farm,12,8,2012,19,3.5,1632
Wind Farm,12,8,2012,20,3.1,956
Wind Farm,12,8,2012,21,2.6,452
Wind Farm,12,8,2012,22,4.0,2844
Wind Farm,12,8,2012,23,6.0,9952
Wind Farm,12,8,2012,24,4.1,2668
Wind Farm,13,8,2012,1,4.1,2832
Wind Farm,13,8,2012,2,3.8,2772
Wind Farm,13,8,2012,3,3.6,2148
Wind Farm,13,8,2012,4,3.0,1124
Wind Farm,13,8,2012,5,3.7,2148
Wind Farm,13,8,2012,6,2.8,792
Wind Farm,13,8,2012,7,2.6,528
Wind Farm,13,8,2012,8,2.5,388
Wind Farm,13,8,2012,9,2.1,120
Wind Farm,13,8,2012,10,2.0,48
Wind Farm,13,8,2012,11,2.0,32
Wind Farm,13,8,2012,12,1.9,44
Wind Farm,13,8,2012,13,2.0,96
Wind Farm,13,8,2012,14,2.6,332
Wind Farm,13,8,2012,15,2.0,160
Wind Farm,13,8,2012,16,2.4,208
Wind Farm,13,8,2012,17,2.6,340
Wind Farm,13,8,2012,18,1.6,28
Wind Farm,13,8,2012,19,2.1,136
Wind Farm,13,8,2012,20,3.0,916
Wind Farm,13,8,2012,21,3.6,1828
Wind Farm,13,8,2012,22,2.9,776
Wind Farm,13,8,2012,23,3.2,1232
Wind Farm,13,8,2012,24,3.4,1428
Wind Farm,14,8,2012,1,1.3,12
Wind Farm,14,8,2012,2,1.3,0
Wind Farm,14,8,2012,3,1.3,0
Wind Farm,14,8,2012,4,1.8,16
Wind Farm,14,8,2012,5,1.6,8
Wind Farm,14,8,2012,6,1.9,16
Wind Farm,14,8,2012,7,2.4,368
Wind Farm,14,8,2012,8,3.9,2356
Wind Farm,14,8,2012,9,3.9,2232
Wind Farm,14,8,2012,10,3.0,1036
Wind Farm,14,8,2012,11,2.5,312
Wind Farm,14,8,2012,12,2.5,328
Wind Farm,14,8,2012,13,2.6,408
Wind Farm,14,8,2012,14,3.2,1068
Wind Farm,14,8,2012,15,2.7,484
Wind Farm,14,8,2012,16,2.6,444
Wind Farm,14,8,2012,17,3.1,848
Wind Farm,14,8,2012,18,2.3,220
Wind Farm,14,8,2012,19,1.4,0
Wind Farm,14,8,2012,20,2.0,40
Wind Farm,14,8,2012,21,0.8,0
Wind Farm,14,8,2012,22,1.4,0
Wind Farm,14,8,2012,23,2.1,124
Wind Farm,14,8,2012,24,3.4,1656
Wind Farm,15,8,2012,1,4.1,2980
Wind Farm,15,8,2012,2,6.0,9960
Wind Farm,15,8,2012,3,6.3,10756
Wind Farm,15,8,2012,4,7.5,16964
Wind Farm,15,8,2012,5,7.4,16744
Wind Farm,15,8,2012,6,7.4,17740
Wind Farm,15,8,2012,7,7.9,22456
Wind Farm,15,8,2012,8,7.1,18272
Wind Farm,15,8,2012,9,7.9,23176
Wind Farm,15,8,2012,10,6.2,10648
Wind Farm,15,8,2012,11,5.7,8088
Wind Farm,15,8,2012,12,6.2,10104
Wind Farm,15,8,2012,13,6.3,10812
Wind Farm,15,8,2012,14,6.5,11132
Wind Farm,15,8,2012,15,6.6,12748
Wind Farm,15,8,2012,16,6.6,11532
Wind Farm,15,8,2012,17,5.9,8744
Wind Farm,15,8,2012,18,7.7,19824
Wind Farm,15,8,2012,19,7.3,17552
Wind Farm,15,8,2012,20,8.5,25356
Wind Farm,15,8,2012,21,6.5,15104
Wind Farm,15,8,2012,22,4.9,5424
Wind Farm,15,8,2012,23,6.4,12268
Wind Farm,15,8,2012,24,3.6,1872
Wind Farm,16,8,2012,1,3.6,1844
Wind Farm,16,8,2012,2,5.1,5524
Wind Farm,16,8,2012,3,5.5,7056
Wind Farm,16,8,2012,4,5.4,6968
Wind Farm,16,8,2012,5,6.0,10668
Wind Farm,16,8,2012,6,5.3,6228
Wind Farm,16,8,2012,7,5.8,8092
Wind Farm,16,8,2012,8,5.9,8220
Wind Farm,16,8,2012,9,4.7,4428
Wind Farm,16,8,2012,10,4.2,2964
Wind Farm,16,8,2012,11,4.9,4744
Wind Farm,16,8,2012,12,4.9,4756
Wind Farm,16,8,2012,13,5.1,5608
Wind Farm,16,8,2012,14,5.6,6624
Wind Farm,16,8,2012,15,4.8,4724
Wind Farm,16,8,2012,16,4.3,3304
Wind Farm,16,8,2012,17,4.3,3380
Wind Farm,16,8,2012,18,4.7,4436
Wind Farm,16,8,2012,19,5.0,5096
Wind Farm,16,8,2012,20,3.8,2328
Wind Farm,16,8,2012,21,4.2,2988
Wind Farm,16,8,2012,22,5.0,5756
Wind Farm,16,8,2012,23,5.6,7192
Wind Farm,16,8,2012,24,6.1,9672
Wind Farm,17,8,2012,1,5.3,6852
Wind Farm,17,8,2012,2,5.9,10964
Wind Farm,17,8,2012,3,5.4,7788
Wind Farm,17,8,2012,4,5.6,8420
Wind Farm,17,8,2012,5,6.0,9704
Wind Farm,17,8,2012,6,6.6,12796
Wind Farm,17,8,2012,7,6.7,13856
Wind Farm,17,8,2012,8,6.6,13068
Wind Farm,17,8,2012,9,6.0,9744
Wind Farm,17,8,2012,10,4.7,4824
Wind Farm,17,8,2012,11,5.1,5884
Wind Farm,17,8,2012,12,6.3,10436
Wind Farm,17,8,2012,13,6.1,9464
Wind Farm,17,8,2012,14,5.5,6952
Wind Farm,17,8,2012,15,5.2,5840
Wind Farm,17,8,2012,16,5.6,7536
Wind Farm,17,8,2012,17,5.6,7216
Wind Farm,17,8,2012,18,5.0,5020
Wind Farm,17,8,2012,19,4.6,4124
Wind Farm,17,8,2012,20,4.0,2292
Wind Farm,17,8,2012,21,4.4,3608
Wind Farm,17,8,2012,22,5.1,5852
Wind Farm,17,8,2012,23,6.8,14012
Wind Farm,17,8,2012,24,7.3,16708
Wind Farm,18,8,2012,1,7.3,17808
Wind Farm,18,8,2012,2,7.5,17652
Wind Farm,18,8,2012,3,7.7,21556
Wind Farm,18,8,2012,4,8.1,24704
Wind Farm,18,8,2012,5,7.3,19736
Wind Farm,18,8,2012,6,7.6,20460
Wind Farm,18,8,2012,7,7.1,16444
Wind Farm,18,8,2012,8,8.6,27132
Wind Farm,18,8,2012,9,8.1,24072
Wind Farm,18,8,2012,10,6.6,13080
Wind Farm,18,8,2012,11,6.4,11152
Wind Farm,18,8,2012,12,6.3,9664
Wind Farm,18,8,2012,13,6.3,11236
Wind Farm,18,8,2012,14,6.0,9100
Wind Farm,18,8,2012,15,6.0,8680
Wind Farm,18,8,2012,16,5.2,6172
Wind Farm,18,8,2012,17,4.2,2644
Wind Farm,18,8,2012,18,5.0,5172
Wind Farm,18,8,2012,19,4.9,4700
Wind Farm,18,8,2012,20,4.3,3312
Wind Farm,18,8,2012,21,5.0,5660
Wind Farm,18,8,2012,22,7.9,21420
Wind Farm,18,8,2012,23,7.9,23236
Wind Farm,18,8,2012,24,7.3,19168
Wind Farm,19,8,2012,1,8.2,25364
Wind Farm,19,8,2012,2,8.0,24800
Wind Farm,19,8,2012,3,8.3,25376
Wind Farm,19,8,2012,4,8.1,24004
Wind Farm,19,8,2012,5,5.8,10232
Wind Farm,19,8,2012,6,5.8,8788
Wind Farm,19,8,2012,7,6.4,13996
Wind Farm,19,8,2012,8,6.9,16624
Wind Farm,19,8,2012,9,6.1,10016
Wind Farm,19,8,2012,10,4.8,4968
Wind Farm,19,8,2012,11,4.9,5088
Wind Farm,19,8,2012,12,5.2,5564
Wind Farm,19,8,2012,13,4.6,3948
Wind Farm,19,8,2012,14,5.0,5292
Wind Farm,19,8,2012,15,5.4,6608
Wind Farm,19,8,2012,16,5.9,8420
Wind Farm,19,8,2012,17,6.1,11256
Wind Farm,19,8,2012,18,3.1,912
Wind Farm,19,8,2012,19,4.1,2888
Wind Farm,19,8,2012,20,3.2,1324
Wind Farm,19,8,2012,21,2.5,476
Wind Farm,19,8,2012,22,1.5,0
Wind Farm,19,8,2012,23,2.3,612
Wind Farm,19,8,2012,24,3.9,3556
Wind Farm,20,8,2012,1,5.3,7944
Wind Farm,20,8,2012,2,4.7,4436
Wind Farm,20,8,2012,3,4.8,4884
Wind Farm,20,8,2012,4,4.9,4852
Wind Farm,20,8,2012,5,4.6,4040
Wind Farm,20,8,2012,6,3.5,1744
Wind Farm,20,8,2012,7,2.9,952
Wind Farm,20,8,2012,8,3.7,2304
Wind Farm,20,8,2012,9,3.4,1432
Wind Farm,20,8,2012,10,2.2,176
Wind Farm,20,8,2012,11,2.0,28
Wind Farm,20,8,2012,12,2.2,256
Wind Farm,20,8,2012,13,3.6,1812
Wind Farm,20,8,2012,14,3.7,1728
Wind Farm,20,8,2012,15,3.4,1412
Wind Farm,20,8,2012,16,3.1,984
Wind Farm,20,8,2012,17,3.7,1768
Wind Farm,20,8,2012,18,2.8,620
Wind Farm,20,8,2012,19,2.3,176
Wind Farm,20,8,2012,20,2.2,168
Wind Farm,20,8,2012,21,0.8,0
Wind Farm,20,8,2012,22,0.5,0
Wind Farm,20,8,2012,23,0.3,0
Wind Farm,20,8,2012,24,1.9,72
Wind Farm,21,8,2012,1,3.0,1192
Wind Farm,21,8,2012,2,2.4,536
Wind Farm,21,8,2012,3,2.1,60
Wind Farm,21,8,2012,4,3.3,1688
Wind Farm,21,8,2012,5,5.1,5384
Wind Farm,21,8,2012,6,4.9,5108
Wind Farm,21,8,2012,7,4.3,3336
Wind Farm,21,8,2012,8,3.5,1588
Wind Farm,21,8,2012,9,3.1,1172
Wind Farm,21,8,2012,10,2.2,208
Wind Farm,21,8,2012,11,2.0,132
Wind Farm,21,8,2012,12,1.1,0
Wind Farm,21,8,2012,13,1.0,0
Wind Farm,21,8,2012,14,2.2,172
Wind Farm,21,8,2012,15,3.8,1936
Wind Farm,21,8,2012,16,3.8,2212
Wind Farm,21,8,2012,17,4.2,2680
Wind Farm,21,8,2012,18,4.3,2876
Wind Farm,21,8,2012,19,4.1,2684
Wind Farm,21,8,2012,20,3.6,2132
Wind Farm,21,8,2012,21,2.7,656
Wind Farm,21,8,2012,22,3.2,1636
Wind Farm,21,8,2012,23,4.9,5436
Wind Farm,21,8,2012,24,4.9,5112
Wind Farm,22,8,2012,1,5.4,5756
Wind Farm,22,8,2012,2,5.8,8308
Wind Farm,22,8,2012,3,6.2,10344
Wind Farm,22,8,2012,4,6.2,10408
Wind Farm,22,8,2012,5,6.4,11560
Wind Farm,22,8,2012,6,6.3,11008
Wind Farm,22,8,2012,7,5.8,8636
Wind Farm,22,8,2012,8,5.6,7188
Wind Farm,22,8,2012,9,4.8,4664
Wind Farm,22,8,2012,10,5.3,6516
Wind Farm,22,8,2012,11,5.5,6648
Wind Farm,22,8,2012,12,5.9,8920
Wind Farm,22,8,2012,13,6.2,9072
Wind Farm,22,8,2012,14,5.8,8268
Wind Farm,22,8,2012,15,5.6,6992
Wind Farm,22,8,2012,16,5.4,6732
Wind Farm,22,8,2012,17,5.0,5092
Wind Farm,22,8,2012,18,5.1,5876
Wind Farm,22,8,2012,19,5.0,5116
Wind Farm,22,8,2012,20,5.3,6196
Wind Farm,22,8,2012,21,5.0,5492
Wind Farm,22,8,2012,22,5.7,7788
Wind Farm,22,8,2012,23,5.7,7888
Wind Farm,22,8,2012,24,5.7,8188
Wind Farm,23,8,2012,1,5.2,6236
Wind Farm,23,8,2012,2,5.3,6192
Wind Farm,23,8,2012,3,4.7,4656
Wind Farm,23,8,2012,4,4.0,2684
Wind Farm,23,8,2012,5,4.0,2932
Wind Farm,23,8,2012,6,4.7,4368
Wind Farm,23,8,2012,7,4.8,4676
Wind Farm,23,8,2012,8,4.5,3624
Wind Farm,23,8,2012,9,3.0,1008
Wind Farm,23,8,2012,10,3.0,940
Wind Farm,23,8,2012,11,2.4,312
Wind Farm,23,8,2012,12,2.8,796
Wind Farm,23,8,2012,13,3.5,1264
Wind Farm,23,8,2012,14,3.4,1188
Wind Farm,23,8,2012,15,2.4,384
Wind Farm,23,8,2012,16,2.1,148
Wind Farm,23,8,2012,17,2.2,104
Wind Farm,23,8,2012,18,1.7,8
Wind Farm,23,8,2012,19,2.1,148
Wind Farm,23,8,2012,20,2.4,420
Wind Farm,23,8,2012,21,3.7,2068
Wind Farm,23,8,2012,22,4.5,4212
Wind Farm,23,8,2012,23,5.4,6764
Wind Farm,23,8,2012,24,6.2,11020
Wind Farm,24,8,2012,1,3.8,2976
Wind Farm,24,8,2012,2,3.7,2212
Wind Farm,24,8,2012,3,4.2,3288
Wind Farm,24,8,2012,4,4.2,3108
Wind Farm,24,8,2012,5,3.3,1420
Wind Farm,24,8,2012,6,3.0,1188
Wind Farm,24,8,2012,7,3.9,2672
Wind Farm,24,8,2012,8,4.2,3196
Wind Farm,24,8,2012,9,3.1,1196
Wind Farm,24,8,2012,10,1.6,96
Wind Farm,24,8,2012,11,2.0,440
Wind Farm,24,8,2012,12,3.4,1452
Wind Farm,24,8,2012,13,3.5,1428
Wind Farm,24,8,2012,14,3.7,1832
Wind Farm,24,8,2012,15,3.9,2332
Wind Farm,24,8,2012,16,4.4,3332
Wind Farm,24,8,2012,17,5.2,5640
Wind Farm,24,8,2012,18,6.0,9120
Wind Farm,24,8,2012,19,7.4,18396
Wind Farm,24,8,2012,20,7.3,17820
Wind Farm,24,8,2012,21,6.3,11192
Wind Farm,24,8,2012,22,6.9,14224
Wind Farm,24,8,2012,23,6.7,14140
Wind Farm,24,8,2012,24,5.5,8064
Wind Farm,25,8,2012,1,9.6,37928
Wind Farm,25,8,2012,2,9.0,37828
Wind Farm,25,8,2012,3,9.4,37004
Wind Farm,25,8,2012,4,8.2,26200
Wind Farm,25,8,2012,5,8.6,29424
Wind Farm,25,8,2012,6,9.1,33596
Wind Farm,25,8,2012,7,8.3,26096
Wind Farm,25,8,2012,8,8.0,23068
Wind Farm,25,8,2012,9,8.3,24972
Wind Farm,25,8,2012,10,9.3,33412
Wind Farm,25,8,2012,11,9.2,32276
Wind Farm,25,8,2012,12,9.5,35632
Wind Farm,25,8,2012,13,11.1,45312
Wind Farm,25,8,2012,14,13.0,51280
Wind Farm,25,8,2012,15,10.8,41908
Wind Farm,25,8,2012,16,11.6,46652
Wind Farm,25,8,2012,17,11.0,44592
Wind Farm,25,8,2012,18,10.9,41640
Wind Farm,25,8,2012,19,11.2,44964
Wind Farm,25,8,2012,20,9.7,36072
Wind Farm,25,8,2012,21,7.3,16424
Wind Farm,25,8,2012,22,7.8,20268
Wind Farm,25,8,2012,23,9.1,33684
Wind Farm,25,8,2012,24,9.0,31252
Wind Farm,26,8,2012,1,9.4,35312
Wind Farm,26,8,2012,2,10.5,43800
Wind Farm,26,8,2012,3,10.5,42212
Wind Farm,26,8,2012,4,10.3,40668
Wind Farm,26,8,2012,5,8.2,25028
Wind Farm,26,8,2012,6,10.0,40240
Wind Farm,26,8,2012,7,9.0,31392
Wind Farm,26,8,2012,8,8.7,28124
Wind Farm,26,8,2012,9,9.3,34180
Wind Farm,26,8,2012,10,9.9,38732
Wind Farm,26,8,2012,11,9.4,34584
Wind Farm,26,8,2012,12,9.2,34188
Wind Farm,26,8,2012,13,8.6,28284
Wind Farm,26,8,2012,14,8.7,29876
Wind Farm,26,8,2012,15,7.5,19032
Wind Farm,26,8,2012,16,7.8,21456
Wind Farm,26,8,2012,17,7.5,17920
Wind Farm,26,8,2012,18,6.6,12616
Wind Farm,26,8,2012,19,5.8,8104
Wind Farm,26,8,2012,20,6.0,9456
Wind Farm,26,8,2012,21,6.2,10208
Wind Farm,26,8,2012,22,6.8,15436
Wind Farm,26,8,2012,23,5.2,6596
Wind Farm,26,8,2012,24,4.2,3256
Wind Farm,27,8,2012,1,3.8,2328
Wind Farm,27,8,2012,2,4.0,2484
Wind Farm,27,8,2012,3,3.8,2108
Wind Farm,27,8,2012,4,4.0,2796
Wind Farm,27,8,2012,5,5.0,4904
Wind Farm,27,8,2012,6,4.1,2716
Wind Farm,27,8,2012,7,3.6,1452
Wind Farm,27,8,2012,8,4.0,2808
Wind Farm,27,8,2012,9,4.8,4976
Wind Farm,27,8,2012,10,3.3,1468
Wind Farm,27,8,2012,11,3.5,1476
Wind Farm,27,8,2012,12,4.3,2636
Wind Farm,27,8,2012,13,5.2,5756
Wind Farm,27,8,2012,14,6.0,8524
Wind Farm,27,8,2012,15,6.0,9460
Wind Farm,27,8,2012,16,6.1,8952
Wind Farm,27,8,2012,17,5.9,7684
Wind Farm,27,8,2012,18,6.7,12288
Wind Farm,27,8,2012,19,6.8,12956
Wind Farm,27,8,2012,20,6.3,10532
Wind Farm,27,8,2012,21,6.2,10060
Wind Farm,27,8,2012,22,6.7,13084
Wind Farm,27,8,2012,23,7.2,16460
Wind Farm,27,8,2012,24,7.4,18764
Wind Farm,28,8,2012,1,6.9,17772
Wind Farm,28,8,2012,2,7.7,22692
Wind Farm,28,8,2012,3,9.3,35932
Wind Farm,28,8,2012,4,8.1,25436
Wind Farm,28,8,2012,5,7.4,17624
Wind Farm,28,8,2012,6,6.7,13864
Wind Farm,28,8,2012,7,5.9,10032
Wind Farm,28,8,2012,8,7.2,17620
Wind Farm,28,8,2012,9,6.9,15988
Wind Farm,28,8,2012,10,6.3,11776
Wind Farm,28,8,2012,11,5.7,8356
Wind Farm,28,8,2012,12,6.2,10416
Wind Farm,28,8,2012,13,6.1,9664
Wind Farm,28,8,2012,14,5.7,7800
Wind Farm,28,8,2012,15,6.7,12844
Wind Farm,28,8,2012,16,5.4,6492
Wind Farm,28,8,2012,17,5.6,7972
Wind Farm,28,8,2012,18,5.7,8064
Wind Farm,28,8,2012,19,5.1,5976
Wind Farm,28,8,2012,20,3.8,2252
Wind Farm,28,8,2012,21,3.3,1444
Wind Farm,28,8,2012,22,3.3,1368
Wind Farm,28,8,2012,23,3.1,1028
Wind Farm,28,8,2012,24,2.5,500
Wind Farm,29,8,2012,1,2.4,200
Wind Farm,29,8,2012,2,2.4,268
Wind Farm,29,8,2012,3,2.6,588
Wind Farm,29,8,2012,4,2.5,384
Wind Farm,29,8,2012,5,3.5,1628
Wind Farm,29,8,2012,6,3.8,2424
Wind Farm,29,8,2012,7,3.3,1656
Wind Farm,29,8,2012,8,4.4,3920
Wind Farm,29,8,2012,9,5.8,8792
Wind Farm,29,8,2012,10,4.8,5348
Wind Farm,29,8,2012,11,6.2,10788
Wind Farm,29,8,2012,12,6.9,13720
Wind Farm,29,8,2012,13,7.0,13704
Wind Farm,29,8,2012,14,8.1,22260
Wind Farm,29,8,2012,15,7.6,18796
Wind Farm,29,8,2012,16,7.8,19704
Wind Farm,29,8,2012,17,8.0,19148
Wind Farm,29,8,2012,18,7.6,18572
Wind Farm,29,8,2012,19,6.7,14060
Wind Farm,29,8,2012,20,5.1,5856
Wind Farm,29,8,2012,21,3.7,2204
Wind Farm,29,8,2012,22,3.6,1684
Wind Farm,29,8,2012,23,6.4,12500
Wind Farm,29,8,2012,24,4.7,6344
Wind Farm,30,8,2012,1,2.2,156
Wind Farm,30,8,2012,2,2.1,132
Wind Farm,30,8,2012,3,3.1,1200
Wind Farm,30,8,2012,4,4.2,3280
Wind Farm,30,8,2012,5,4.2,3132
Wind Farm,30,8,2012,6,3.8,2204
Wind Farm,30,8,2012,7,4.9,5480
Wind Farm,30,8,2012,8,6.1,9656
Wind Farm,30,8,2012,9,5.9,9320
Wind Farm,30,8,2012,10,5.3,6596
Wind Farm,30,8,2012,11,5.8,8588
Wind Farm,30,8,2012,12,7.2,16348
Wind Farm,30,8,2012,13,7.1,14628
Wind Farm,30,8,2012,14,7.9,20748
Wind Farm,30,8,2012,15,7.3,17160
Wind Farm,30,8,2012,16,7.1,15984
Wind Farm,30,8,2012,17,7.7,19844
Wind Farm,30,8,2012,18,7.5,20272
Wind Farm,30,8,2012,19,7.5,19968
Wind Farm,30,8,2012,20,6.4,12032
Wind Farm,30,8,2012,21,7.4,19348
Wind Farm,30,8,2012,22,5.7,8228
Wind Farm,30,8,2012,23,5.9,9976
Wind Farm,30,8,2012,24,6.4,12300
Wind Farm,31,8,2012,1,7.6,21852
Wind Farm,31,8,2012,2,8.1,22756
Wind Farm,31,8,2012,3,7.4,18456
Wind Farm,31,8,2012,4,7.4,17988
Wind Farm,31,8,2012,5,7.9,22440
Wind Farm,31,8,2012,6,8.1,24356
Wind Farm,31,8,2012,7,7.7,21040
Wind Farm,31,8,2012,8,8.7,30844
Wind Farm,31,8,2012,9,8.7,30532
Wind Farm,31,8,2012,10,7.8,21464
Wind Farm,31,8,2012,11,7.7,20616
Wind Farm,31,8,2012,12,9.0,31752
Wind Farm,31,8,2012,13,9.9,39808
Wind Farm,31,8,2012,14,9.0,32208
Wind Farm,31,8,2012,15,10.3,42660
Wind Farm,31,8,2012,16,9.4,33896
Wind Farm,31,8,2012,17,9.6,35984
Wind Farm,31,8,2012,18,9.1,33896
Wind Farm,31,8,2012,19,8.6,27776
Wind Farm,31,8,2012,20,8.2,25320
Wind Farm,31,8,2012,21,7.8,21388
Wind Farm,31,8,2012,22,7.2,17864
Wind Farm,31,8,2012,23,6.9,15012
Wind Farm,31,8,2012,24,5.7,8432
Wind Farm,01,9,2012,1,4.8,5108
Wind Farm,01,9,2012,2,4.8,4864
Wind Farm,01,9,2012,3,4.6,4772
Wind Farm,01,9,2012,4,4.1,3136
Wind Farm,01,9,2012,5,3.7,2440
Wind Farm,01,9,2012,6,4.3,3672
Wind Farm,01,9,2012,7,3.5,1904
Wind Farm,01,9,2012,8,2.5,560
Wind Farm,01,9,2012,9,2.7,772
Wind Farm,01,9,2012,10,1.8,48
Wind Farm,01,9,2012,11,2.4,216
Wind Farm,01,9,2012,12,2.4,212
Wind Farm,01,9,2012,13,2.3,256
Wind Farm,01,9,2012,14,2.5,312
Wind Farm,01,9,2012,15,2.2,208
Wind Farm,01,9,2012,16,2.3,240
Wind Farm,01,9,2012,17,2.1,184
Wind Farm,01,9,2012,18,2.5,272
Wind Farm,01,9,2012,19,1.4,40
Wind Farm,01,9,2012,20,1.1,16
Wind Farm,01,9,2012,21,0.6,0
Wind Farm,01,9,2012,22,0.9,0
Wind Farm,01,9,2012,23,1.5,0
Wind Farm,01,9,2012,24,2.5,464
Wind Farm,02,9,2012,1,3.5,1716
Wind Farm,02,9,2012,2,3.6,1796
Wind Farm,02,9,2012,3,4.1,2780
Wind Farm,02,9,2012,4,4.8,4912
Wind Farm,02,9,2012,5,5.8,7932
Wind Farm,02,9,2012,6,4.1,3008
Wind Farm,02,9,2012,7,3.9,2536
Wind Farm,02,9,2012,8,4.7,4676
Wind Farm,02,9,2012,9,5.4,6240
Wind Farm,02,9,2012,10,4.5,4172
Wind Farm,02,9,2012,11,3.6,2004
Wind Farm,02,9,2012,12,4.1,2864
Wind Farm,02,9,2012,13,4.0,2292
Wind Farm,02,9,2012,14,3.4,1492
Wind Farm,02,9,2012,15,4.2,2512
Wind Farm,02,9,2012,16,3.8,2188
Wind Farm,02,9,2012,17,3.9,2584
Wind Farm,02,9,2012,18,3.8,2176
Wind Farm,02,9,2012,19,3.9,2496
Wind Farm,02,9,2012,20,4.5,4256
Wind Farm,02,9,2012,21,4.0,2852
Wind Farm,02,9,2012,22,3.3,1500
Wind Farm,02,9,2012,23,2.6,460
Wind Farm,02,9,2012,24,3.1,1168
Wind Farm,03,9,2012,1,3.5,1604
Wind Farm,03,9,2012,2,2.7,640
Wind Farm,03,9,2012,3,3.3,1656
Wind Farm,03,9,2012,4,2.3,292
Wind Farm,03,9,2012,5,2.2,156
Wind Farm,03,9,2012,6,2.7,656
Wind Farm,03,9,2012,7,2.1,148
Wind Farm,03,9,2012,8,0.8,0
Wind Farm,03,9,2012,9,0.2,0
Wind Farm,03,9,2012,10,0.6,0
Wind Farm,03,9,2012,11,1.8,48
Wind Farm,03,9,2012,12,2.6,76
Wind Farm,03,9,2012,14,3.2,132
Wind Farm,03,9,2012,15,3.4,1352
Wind Farm,03,9,2012,16,3.0,848
Wind Farm,03,9,2012,17,2.7,512
Wind Farm,03,9,2012,18,3.5,1928
Wind Farm,03,9,2012,19,3.6,1808
Wind Farm,03,9,2012,20,4.0,2580
Wind Farm,03,9,2012,21,4.2,2888
Wind Farm,03,9,2012,22,4.3,3592
Wind Farm,03,9,2012,23,4.1,2904
Wind Farm,03,9,2012,24,3.0,1048
Wind Farm,04,9,2012,1,3.1,1152
Wind Farm,04,9,2012,2,2.8,864
Wind Farm,04,9,2012,3,2.1,100
Wind Farm,04,9,2012,4,2.3,304
Wind Farm,04,9,2012,5,2.5,504
Wind Farm,04,9,2012,6,2.9,936
Wind Farm,04,9,2012,7,3.3,1388
Wind Farm,04,9,2012,8,3.2,1220
Wind Farm,04,9,2012,9,2.6,536
Wind Farm,04,9,2012,10,2.3,284
Wind Farm,04,9,2012,11,1.7,8
Wind Farm,04,9,2012,12,2.3,156
Wind Farm,04,9,2012,13,3.2,1052
Wind Farm,04,9,2012,14,2.7,556
Wind Farm,04,9,2012,15,2.7,416
Wind Farm,04,9,2012,16,2.7,480
Wind Farm,04,9,2012,17,2.6,468
Wind Farm,04,9,2012,18,3.6,1684
Wind Farm,04,9,2012,19,4.1,2684
Wind Farm,04,9,2012,20,4.2,3376
Wind Farm,04,9,2012,21,4.6,4528
Wind Farm,04,9,2012,22,4.0,3052
Wind Farm,04,9,2012,23,5.7,8684
Wind Farm,04,9,2012,24,5.3,6952
Wind Farm,05,9,2012,1,3.9,2360
Wind Farm,05,9,2012,2,4.8,4940
Wind Farm,05,9,2012,3,4.6,4600
Wind Farm,05,9,2012,4,4.8,4692
Wind Farm,05,9,2012,5,4.8,5232
Wind Farm,05,9,2012,6,5.3,6768
Wind Farm,05,9,2012,7,5.3,6336
Wind Farm,05,9,2012,8,4.5,4056
Wind Farm,05,9,2012,9,4.8,4824
Wind Farm,05,9,2012,10,4.4,3524
Wind Farm,05,9,2012,11,3.9,2596
Wind Farm,05,9,2012,12,4.1,2640
Wind Farm,05,9,2012,13,4.3,3292
Wind Farm,05,9,2012,14,4.1,2696
Wind Farm,05,9,2012,15,5.2,5656
Wind Farm,05,9,2012,16,5.8,8192
Wind Farm,05,9,2012,17,6.1,10068
Wind Farm,05,9,2012,18,6.7,14564
Wind Farm,05,9,2012,19,7.1,15912
Wind Farm,05,9,2012,20,7.6,20896
Wind Farm,05,9,2012,21,6.7,13524
Wind Farm,05,9,2012,22,6.6,13932
Wind Farm,05,9,2012,23,6.1,10356
Wind Farm,05,9,2012,24,6.1,11292
Wind Farm,06,9,2012,1,5.7,9160
Wind Farm,06,9,2012,2,5.8,9592
Wind Farm,06,9,2012,3,5.5,7644
Wind Farm,06,9,2012,4,6.2,11644
Wind Farm,06,9,2012,5,6.0,10376
Wind Farm,06,9,2012,6,5.2,6084
Wind Farm,06,9,2012,7,4.3,3520
Wind Farm,06,9,2012,8,4.2,3104
Wind Farm,06,9,2012,9,3.8,2092
Wind Farm,06,9,2012,10,3.3,1532
Wind Farm,06,9,2012,11,2.4,268
Wind Farm,06,9,2012,12,2.6,568
Wind Farm,06,9,2012,13,2.9,700
Wind Farm,06,9,2012,14,2.9,792
Wind Farm,06,9,2012,15,2.5,252
Wind Farm,06,9,2012,16,2.0,128
Wind Farm,06,9,2012,17,2.0,112
Wind Farm,06,9,2012,18,1.6,0
Wind Farm,06,9,2012,19,1.3,0
Wind Farm,06,9,2012,20,2.2,120
Wind Farm,06,9,2012,21,2.5,468
Wind Farm,06,9,2012,22,2.9,912
Wind Farm,06,9,2012,23,1.6,8
