"","Location","Year","Month","Day","Hour","Cloud_Cover_Fraction","Dew_Point","Humidity_Fraction","Precipitation","Pressure","Temperature","Visibility","Wind_Speed","Solar_Elevation","Electricity_KW_HR"
"28808","Solar Array",2013,4,15,8,0,0.6,0.9239,0.666666666666667,995.466666666667,1.7,16.093,2.06,0.237296208636735,8251.94
"28809","Solar Array",2013,4,15,9,0,3.9,0.8578,0.166666666666667,995.8,6.1,16.093,4.12,10.9782277103709,31148.28
"28810","Solar Array",2013,4,15,10,1,5,0.7399,0.1,995.566666666667,9.4,16.093,4.63,21.8289902335572,45702.16
"28811","Solar Array",2013,4,15,11,0.5,6.1,0.7129,0,994.8,11.1,16.093,6.69,32.4112866240642,67899.88
"28812","Solar Array",2013,4,15,12,0,7.8,0.7162,0.166666666666667,994.766666666667,12.8,16.093,6.17,42.2004176320173,60869.72
"28813","Solar Array",2013,4,15,13,0.25,8.9,0.6954,0.333333333333333,994,14.4,16.093,5.66,50.3357702893482,97055.54
"28814","Solar Array",2013,4,15,14,0,10,0.6714,0,993.366666666667,16.1,16.093,7.2,55.440726104829,104443.34
"28815","Solar Array",2013,4,15,15,0,11.1,0.6488,0,992.466666666667,17.8,16.093,8.23,56.0272430951135,94384.94
"28816","Solar Array",2013,4,15,16,0,11.7,0.6301,0,991.566666666667,18.9,16.093,7.2,51.8793343415952,47069.58
"28817","Solar Array",2013,4,15,17,1,11.1,0.6056,0,991,18.9,16.093,5.66,44.3217309235832,35551.62
"28818","Solar Array",2013,4,15,18,1,11.7,0.6108,0,990.466666666667,19.4,16.093,6.69,34.8369365093757,30799.34
"28819","Solar Array",2013,4,15,19,1,11.7,0.6108,0,990.033333333333,19.4,16.093,8.75,24.398712077872,24366.175
"28820","Solar Array",2013,4,15,20,1,12.2,0.6512,0,989.366666666667,18.9,16.093,4.12,13.5919893254765,11466.0933333333
"28821","Solar Array",2013,4,15,21,1,12.8,0.7536,0,988.7,17.2,3.2187,4.12,2.81794062781478,0
"28822","Solar Array",2013,4,15,22,1,13.9,0.9682,1.27,988.266666666667,14.4,11.265,2.06,-7.57165266813711,0
"28823","Solar Array",2013,4,15,23,1,12.8,0.9679,1.27,987.8,13.3,9.6561,3.09,-17.1835810977315,0
"28824","Solar Array",2013,4,15,24,1,12.2,0.9614,0.76,986.933333333333,12.8,9.6561,2.57,-25.5104208755091,0
"28825","Solar Array",2013,4,16,1,1,12.2,1,0.76,986.066666666667,12.2,8.0467,2.06,-31.887999941947,0
"28826","Solar Array",2013,4,16,2,1,10,0.9293,2.79,985.366666666667,11.1,6.4374,3.09,-35.5581920535478,0
"28827","Solar Array",2013,4,16,3,1,10,1,7.37,984.8,10,6.4374,3.6,-35.9333115400909,0
"28828","Solar Array",2013,4,16,4,1,8.9,0.9669,2.29,983.433333333333,9.4,9.6561,5.14,-32.9448794673898,0
"28829","Solar Array",2013,4,16,5,1,8.9,1,2.29,981.966666666667,8.9,11.265,4.63,-27.0919789939658,0
"28830","Solar Array",2013,4,16,6,1,8.9,1,0.25,980.833333333333,8.9,16.093,4.12,-19.1248256997109,0
"28831","Solar Array",2013,4,16,7,1,6.7,0.9275,0.166666666666667,980.533333333333,7.8,16.093,4.63,-9.73875699473187,0
"28832","Solar Array",2013,4,16,8,1,6.7,0.9663,0,979.4,7.2,16.093,4.12,0.527116876613221,7633.72
"28833","Solar Array",2013,4,16,9,1,3.9,0.8231,0.1,978.933333333333,6.7,16.093,4.63,11.2618055480974,42000.56
"28834","Solar Array",2013,4,16,10,0.9,2.2,0.7051,0.433333333333333,978.533333333333,7.2,16.093,2.57,22.1138035293343,112841.76
"28835","Solar Array",2013,4,16,11,0,3.3,0.7073,0.25,978.4,8.3,16.093,4.12,32.706004368462,150685.74
"28836","Solar Array",2013,4,16,12,0,3.9,0.7086,0.166666666666667,977.966666666667,8.9,16.093,6.17,42.5145729819592,175005.28
"28837","Solar Array",2013,4,16,13,0,5,0.7107,0.1,977.833333333333,10,16.093,7.2,50.6761463574351,185352.48
"28838","Solar Array",2013,4,16,14,0,4.4,0.6088,0.166666666666667,977.966666666667,11.7,16.093,6.17,55.7992776439047,190458.8
"28839","Solar Array",2013,4,16,15,0,4.4,0.589,0.266666666666667,977.966666666667,12.2,16.093,3.6,56.3706991286367,179772.3
"28840","Solar Array",2013,4,16,16,0,3.9,0.5292,0.266666666666667,978.3,13.3,16.093,6.17,52.1768623154862,156457.7
"28841","Solar Array",2013,4,16,17,0,3.3,0.5073,0.933333333333333,978.533333333333,13.3,16.093,5.66,44.5724549342541,120601.96
"28842","Solar Array",2013,4,16,18,0,2.2,0.4512,0,979.2,13.9,16.093,6.69,35.0554721117224,69044.12
"28843","Solar Array",2013,4,16,19,0,1.1,0.4336,0,980.4,13.3,16.093,5.14,24.600332040021,17317.72
"28844","Solar Array",2013,4,16,20,0,1.1,0.4336,0,981.6,13.3,16.093,3.09,13.7892891597935,3113.559087
"28845","Solar Array",2013,4,16,21,0,2.8,0.5438,0,982.833333333333,11.7,16.093,4.12,3.02144608025347,0
"28846","Solar Array",2013,4,16,22,0,1.7,0.586,0,984.033333333333,9.4,16.093,3.6,-7.35248774926011,0
"28847","Solar Array",2013,4,16,23,0,2.8,0.7359,0,985.4,7.2,16.093,5.14,-16.9399343992167,0
"28848","Solar Array",2013,4,16,24,0,3.3,0.8513,0,986.033333333333,5.6,16.093,3.6,-25.2348316920609,0
"28849","Solar Array",2013,4,17,1,0,3.3,0.8875,0,986.7,5,16.093,4.63,-31.5770771127847,0
"28850","Solar Array",2013,4,17,2,0,1.7,0.792,0,987.033333333333,5,16.093,3.6,-35.2169859235898,0
"28851","Solar Array",2013,4,17,3,0,1.7,0.8259,0,987.4,4.4,16.093,3.09,-35.5769039814272,0
"28852","Solar Array",2013,4,17,4,0,2.2,0.8208,0,987.366666666667,5,16.093,1.54,-32.5918315902739,0
"28853","Solar Array",2013,4,17,5,0,2.2,0.8208,0,987.6,5,16.093,1.54,-26.7549067956996,0
"28854","Solar Array",2013,4,17,6,0,2.2,0.856,0,987.933333333333,4.4,16.093,2.06,-18.8076155228212,0
"28855","Solar Array",2013,4,17,7,0,1.7,0.8554,0,988.033333333333,3.9,16.093,2.06,-9.43932291732207,0
"28856","Solar Array",2013,4,17,8,0,1.1,0.8856,0,988.566666666667,2.8,16.093,0,0.813777395591359,16970.46
"28857","Solar Array",2013,4,17,9,0,1.7,0.8554,0,989.133333333333,3.9,16.093,3.09,11.5420826076819,59190.58
"28858","Solar Array",2013,4,17,10,0,1.7,0.792,0,989.833333333333,5,16.093,5.14,22.3951353413548,91339.52
"28859","Solar Array",2013,4,17,11,0.25,2.2,0.7873,0.1,990.133333333333,5.6,16.093,5.14,32.997063058464,141713.46
"28860","Solar Array",2013,4,17,12,0.9,2.8,0.7616,0,990.566666666667,6.7,16.093,4.12,42.8249881235285,171285.92
"28861","Solar Array",2013,4,17,13,0.5,3.3,0.7624,0,990.7,7.2,16.093,5.14,51.0129550763766,176102.16
"28862","Solar Array",2013,4,17,14,0.9,4.4,0.7907,0,991,7.8,16.093,6.17,56.1546990786961,66359.84
"28863","Solar Array",2013,4,17,15,0.25,3.9,0.7379,0,991.266666666667,8.3,16.093,4.63,56.7112779792179,31043.4
"28864","Solar Array",2013,4,17,16,0.9,3.9,0.8231,0,991.566666666667,6.7,16.093,8.23,52.4716118530693,20401.94
"28865","Solar Array",2013,4,17,17,1,3.9,0.8231,0,991.666666666667,6.7,16.093,7.2,44.8207624759228,9523
"28866","Solar Array",2013,4,17,18,1,4.4,0.8885,0,992,6.1,16.093,6.17,35.2720995781125,2857.48
"28867","Solar Array",2013,4,17,19,1,4.4,0.9198,1.78,992.333333333333,5.6,9.6561,8.23,24.8005129721253,33579.515
"28868","Solar Array",2013,4,17,20,1,4.4,0.9198,2.79,993,5.6,9.6561,5.14,13.9855094937771,15253.8266666667
"28869","Solar Array",2013,4,17,21,1,4.4,0.9589,4.83,993.366666666667,5,2.414,7.72,3.22410113522791,0
"28870","Solar Array",2013,4,17,22,1,4.4,0.9589,2.03,993.9,5,16.093,7.72,-7.13409327475884,0
"28871","Solar Array",2013,4,17,23,1,4.4,0.9198,0,994.233333333333,5.6,16.093,3.6,-16.6971620361084,0
"28872","Solar Array",2013,4,17,24,1,5,0.9591,0,994.566666666667,5.6,16.093,5.14,-24.960451402286,0
"28873","Solar Array",2013,4,18,1,1,5,0.9591,0,994.8,5.6,16.093,4.63,-31.2679407592449,0
"28874","Solar Array",2013,4,18,2,1,5.6,0.966,0,995.233333333333,6.1,16.093,4.63,-34.8782634868711,0
"28875","Solar Array",2013,4,18,3,1,5.6,0.9269,0,995.233333333333,6.7,16.093,5.14,-35.2235230309634,0
"28876","Solar Array",2013,4,18,4,1,6.1,0.9595,0.25,995.433333333333,6.7,16.093,3.09,-32.2420280185117,0
"28877","Solar Array",2013,4,18,5,1,6.1,0.9595,2.03,995.766666666667,6.7,12.875,4.12,-26.4210735772658,0
"28878","Solar Array",2013,4,18,6,1,6.7,1,9.91,995.466666666667,6.7,3.2187,3.6,-18.4935961621643,0
"28879","Solar Array",2013,4,18,7,1,6.7,1,11.2,995.233333333333,6.7,4.828,2.06,-9.14308299034526,0
"28880","Solar Array",2013,4,18,8,1,6.7,1,7.62,995.233333333333,6.7,4.828,3.09,1.09716849193337,7738.6
"28881","Solar Array",2013,4,18,9,1,8.3,1,0.51,996,8.3,11.265,6.69,11.8189519452703,1843.2333579
"28882","Solar Array",2013,4,18,10,1,7.8,0.9281,0,996.1,8.9,16.093,2.57,22.6728793256143,6417.06
"28883","Solar Array",2013,4,18,11,1,8.3,0.9602,0,996.433333333333,8.9,9.6561,3.6,33.2843539822636,23889.04
"28884","Solar Array",2013,4,18,12,1,10.6,0.9673,0,996.233333333333,11.1,8.0467,4.12,43.1315489270502,76290.42
"28885","Solar Array",2013,4,18,13,0.9,11.7,0.9676,0,995.9,12.2,11.265,4.63,51.3460792401604,37546.24
"28886","Solar Array",2013,4,18,14,0.5,15,0.8692,0,995.8,17.2,16.093,5.14,56.5068858602972,68762.74
"28887","Solar Array",2013,4,18,15,1,15,0.932,0.51,995.233333333333,16.1,9.6561,8.75,57.0489027099557,42424.94
"28888","Solar Array",2013,4,18,16,0.9,15.6,0.9033,0,994.666666666667,17.2,16.093,4.12,52.7635374148472,19035.24
"28889","Solar Array",2013,4,18,17,1,16.1,0.9326,0,993.8,17.2,16.093,6.17,45.0666330572,15074.74
"28890","Solar Array",2013,4,18,18,1,16.7,0.9329,0.51,993.333333333333,17.8,16.093,6.17,35.4868094410539,13109.12
"28891","Solar Array",2013,4,18,19,1,16.1,0.9326,0.51,993.133333333333,17.2,16.093,4.12,24.999245409183,8188.52
"28892","Solar Array",2013,4,18,20,1,16.7,0.9688,0.25,992.9,17.2,16.093,3.09,14.1806340184479,9278.49119605
"28893","Solar Array",2013,4,18,21,1,16.1,0.9326,0.25,993,17.2,16.093,4.63,3.42587809316437,0
"28894","Solar Array",2013,4,18,22,1,15,0.8971,0,993.366666666667,16.7,16.093,8.75,-6.91651172103273,0
"28895","Solar Array",2013,4,18,23,0.25,14.4,0.8631,0,993.566666666667,16.7,16.093,7.2,-16.4553234939794,0
"28896","Solar Array",2013,4,18,24,0,13.9,0.8356,0,993.6,16.7,16.093,6.17,-24.6873564056788,0
"28897","Solar Array",2013,4,19,1,0.9,13.3,0.7786,0,993.9,17.2,16.093,6.69,-30.9606801616918,0
"28898","Solar Array",2013,4,19,2,1,14.4,0.9258,1.27,994.133333333333,15.6,14.484,13.4,-34.542120393514,0
"28899","Solar Array",2013,4,19,3,1,14.4,0.9621,1.52,994.233333333333,15,16.093,7.72,-34.8732679887211,0
"28900","Solar Array",2013,4,19,4,1,14.4,0.9621,1.27,993.9,15,14.484,8.23,-31.8955735314019,0
"28901","Solar Array",2013,4,19,5,1,15,0.9622,0.76,993.366666666667,15.6,14.484,7.2,-26.0905892191581,0
"28902","Solar Array",2013,4,19,6,1,7.8,0.9281,3.05,993.666666666667,8.9,12.875,10.3,-18.1828791892384,0
"28903","Solar Array",2013,4,19,7,1,5.6,0.966,1.52,994.266666666667,6.1,16.093,8.75,-8.85014736843327,0
"28904","Solar Array",2013,4,19,8,1,5,0.9265,0,994.466666666667,6.1,16.093,9.77,1.37718278841375,2619.58
"28905","Solar Array",2013,4,19,9,1,3.3,0.8513,0,995,5.6,16.093,11.3,12.0923086455117,12517.08
"28906","Solar Array",2013,4,19,10,1,1.7,0.8259,0,995.133333333333,4.4,16.093,7.72,22.9469312667701,15339.42
"28907","Solar Array",2013,4,19,11,1,0.6,0.7903,0,995.233333333333,3.9,16.093,10.3,33.5677705435324,26626.36
"28908","Solar Array",2013,4,19,12,1,-0.6,0.6994,0,995.333333333333,4.4,16.093,13.4,43.4341430730511,26619.38
"28909","Solar Array",2013,4,19,13,1,-0.6,0.6994,0,994.8,4.4,16.093,13.9,51.6754026976826,39185.9
"28910","Solar Array",2013,4,19,14,1,-0.6,0.6706,0,994.666666666667,5,16.093,9.77,56.85573387135,35419.72
"28911","Solar Array",2013,4,19,15,1,-0.6,0.6994,0,994.366666666667,4.4,16.093,14.4,57.3834971409253,46762.6
"28912","Solar Array",2013,4,19,16,1,-1.1,0.6465,0,994.333333333333,5,16.093,14.4,53.0525946328162,71905.34
"28913","Solar Array",2013,4,19,17,1,1.7,0.8554,0,992.833333333333,3.9,16.093,11.3,45.3100470482211,54599.76
"28914","Solar Array",2013,4,19,18,1,-0.6,0.6706,0,992.033333333333,5,16.093,15.4,35.6995924321832,23608.66
"28915","Solar Array",2013,4,19,19,1,2.2,0.8866,0,991.8,3.9,3.2187,15.4,25.196519482723,9009.94
"28916","Solar Array",2013,4,19,20,1,0.6,0.8245,0.25,990.8,3.3,16.093,10.3,14.3746455745353,8337.14
"28917","Solar Array",2013,4,19,21,1,0,0.8535,0,990.8,2.2,16.093,6.69,3.62674811424435,0
"28918","Solar Array",2013,4,19,22,1,0,0.8179,0.666666666666667,990.266666666667,2.8,16.093,6.69,-6.69978682920352,0
"28919","Solar Array",2013,4,19,23,1,-2.2,0.696,0.333333333333333,989.933333333333,2.8,16.093,7.72,-16.2144794484749,0
"28920","Solar Array",2013,4,19,24,1,-3.3,0.6693,0.5,990.366666666667,2.2,16.093,8.75,-24.4156239897998,0
"28921","Solar Array",2013,4,20,1,1,-2.8,0.6947,1.86666666666667,989.7,2.2,16.093,7.72,-30.6553850204315,0
"28922","Solar Array",2013,4,20,2,1,-3.9,0.6924,0,988.366666666667,1.1,14.484,7.2,-34.2086522447395,0
"28923","Solar Array",2013,4,20,3,1,-4.4,0.6913,1.26666666666667,986.933333333333,0.6,16.093,9.77,-34.5262376707039,0
"28924","Solar Array",2013,4,20,4,1,-6.7,0.606,0,986.266666666667,0,16.093,7.72,-31.5525719513955,0
"28925","Solar Array",2013,4,20,5,1,-6.7,0.633,0.1,986.7,-0.6,16.093,9.77,-25.7635622408072,0
"28926","Solar Array",2013,4,20,6,1,-6.7,0.6862,0,986.5,-1.7,16.093,9.77,-17.875574550589,0
"28927","Solar Array",2013,4,20,7,0.9,-6.7,0.7121,0.333333333333333,985.8,-2.2,16.093,8.75,-8.56062440407749,0
"28928","Solar Array",2013,4,20,8,0,-7.8,0.654,0.1,985.7,-2.2,16.093,7.72,1.65371485935172,18636.86
"28929","Solar Array",2013,4,20,9,0.5,-7.2,0.6851,0,985.833333333333,-2.2,16.093,7.2,12.3620498850964,51411.9
"28930","Solar Array",2013,4,20,10,0.9,-7.2,0.6318,0,986.166666666667,-1.1,16.093,7.72,23.2171891514355,71696.34
"28931","Solar Array",2013,4,20,11,1,-7.2,0.5582,0,986.633333333333,0.6,16.093,4.63,33.8472083466095,77348.66
"28932","Solar Array",2013,4,20,12,1,-7.2,0.583,0,987.033333333333,0,16.093,7.72,43.7326601455948,97122.08
"28933","Solar Array",2013,4,20,13,1,-6.7,0.5596,0.433333333333333,987.266666666667,1.1,16.093,8.23,52.0008104250037,93373.6
"28934","Solar Array",2013,4,20,14,1,-5.6,0.5627,1.2,987.366666666667,2.2,16.093,6.69,57.2011394372575,90418.18
"28935","Solar Array",2013,4,20,15,1,-6.1,0.5416,0.433333333333333,987.466666666667,2.2,16.093,6.69,57.7149858300465,76562.54
"28936","Solar Array",2013,4,20,16,1,-6.7,0.5172,1.26666666666667,988.133333333333,2.2,16.093,7.2,53.3387402715668,59940.4
"28937","Solar Array",2013,4,20,17,1,-5.6,0.5391,0.6,988.4,2.8,16.093,5.14,45.5509856154583,48176.18
"28938","Solar Array",2013,4,20,18,1,-5.6,0.5391,0.333333333333333,988.6,2.8,16.093,6.69,35.9104394113173,58386.12
"28939","Solar Array",2013,4,20,19,1,-6.1,0.5009,0.1,988.8,3.3,16.093,5.66,25.3923248594959,16846.96
"28940","Solar Array",2013,4,20,20,0.9,-6.7,0.4783,0.1,989.466666666667,3.3,16.093,4.63,14.5675261071736,4227.7595978
"28941","Solar Array",2013,4,20,21,1,-6.7,0.5172,0,989.833333333333,2.2,16.093,2.06,3.82668119191317,0
"28942","Solar Array",2013,4,20,22,0,-6.7,0.5596,0,990.466666666667,1.1,16.093,2.06,-6.48396361131397,0
"28943","Solar Array",2013,4,20,23,0,-5,0.6372,0,991,1.1,16.093,1.54,-15.974691751789,0
"28944","Solar Array",2013,4,20,24,0,-6.1,0.6629,0,991.033333333333,-0.6,16.093,2.57,-24.1453323020838,0
"28945","Solar Array",2013,4,21,1,0,-6.7,0.6566,0,991.266666666667,-1.1,16.093,2.06,-30.3521454225017,0
"28946","Solar Array",2013,4,21,2,0,-6.1,0.6876,0,991.266666666667,-1.1,16.093,0,-33.8779545616375,0
"28947","Solar Array",2013,4,21,3,0,-6.1,0.6876,0,991.333333333333,-1.1,16.093,1.54,-34.1825303807974,0
"28948","Solar Array",2013,4,21,4,0,-7.2,0.7163,0,991.4,-2.8,16.093,2.06,-31.21312611832,0
"28949","Solar Array",2013,4,21,5,0,-7.8,0.6838,0,991.7,-2.8,16.093,2.06,-25.4400997714425,0
"28950","Solar Array",2013,4,21,6,0,-7.2,0.7435,0,991.9,-3.3,16.093,2.57,-17.5717905300969,0
"28951","Solar Array",2013,4,21,7,0,-6.7,0.8083,0,992.233333333333,-3.9,16.093,2.06,-8.27462060048502,0
"28952","Solar Array",2013,4,21,8,0,-6.1,0.8092,0,992.666666666667,-3.3,16.093,2.06,1.92666128627329,19476.9
"28953","Solar Array",2013,4,21,9,0,-4.4,0.8177,0,993.466666666667,-1.7,16.093,1.54,12.6280749967662,64308.78
"28954","Solar Array",2013,4,21,10,0,-5,0.6606,0,993.666666666667,0.6,16.093,2.57,23.4835532420704,119138.88
"28955","Solar Array",2013,4,21,11,0,-5,0.5889,0,994,2.2,16.093,3.6,34.1225652828698,158567.78
"28956","Solar Array",2013,4,21,12,0,-5.6,0.5204,0,994.333333333333,3.3,16.093,4.12,44.0269917282891,183347.18
"28957","Solar Array",2013,4,21,13,0,-5.6,0.4816,0,994.466666666667,4.4,16.093,2.57,52.322188601894,187325.28
"28958","Solar Array",2013,4,21,14,0,-5.6,0.443,0,994.266666666667,5.6,16.093,3.6,57.5429993395245,190698.04
"28959","Solar Array",2013,4,21,15,0,-5.6,0.4106,0,994.133333333333,6.7,16.093,2.57,58.0432940526793,177989.28
"28960","Solar Array",2013,4,21,16,0,-3.9,0.4186,0,994.233333333333,8.3,16.093,4.12,53.6219321865087,156141.46
"28961","Solar Array",2013,4,21,17,0,-4.4,0.3871,0,993.9,8.9,16.093,4.63,45.7894306541583,119198.72
"28962","Solar Array",2013,4,21,18,0,-3.3,0.3905,0,993.9,10,16.093,3.09,36.1193412945748,67841.28
"28963","Solar Array",2013,4,21,19,0,-3.9,0.3733,0,993.7,10,16.093,3.09,25.5866506803524,18698.68
"28964","Solar Array",2013,4,21,20,0,-3.9,0.3733,0,993.9,10,16.093,3.6,14.7592566214833,3809.08
"28965","Solar Array",2013,4,21,21,0,-2.8,0.4545,0.1275,993.7,8.3,16.093,4.12,4.02564612767924,0
"28966","Solar Array",2013,4,21,22,0,-2.8,0.507,0.255,993.9,6.7,16.093,4.63,-6.2690883550966,0
"28967","Solar Array",2013,4,21,23,0,-3.3,0.5269,0.0625,994.366666666667,5.6,16.093,5.14,-15.7360234178634,0
"28968","Solar Array",2013,4,21,24,0,-4.4,0.5058,0.38,994.766666666667,5,16.093,7.2,-23.8765603207489,0
"28969","Solar Array",2013,4,22,1,0,-5,0.5221,0.1275,995,3.9,16.093,4.63,-30.0510518078128,0
"28970","Solar Array",2013,4,22,2,0,-3.3,0.6693,0.0625,995.566666666667,2.2,16.093,3.6,-33.5501227531318,0
"28971","Solar Array",2013,4,22,3,0,-3.3,0.7242,0,994.766666666667,1.1,16.093,3.09,-33.8422438815077,0
"28972","Solar Array",2013,4,22,4,0,-3.3,0.7508,0,994.466666666667,0.6,16.093,3.09,-30.8773378621938,0
"28973","Solar Array",2013,4,22,5,0,-3.3,0.7842,0,994.033333333333,0,16.093,3.09,-25.1203075196924,0
"28974","Solar Array",2013,4,22,6,0,-3.3,0.7842,0,993.9,0,16.093,2.06,-17.2716337103435,0
"28975","Solar Array",2013,4,22,7,0,-3.3,0.7842,0,993.8,0,16.093,2.06,-7.99224056380906,0
"28976","Solar Array",2013,4,22,8,0,-3.3,0.7508,0,993.8,0.6,16.093,0,2.19592071400575,17581.28
"28977","Solar Array",2013,4,22,9,0,-0.6,0.8468,0,994.266666666667,1.7,16.093,2.57,12.8902855336522,62805.34
"28978","Solar Array",2013,4,22,10,0,0.6,0.7317,0,994.566666666667,5,16.093,4.12,23.74592615128,111193.54
"28979","Solar Array",2013,4,22,11,0,0,0.5777,0,994.333333333333,7.8,16.093,4.63,34.3937416180463,149910.58
"28980","Solar Array",2013,4,22,12,0,0,0.498,0,994.233333333333,10,16.093,4.12,44.3170315027722,166937.52
"28981","Solar Array",2013,4,22,13,0,0,0.4448,0,993.7,11.7,16.093,3.6,52.6394246927082,184454.16
"28982","Solar Array",2013,4,22,14,0,-1.7,0.38,0,993.333333333333,12.2,16.093,2.06,57.8812108313938,185197.28
"28983","Solar Array",2013,4,22,15,0,-2.8,0.3135,0,992.9,13.9,16.093,0,58.3683477799632,173545.86
"28984","Solar Array",2013,4,22,16,0,-1.7,0.3048,0,992.566666666667,15.6,16.093,0,53.9021292792263,150622.5
"28985","Solar Array",2013,4,22,17,0,-1.7,0.2842,0,991.933333333333,16.7,16.093,4.12,46.0253647185072,114513.44
"28986","Solar Array",2013,4,22,18,0,-2.2,0.2739,0.1,991.133333333333,16.7,16.093,3.6,36.3262889817129,55484.52
"28987","Solar Array",2013,4,22,19,0,-2.8,0.2538,0,990.766666666667,17.2,16.093,2.57,25.7794854994438,21657.86
"28988","Solar Array",2013,4,22,20,0,5,0.5322,0,990.466666666667,14.4,16.093,4.12,14.9498171391557,4851.78
"28989","Solar Array",2013,4,22,21,0,3.9,0.5878,0,990.133333333333,11.7,16.093,3.09,4.22361050729684,2915.176776
"28990","Solar Array",2013,4,22,22,0,1.7,0.5028,0,990.033333333333,11.7,16.093,0,-6.05520862724642,0
"28991","Solar Array",2013,4,22,23,0,1.1,0.6046,0,989.6,8.3,16.093,3.6,-15.4985386062739,0
"28992","Solar Array",2013,4,22,24,0,1.1,0.6046,0,988.5,8.3,16.093,4.63,-23.6093878247761,0
"28993","Solar Array",2013,4,23,1,0,0,0.498,0.6,988.133333333333,10,16.093,5.66,-29.7521949346081,0
"28994","Solar Array",2013,4,23,2,0,1.7,0.6531,0.666666666666667,987.566666666667,7.8,16.093,3.6,-33.2252520831252,0
"28995","Solar Array",2013,4,23,3,0,1.7,0.6531,1,987.066666666667,7.8,16.093,3.09,-33.5054753635583,0
"28996","Solar Array",2013,4,23,4,0,1.7,0.7597,0.266666666666667,986.166666666667,5.6,16.093,4.12,-30.5453079746911,0
"28997","Solar Array",2013,4,23,5,0,1.7,0.7597,0,985.6,5.6,16.093,3.09,-24.8042897419769,0
"28998","Solar Array",2013,4,23,6,0,1.7,0.7041,0,985.4,6.7,16.093,3.09,-16.9752089331169,0
"28999","Solar Array",2013,4,23,7,0,2.2,0.7297,0,985.5,6.7,16.093,3.09,-7.71358695483474,0
"29000","Solar Array",2013,4,23,8,0,2.8,0.6556,0,985.6,8.9,16.093,4.63,2.46139390708521,11344.88
"29001","Solar Array",2013,4,23,9,0,2.8,0.6339,0,986.266666666667,9.4,16.093,6.69,13.1485853337942,48664.28
"29002","Solar Array",2013,4,23,10,0.25,3.3,0.5862,0,986.6,11.1,16.093,6.69,24.0042129163287,85638.48
"29003","Solar Array",2013,4,23,11,0,4.4,0.589,0,986.833333333333,12.2,16.093,5.14,34.6606400802727,73622.3
"29004","Solar Array",2013,4,23,12,0.9,5.6,0.5137,0,986.933333333333,15.6,16.093,5.66,44.6026753494584,26957.6
"29005","Solar Array",2013,4,23,13,1,6.1,0.5151,0,986.6,16.1,16.093,5.66,52.9524075315828,23266.58
"29006","Solar Array",2013,4,23,14,1,8.3,0.6182,0,986.033333333333,15.6,16.093,2.57,58.2156716559601,29515.78
"29007","Solar Array",2013,4,23,15,1,7.8,0.5975,0,985.8,15.6,16.093,3.6,58.6900736559172,21835.26
"29008","Solar Array",2013,4,23,16,1,8.3,0.5584,0,985.7,17.2,16.093,6.17,54.1792914499728,19040
"29009","Solar Array",2013,4,23,17,1,10,0.6932,0.25,985.366666666667,15.6,16.093,1.54,46.258770949651,14905.94
"29010","Solar Array",2013,4,23,18,1,11.1,0.7459,0,985.166666666667,15.6,16.093,0,36.5312732828404,13540.8
"29011","Solar Array",2013,4,23,19,1,11.7,0.8384,1.02,985.166666666667,14.4,6.4374,4.12,25.9708172238914,4740.6
"29012","Solar Array",2013,4,23,20,1,11.7,0.9303,0.51,985.6,12.8,4.828,3.6,15.1391866561602,12810.764084525
"29013","Solar Array",2013,4,23,21,1,12.2,1,1.27,985.833333333333,12.2,4.0234,4.12,4.42054067842552,3717.053844
"29014","Solar Array",2013,4,23,22,1,12.2,1,1.02,986.066666666667,12.2,3.2187,4.63,-5.8423732751301,0
"29015","Solar Array",2013,4,23,23,1,7.8,0.9281,2.79,986.5,8.9,16.093,5.66,-15.2623026047515,0
"29016","Solar Array",2013,4,23,24,1,6.1,0.9595,0.51,986.7,6.7,16.093,5.66,-23.3438953629262,0
"29017","Solar Array",2013,4,24,1,1,4.4,0.9589,0.51,986.8,5,16.093,4.12,-29.4556658442167,0
"29018","Solar Array",2013,4,24,2,1,3.9,0.9655,1.02,986.833333333333,4.4,14.484,3.6,-32.9034376368116,0
"29019","Solar Array",2013,4,24,3,1,3.3,0.9586,2.54,986.833333333333,3.9,12.875,5.14,-33.1723214143666,0
"29020","Solar Array",2013,4,24,4,1,2.2,0.9582,3.05,986.566666666667,2.8,16.093,7.2,-30.2171361792983,0
"29021","Solar Array",2013,4,24,5,1,1.7,0.9649,0.51,986.266666666667,2.2,16.093,6.69,-24.4921492097444,0
"29022","Solar Array",2013,4,24,6,1,0.6,0.9646,0.76,985.966666666667,1.1,4.828,6.69,-16.6826192591306,0
"29023","Solar Array",2013,4,24,7,1,1,1,0,986.166666666667,1,4.828,4.63,-7.4387604402184,0
"29024","Solar Array",2013,4,24,8,1,1.1,1,0,985.933333333333,1.1,14.484,3.6,2.72298380635881,4953.32
"29025","Solar Array",2013,4,24,9,1,1.1,1,0,986.266666666667,1.1,8.0467,2.57,13.4028805846708,11462.8
"29026","Solar Array",2013,4,24,10,1,1.1,0.9578,0,986.5,1.7,16.093,3.09,24.2583210736564,12513.18
"29027","Solar Array",2013,4,24,11,1,1,0.9176,0,986.366666666667,2.2,16.093,4.63,34.9231659485758,20585.52
