City,Year,Month,Day,Hour,Solar_Elevation
Power City,Consumption,11,12,8,-5.383042496
Power City,Consumption,11,12,9,4.6253714215
Power City,Consumption,11,12,10,13.614581892
Power City,Consumption,11,12,11,21.093105271
Power City,Consumption,11,12,12,26.464216142
Power City,Consumption,11,12,13,29.130870297
Power City,Consumption,11,12,14,28.723207866
Power City,Consumption,11,12,15,25.301309708
Power City,Consumption,11,12,16,19.319004981
Power City,Consumption,11,12,17,11.390835348
Power City,Consumption,11,12,18,2.0904800204
Power City,Consumption,11,12,19,-8.121665437
Power City,Consumption,11,12,20,-18.88411634
Power City,Consumption,11,12,21,-29.88384198
Power City,Consumption,11,12,22,-40.77987023
Power City,Consumption,11,12,23,-51.0637768
Power City,Consumption,11,12,24,-59.7498725
Power City,Consumption,11,13,1,-64.86030967
Power City,Consumption,11,13,2,-64.07377427
Power City,Consumption,11,13,3,-57.83311408
Power City,Consumption,11,13,4,-48.61810364
Power City,Consumption,11,13,5,-38.12516384
Power City,Consumption,11,13,6,-27.17794414
Power City,Consumption,11,13,7,-16.22425458
Power City,Consumption,11,13,8,-5.589561403
Power City,Consumption,11,13,9,4.4060421845
Power City,Consumption,11,13,10,13.379643729
Power City,Consumption,11,13,11,20.842203792
Power City,Consumption,11,13,12,26.201175544
Power City,Consumption,11,13,13,28.864805878
Power City,Consumption,11,13,14,28.466523535
Power City,Consumption,11,13,15,25.064575065
Power City,Consumption,11,13,16,19.107165734
Power City,Consumption,11,13,17,11.203444803
Power City,Consumption,11,13,18,1.9238744033
Power City,Consumption,11,13,19,-8.272657703
Power City,Consumption,11,13,20,-19.02554958
Power City,Consumption,11,13,21,-30.02293977
Power City,Consumption,11,13,22,-40.92611562
Power City,Consumption,11,13,23,-51.23073823
Power City,Consumption,11,13,24,-59.95551012
Power City,Consumption,11,14,1,-65.1117677
Power City,Consumption,11,14,2,-64.33498959
Power City,Consumption,11,14,3,-58.0682925
Power City,Consumption,11,14,4,-48.82870093
Power City,Consumption,11,14,5,-38.32257609
Power City,Consumption,11,14,6,-27.37162262
Power City,Consumption,11,14,7,-16.42110748
Power City,Consumption,11,14,8,-5.794813456
Power City,Consumption,11,14,9,4.188389122
Power City,Consumption,11,14,10,13.147011514
Power City,Consumption,11,14,11,20.594444642
Power City,Consumption,11,14,12,25.942236454
Power City,Consumption,11,14,13,28.603742772
Power City,Consumption,11,14,14,28.215483018
Power City,Consumption,11,14,15,24.833810519
Power City,Consumption,11,14,16,18.901401018
Power City,Consumption,11,14,17,11.022138131
Power City,Consumption,11,14,18,1.763352805
Power City,Consumption,11,14,19,-8.417528159
Power City,Consumption,11,14,20,-19.16075757
Power City,Consumption,11,14,21,-30.15562171
Power City,Consumption,11,14,22,-41.06565656
Power City,Consumption,11,14,23,-51.39066062
Power City,Consumption,11,14,24,-60.15405239
Power City,Consumption,11,15,1,-65.35714692
Power City,Consumption,11,15,2,-64.59191805
Power City,Consumption,11,15,3,-58.30056883
Power City,Consumption,11,15,4,-49.03733559
Power City,Consumption,11,15,5,-38.51858351
Power City,Consumption,11,15,6,-27.56414818
Power City,Consumption,11,15,7,-16.61681425
Power City,Consumption,11,15,8,-5.998709766
Power City,Consumption,11,15,9,3.9725140181
Power City,Consumption,11,15,10,12.91679711
Power City,Consumption,11,15,11,20.349944426
Power City,Consumption,11,15,12,25.687513069
Power City,Consumption,11,15,13,28.347787076
Power City,Consumption,11,15,14,27.970182969
Power City,Consumption,11,15,15,24.60910427
Power City,Consumption,11,15,16,18.701790519
Power City,Consumption,11,15,17,10.846985367
Power City,Consumption,11,15,18,1.6089747585
Power City,Consumption,11,15,19,-8.556227658
Power City,Consumption,11,15,20,-19.28970021
Power City,Consumption,11,15,21,-30.28185363
Power City,Consumption,11,15,22,-41.19845807
Power City,Consumption,11,15,23,-51.5434935
Power City,Consumption,11,15,24,-60.3454081
Power City,Consumption,11,16,1,-65.59631948
Power City,Consumption,11,16,2,-64.84446546
Power City,Consumption,11,16,3,-58.52988702
Power City,Consumption,11,16,4,-49.24396085
Power City,Consumption,11,16,5,-38.7131335
Power City,Consumption,11,16,6,-27.75545682
Power City,Consumption,11,16,7,-16.81129767
Power City,Consumption,11,16,8,-6.201159636
Power City,Consumption,11,16,9,3.7585199587
Power City,Consumption,11,16,10,12.689113039
Power City,Consumption,11,16,11,20.108819711
Power City,Consumption,11,16,12,25.437118926
Power City,Consumption,11,16,13,28.097043728
Power City,Consumption,11,16,14,27.730718416
Power City,Consumption,11,16,15,24.390542376
Power City,Consumption,11,16,16,18.508411261
Power City,Consumption,11,16,17,10.678053414
Power City,Consumption,11,16,18,1.4607962441
Power City,Consumption,11,16,19,-8.688711006
Power City,Consumption,11,16,20,-19.41234178
Power City,Consumption,11,16,21,-30.40160624
Power City,Consumption,11,16,22,-41.32449062
Power City,Consumption,11,16,23,-51.68919243
Power City,Consumption,11,16,24,-60.52949141
Power City,Consumption,11,17,1,-65.82915867
Power City,Consumption,11,17,2,-65.09253599
Power City,Consumption,11,17,3,-58.75618903
Power City,Consumption,11,17,4,-49.44852765
Power City,Consumption,11,17,5,-38.906171
Power City,Consumption,11,17,6,-27.94548221
Power City,Consumption,11,17,7,-17.0044784
Power City,Consumption,11,17,8,-6.402070633
Power City,Consumption,11,17,9,3.5465112432
Power City,Consumption,11,17,10,12.464072392
Power City,Consumption,11,17,11,19.871186934
Power City,Consumption,11,17,12,25.191166811
Power City,Consumption,11,17,13,27.851616431
Power City,Consumption,11,17,14,27.4971827
Power City,Consumption,11,17,15,24.1782087
Power City,Consumption,11,17,16,18.321337555
Power City,Consumption,11,17,17,10.515405998
Power City,Consumption,11,17,18,1.3188696517
Power City,Consumption,11,17,19,-8.814936989
Power City,Consumption,11,17,20,-19.52865096
Power City,Consumption,11,17,21,-30.51485509
Power City,Consumption,11,17,22,-41.44373018
Power City,Consumption,11,17,23,-51.82771909
Power City,Consumption,11,17,24,-60.70622204
Power City,Consumption,11,18,1,-66.05553909
Power City,Consumption,11,18,2,-65.33603219
Power City,Consumption,11,18,3,-58.97941478
Power City,Consumption,11,18,4,-49.65098462
Power City,Consumption,11,18,5,-39.09763857
Power City,Consumption,11,18,6,-28.13415568
Power City,Consumption,11,18,7,-17.19627505
Power City,Consumption,11,18,8,-6.601348661
Power City,Consumption,11,18,9,3.3365932929
Power City,Consumption,11,18,10,12.241788722
Power City,Consumption,11,18,11,19.637162304
Power City,Consumption,11,18,12,24.949768678
Power City,Consumption,11,18,13,27.611607581
Power City,Consumption,11,18,14,27.269667401
Power City,Consumption,11,18,15,23.972184846
Power City,Consumption,11,18,16,18.140640954
Power City,Consumption,11,18,17,10.359103627
Power City,Consumption,11,18,18,1.1832437477
Power City,Consumption,11,18,19,-8.934868401
Power City,Consumption,11,18,20,-19.63860083
Power City,Consumption,11,18,21,-30.62158065
Power City,Consumption,11,18,22,-41.5561582
Power City,Consumption,11,18,23,-51.9590414
Power City,Consumption,11,18,24,-60.87552558
Power City,Consumption,11,19,1,-66.27533698
Power City,Consumption,11,19,2,-65.57485493
Power City,Consumption,11,19,3,-59.19950203
Power City,Consumption,11,19,4,-49.85127797
Power City,Consumption,11,19,5,-39.28747633
Power City,Consumption,11,19,6,-28.32140627
Power City,Consumption,11,19,7,-17.3866042
Power City,Consumption,11,19,8,-6.798898045
Power City,Consumption,11,19,9,3.1288725555
Power City,Consumption,11,19,10,12.022375951
Power City,Consumption,11,19,11,19.406861708
Power City,Consumption,11,19,12,24.713035556
Power City,Consumption,11,19,13,27.377118182
Power City,Consumption,11,19,14,27.048262275
Power City,Consumption,11,19,15,23.772550102
Power City,Consumption,11,19,16,17.966390198
Power City,Consumption,11,19,17,10.209203552
Power City,Consumption,11,19,18,1.0539636451
Power City,Consumption,11,19,19,-9.048472061
Power City,Consumption,11,19,20,-19.74216888
Power City,Consumption,11,19,21,-30.72176827
Power City,Consumption,11,19,22,-41.6617617
Power City,Consumption,11,19,23,-52.08313349
Power City,Consumption,11,19,24,-61.03733365
Power City,Consumption,11,20,1,-66.48843045
Power City,Consumption,11,20,2,-65.80890339
Power City,Consumption,11,20,3,-59.41638635
Power City,Consumption,11,20,4,-50.04935153
Power City,Consumption,11,20,5,-39.47562196
Power City,Consumption,11,20,6,-28.5071608
Power City,Consumption,11,20,7,-17.57538053
Power City,Consumption,11,20,8,-6.994621611
Power City,Consumption,11,20,9,2.9234564066
Power City,Consumption,11,20,10,11.805948259
Power City,Consumption,11,20,11,19.18040061
Power City,Consumption,11,20,12,24.481077468
Power City,Consumption,11,20,13,27.148247775
Power City,Consumption,11,20,14,26.833055185
Power City,Consumption,11,20,15,23.579381387
Power City,Consumption,11,20,16,17.798651171
Power City,Consumption,11,20,17,10.06575973
Power City,Consumption,11,20,18,0.9310707788
Power City,Consumption,11,20,19,-9.155718821
Power City,Consumption,11,20,20,-19.83933702
Power City,Consumption,11,20,21,-30.81540817
Power City,Consumption,11,20,22,-41.76053318
Power City,Consumption,11,20,23,-52.19997586
Power City,Consumption,11,20,24,-61.19158418
Power City,Consumption,11,21,1,-66.69469976
Power City,Consumption,11,21,2,-66.0380751
Power City,Consumption,11,21,3,-59.63000106
Power City,Consumption,11,21,4,-50.24514666
Power City,Consumption,11,21,5,-39.66201074
Power City,Consumption,11,21,6,-28.69134383
Power City,Consumption,11,21,7,-17.76251681
Power City,Consumption,11,21,8,-7.188420778
Power City,Consumption,11,21,9,2.7204530478
Power City,Consumption,11,21,10,11.592619982
Power City,Consumption,11,21,11,18.957893951
Power City,Consumption,11,21,12,24.254003334
Power City,Consumption,11,21,13,26.925094358
Power City,Consumption,11,21,14,26.624132031
Power City,Consumption,11,21,15,23.392753189
Power City,Consumption,11,21,16,17.637486854
Power City,Consumption,11,21,17,9.9288227899
Power City,Consumption,11,21,18,0.8146028846
Power City,Consumption,11,21,19,-9.256583579
Power City,Consumption,11,21,20,-19.93009157
Power City,Consumption,11,21,21,-30.90249543
Power City,Consumption,11,21,22,-41.85247063
Power City,Consumption,11,21,23,-52.30955531
Power City,Consumption,11,21,24,-61.33822155
Power City,Consumption,11,22,1,-66.89402762
Power City,Consumption,11,22,2,-66.26226591
Power City,Consumption,11,22,3,-59.84027713
Power City,Consumption,11,22,4,-50.43860225
Power City,Consumption,11,22,5,-39.84657554
Power City,Consumption,11,22,6,-28.87387779
Power City,Consumption,11,22,7,-17.94792404
Power City,Consumption,11,22,8,-7.380195646
Power City,Consumption,11,22,9,2.5199714017
Power City,Consumption,11,22,10,11.382505505
Power City,Consumption,11,22,11,18.739456043
Power City,Consumption,11,22,12,24.031920887
Power City,Consumption,11,22,13,26.707754306
Power City,Consumption,11,22,14,26.421576685
Power City,Consumption,11,22,15,23.212737513
Power City,Consumption,11,22,16,17.482957282
Power City,Consumption,11,22,17,9.7984400017
Power City,Consumption,11,22,18,0.7045939822
Power City,Consumption,11,22,19,-9.351045278
Power City,Consumption,11,22,20,-20.01442324
Power City,Consumption,11,22,21,-30.98302995
Power City,Consumption,11,22,22,-41.9375775
Power City,Consumption,11,22,23,-52.41186499
Power City,Consumption,11,22,24,-61.47719678
Power City,Consumption,11,23,1,-67.08629954
Power City,Consumption,11,23,2,-66.48137006
Power City,Consumption,11,23,3,-60.04714318
Power City,Consumption,11,23,4,-50.62965469
Power City,Consumption,11,23,5,-40.02924685
Power City,Consumption,11,23,6,-29.05468297
Power City,Consumption,11,23,7,-18.13151146
Power City,Consumption,11,23,8,-7.569845095
Power City,Consumption,11,23,9,2.322121005
Power City,Consumption,11,23,10,11.175719146
Power City,Consumption,11,23,11,18.525200474
Power City,Consumption,11,23,12,23.814936578
Power City,Consumption,11,23,13,26.496322293
Power City,Consumption,11,23,14,26.225470924
Power City,Consumption,11,23,15,23.039403824
Power City,Consumption,11,23,16,17.335119506
Power City,Consumption,11,23,17,9.6746552495
Power City,Consumption,11,23,18,0.6010743621
Power City,Consumption,11,23,19,-9.439086899
Power City,Consumption,11,23,20,-20.09232709
Power City,Consumption,11,23,21,-31.05701642
Power City,Consumption,11,23,22,-42.01586262
Power City,Consumption,11,23,23,-52.50690436
Power City,Consumption,11,23,24,-61.60846774
Power City,Consumption,11,24,1,-67.27140409
Power City,Consumption,11,24,2,-66.6952802
Power City,Consumption,11,24,3,-60.25052541
Power City,Consumption,11,24,4,-50.81823787
Power City,Consumption,11,24,5,-40.20995277
Power City,Consumption,11,24,6,-29.23367762
Power City,Consumption,11,24,7,-18.3131867
Power City,Consumption,11,24,8,-7.757266884
Power City,Consumption,11,24,9,2.1270118982
Power City,Consumption,11,24,10,10.972375051
Power City,Consumption,11,24,11,18.315239997
Power City,Consumption,11,24,12,23.603155486
Power City,Consumption,11,24,13,26.290891212
Power City,Consumption,11,24,14,26.035894359
Power City,Consumption,11,24,15,22.872818992
Power City,Consumption,11,24,16,17.194027546
Power City,Consumption,11,24,17,9.5575090054
Power City,Consumption,11,24,18,0.5040705768
Power City,Consumption,11,24,19,-9.520695458
Power City,Consumption,11,24,20,-20.16380254
Power City,Consumption,11,24,21,-31.12446424
Power City,Consumption,11,24,22,-42.0873402
Power City,Consumption,11,24,23,-52.5946792
Power City,Consumption,11,24,24,-61.73199919
Power City,Consumption,11,25,1,-67.44923327
Power City,Consumption,11,25,2,-66.90388744
Power City,Consumption,11,25,3,-60.45034754
Power City,Consumption,11,25,4,-51.00428312
Power City,Consumption,11,25,5,-40.38861908
Power City,Consumption,11,25,6,-29.41077795
Power City,Consumption,11,25,7,-18.4928558
Power City,Consumption,11,25,8,-7.942357749
Power City,Consumption,11,25,9,1.9347545136
Power City,Consumption,11,25,10,10.772587079
Power City,Consumption,11,25,11,18.109686427
Power City,Consumption,11,25,12,23.396681224
Power City,Consumption,11,25,13,26.091552098
Power City,Consumption,11,25,14,25.852924371
Power City,Consumption,11,25,15,22.713047244
Power City,Consumption,11,25,16,17.059732356
Power City,Consumption,11,25,17,9.4470383064
Power City,Consumption,11,25,18,0.4136054351
Power City,Consumption,11,25,19,-9.595861984
Power City,Consumption,11,25,20,-20.2288533
Power City,Consumption,11,25,21,-31.18538751
Power City,Consumption,11,25,22,-42.15202966
Power City,Consumption,11,25,23,-52.6752015
Power City,Consumption,11,25,24,-61.84776299
Power City,Consumption,11,26,1,-67.61968282
Power City,Consumption,11,26,2,-67.10708144
Power City,Consumption,11,26,3,-60.64653084
Power City,Consumption,11,26,4,-51.18771928
Power City,Consumption,11,26,5,-40.56516926
Power City,Consumption,11,26,6,-29.58589826
Power City,Consumption,11,26,7,-18.67042335
Power City,Consumption,11,26,8,-8.125013512
Power City,Consumption,11,26,9,1.7454595612
Power City,Consumption,11,26,10,10.576468685
Power City,Consumption,11,26,11,17.908650537
Power City,Consumption,11,26,12,23.195615849
Power City,Consumption,11,26,13,25.898394044
Power City,Consumption,11,26,14,25.676636043
Power City,Consumption,11,26,15,22.560150105
Power City,Consumption,11,26,16,16.932281788
Power City,Consumption,11,26,17,9.343276734
Power City,Consumption,11,26,18,0.3296980004
Power City,Consumption,11,26,19,-9.664581505
Power City,Consumption,11,26,20,-20.28748735
Power City,Consumption,11,26,21,-31.23980492
Power City,Consumption,11,26,22,-42.20995566
Power City,Consumption,11,26,23,-52.74848942
Power City,Consumption,11,26,24,-61.9557381
Power City,Consumption,11,27,1,-67.78265259
Power City,Consumption,11,27,2,-67.30475049
Power City,Consumption,11,27,3,-60.83899403
Power City,Consumption,11,27,4,-51.36847265
Power City,Consumption,11,27,5,-40.73952451
Power City,Consumption,11,27,6,-29.75895098
Power City,Consumption,11,27,7,-18.84579253
Power City,Consumption,11,27,8,-8.305129188
Power City,Consumption,11,27,9,1.5592379134
Power City,Consumption,11,27,10,10.384132811
Power City,Consumption,11,27,11,17.712241951
Power City,Consumption,11,27,12,23.000059769
Power City,Consumption,11,27,13,25.711504123
Power City,Consumption,11,27,14,25.507102094
Power City,Consumption,11,27,15,22.414186347
Power City,Consumption,11,27,16,16.811720556
Power City,Consumption,11,27,17,9.2462543968
Power City,Consumption,11,27,18,0.2523635929
Power City,Consumption,11,27,19,-9.726853021
Power City,Consumption,11,27,20,-20.33971685
Power City,Consumption,11,27,21,-31.28773971
Power City,Consumption,11,27,22,-42.26114788
Power City,Consumption,11,27,23,-52.81456719
Power City,Consumption,11,27,24,-62.0559107
Power City,Consumption,11,28,1,-67.93804686
Power City,Consumption,11,28,2,-67.49678162
Power City,Consumption,11,28,3,-61.02765333
Power City,Consumption,11,28,4,-51.546467
Power City,Consumption,11,28,5,-40.91160382
Power City,Consumption,11,28,6,-29.92984672
Power City,Consumption,11,28,7,-19.01886527
Power City,Consumption,11,28,8,-8.482599092
Power City,Consumption,11,28,9,1.3762004875
Power City,Consumption,11,28,10,10.195691763
Power City,Consumption,11,28,11,17.520569039
Power City,Consumption,11,28,12,22.810111648
Power City,Consumption,11,28,13,25.530967313
Power City,Consumption,11,28,14,25.344392813
Power City,Consumption,11,28,15,22.275211945
Power City,Consumption,11,28,16,16.698090198
Power City,Consumption,11,28,17,9.1559979145
Power City,Consumption,11,28,18,0.1816137945
Power City,Consumption,11,28,19,-9.782679479
Power City,Consumption,11,28,20,-20.38555814
Power City,Consumption,11,28,21,-31.32921953
Power City,Consumption,11,28,22,-42.30564099
Power City,Consumption,11,28,23,-52.87346501
Power City,Consumption,11,28,24,-62.1482742
Power City,Consumption,11,29,1,-68.08577471
Power City,Consumption,11,29,2,-67.68306074
Power City,Consumption,11,29,3,-61.21242243
Power City,Consumption,11,29,4,-51.7216236
Power City,Consumption,11,29,5,-41.08132398
Power City,Consumption,11,29,6,-30.09849438
Power City,Consumption,11,29,7,-19.18954228
Power City,Consumption,11,29,8,-8.657316955
Power City,Consumption,11,29,9,1.1964581278
Power City,Consumption,11,29,10,10.011257104
Power City,Consumption,11,29,11,17.333738808
Power City,Consumption,11,29,12,22.625868318
Power City,Consumption,11,29,13,25.356866412
Power City,Consumption,11,29,14,25.188575993
Power City,Consumption,11,29,15,22.14328002
Power City,Consumption,11,29,16,16.591429051
Power City,Consumption,11,29,17,9.0725304054
Power City,Consumption,11,29,18,0.1174564574
Power City,Consumption,11,29,19,-9.832067735
Power City,Consumption,11,29,20,-20.42503165
Power City,Consumption,11,29,21,-31.36427642
Power City,Consumption,11,29,22,-42.34347452
Power City,Consumption,11,29,23,-52.92521888
Power City,Consumption,11,29,24,-62.23282921
Power City,Consumption,11,30,1,-68.2257503
Power City,Consumption,11,30,2,-67.86347276
Power City,Consumption,11,30,3,-61.39321247
Power City,Consumption,11,30,4,-51.89386124
Power City,Consumption,11,30,5,-41.24859967
Power City,Consumption,11,30,6,-30.2648012
Power City,Consumption,11,30,7,-19.3577232
Power City,Consumption,11,30,8,-8.829176031
Power City,Consumption,11,30,9,1.0201214863
Power City,Consumption,11,30,10,9.8309395298
Power City,Consumption,11,30,11,17.151856802
Power City,Consumption,11,30,12,22.447424684
Power City,Consumption,11,30,13,25.189281964
Power City,Consumption,11,30,14,25.039716868
Power City,Consumption,11,30,15,22.018440792
Power City,Consumption,11,30,16,16.491772214
Power City,Consumption,11,30,17,8.9958714749
Power City,Consumption,11,30,18,0.0598957161
Power City,Consumption,11,30,19,-9.875028518
Power City,Consumption,11,30,20,-20.45816184
Power City,Consumption,11,30,21,-31.39294666
Power City,Consumption,11,30,22,-42.37469268
Power City,Consumption,11,30,23,-52.96987053
Power City,Consumption,11,30,24,-62.30958357
Power City,Consumption,12,1,1,-68.35789327
Power City,Consumption,12,1,2,-68.03790176
Power City,Consumption,12,1,3,-61.56993212
Power City,Consumption,12,1,4,-52.06309622
Power City,Consumption,12,1,5,-41.4133435
Power City,Consumption,12,1,6,-30.42867289
Power City,Consumption,12,1,7,-19.52330665
Power City,Consumption,12,1,8,-8.998069221
Power City,Consumption,12,1,9,0.8473009036
Power City,Consumption,12,1,10,9.6548487584
Power City,Consumption,12,1,11,16.975026992
Power City,Consumption,12,1,12,22.274873632
Power City,Consumption,12,1,13,25.028292178
Power City,Consumption,12,1,14,24.89787805
Power City,Consumption,12,1,15,21.900741537
Power City,Consumption,12,1,16,16.399151523
Power City,Consumption,12,1,17,8.9260372079
Power City,Consumption,12,1,18,0.0089320018
Power City,Consumption,12,1,19,-9.911576393
Power City,Consumption,12,1,20,-20.4849771
Power City,Consumption,12,1,21,-31.41527066
Power City,Consumption,12,1,22,-42.39934427
Power City,Consumption,12,1,23,-53.00746716
Power City,Consumption,12,1,24,-62.37855226
Power City,Consumption,12,2,1,-68.48212902
Power City,Consumption,12,2,2,-68.20623122
Power City,Consumption,12,2,3,-61.74248752
Power City,Consumption,12,2,4,-52.22924245
Power City,Consumption,12,2,5,-41.57546608
Power City,Consumption,12,2,6,-30.59001366
Power City,Consumption,12,2,7,-19.68619041
Power City,Consumption,12,2,8,-9.163889181
Power City,Consumption,12,2,9,0.6781062884
Power City,Consumption,12,2,10,9.4830934124
Power City,Consumption,12,2,11,16.803351674
Power City,Consumption,12,2,12,22.108305943
Power City,Consumption,12,2,13,24.873972855
Power City,Consumption,12,2,14,24.763119463
Power City,Consumption,12,2,15,21.790226535
Power City,Consumption,12,2,16,16.313595521
Power City,Consumption,12,2,17,8.8630401616
Power City,Consumption,12,2,18,-0.03543794
Power City,Consumption,12,2,19,-9.941729709
Power City,Consumption,12,2,20,-20.50550973
Power City,Consumption,12,2,21,-31.43129291
Power City,Consumption,12,2,22,-42.4174825
Power City,Consumption,12,2,23,-53.03806136
Power City,Consumption,12,2,24,-62.4397573
Power City,Consumption,12,3,1,-68.59838902
Power City,Consumption,12,3,2,-68.36834415
Power City,Consumption,12,3,3,-61.91078239
Power City,Consumption,12,3,4,-52.39221142
Power City,Consumption,12,3,5,-41.73487607
Power City,Consumption,12,3,6,-30.74872634
Power City,Consumption,12,3,7,-19.84627146
Power City,Consumption,12,3,8,-9.326528444
Power City,Consumption,12,3,9,0.5126469977
Power City,Consumption,12,3,10,9.3157809051
Power City,Consumption,12,3,11,16.636931366
Power City,Consumption,12,3,12,21.947810201
Power City,Consumption,12,3,13,24.726397312
Power City,Consumption,12,3,14,24.635498286
Power City,Consumption,12,3,15,21.68693703
Power City,Consumption,12,3,16,16.235129434
Power City,Consumption,12,3,17,8.8068893622
Power City,Consumption,12,3,18,-0.073221027
Power City,Consumption,12,3,19,-9.965510558
Power City,Consumption,12,3,20,-20.51979581
Power City,Consumption,12,3,21,-31.44106179
Power City,Consumption,12,3,22,-42.42916485
Power City,Consumption,12,3,23,-53.06171083
Power City,Consumption,12,3,24,-62.49322768
Power City,Consumption,12,4,1,-68.70661112
Power City,Consumption,12,4,2,-68.5241234
Power City,Consumption,12,4,3,-62.07471804
Power City,Consumption,12,4,4,-52.55191229
Power City,Consumption,12,4,5,-41.89148026
Power City,Consumption,12,4,6,-30.90471247
Power City,Consumption,12,4,7,-20.00344612
Power City,Consumption,12,4,8,-9.485879537
Power City,Consumption,12,4,9,0.3510317176
Power City,Consumption,12,4,10,9.153017326
Power City,Consumption,12,4,11,16.475864704
Power City,Consumption,12,4,12,21.793472705
Power City,Consumption,12,4,13,24.585636305
Power City,Consumption,12,4,14,24.515068892
Power City,Consumption,12,4,15,21.590911185
Power City,Consumption,12,4,16,16.163775147
Power City,Consumption,12,4,17,8.7575903028
Power City,Consumption,12,4,18,-0.104427821
Power City,Consumption,12,4,19,-9.982944715
Power City,Consumption,12,4,20,-20.52787515
Power City,Consumption,12,4,21,-31.44462949
Power City,Consumption,12,4,22,-42.43445287
Power City,Consumption,12,4,23,-53.07847825
Power City,Consumption,12,4,24,-62.53899917
Power City,Consumption,12,5,1,-68.80673978
Power City,Consumption,12,5,2,-68.67345184
Power City,Consumption,12,5,3,-62.23419343
Power City,Consumption,12,5,4,-52.70825192
Power City,Consumption,12,5,5,-42.04518366
Power City,Consumption,12,5,6,-31.0578724
Power City,Consumption,12,5,7,-20.15761015
Power City,Consumption,12,5,8,-9.641835098
Power City,Consumption,12,5,9,0.1933683431
Power City,Consumption,12,5,10,8.9949073285
Power City,Consumption,12,5,11,16.320248343
Power City,Consumption,12,5,12,21.645377382
Power City,Consumption,12,5,13,24.451757959
Power City,Consumption,12,5,14,24.401882787
Power City,Consumption,12,5,15,21.50218404
Power City,Consumption,12,5,16,16.099551179
Power City,Consumption,12,5,17,8.7151449435
Power City,Consumption,12,5,18,-0.129072498
Power City,Consumption,12,5,19,-9.994061593
Power City,Consumption,12,5,20,-20.52979117
Power City,Consumption,12,5,21,-31.44205187
Power City,Consumption,12,5,22,-42.43341205
Power City,Consumption,12,5,23,-53.088431
Power City,Consumption,12,5,24,-62.57711417
Power City,Consumption,12,6,1,-68.89872635
Power City,Consumption,12,6,2,-68.81621269
Power City,Consumption,12,6,3,-62.38910526
Power City,Consumption,12,6,4,-52.86113495
Power City,Consumption,12,6,5,-42.19588955
Power City,Consumption,12,6,6,-31.20810538
Power City,Consumption,12,6,7,-20.30865886
Power City,Consumption,12,6,8,-9.794287998
Power City,Consumption,12,6,9,0.0397638604
Power City,Consumption,12,6,10,8.8415540185
Power City,Consumption,12,6,11,16.170176861
Power City,Consumption,12,6,12,21.503605707
Power City,Consumption,12,6,13,24.324827697
Power City,Consumption,12,6,14,24.295988558
Power City,Consumption,12,6,15,21.420787471
Power City,Consumption,12,6,16,16.04247267
Power City,Consumption,12,6,17,8.6795517142
Power City,Consumption,12,6,18,-0.147172821
Power City,Consumption,12,6,19,-9.998894175
Power City,Consumption,12,6,20,-20.52559084
Power City,Consumption,12,6,21,-31.43338834
Power City,Consumption,12,6,22,-42.42611164
Power City,Consumption,12,6,23,-53.09164099
Power City,Consumption,12,6,24,-62.60762152
Power City,Consumption,12,7,1,-68.9825293
Power City,Consumption,12,7,2,-68.95228975
Power City,Consumption,12,7,3,-62.53934807
Power City,Consumption,12,7,4,-53.01046385
Power City,Consumption,12,7,5,-42.34349959
Power City,Consumption,12,7,6,-31.35530966
Power City,Consumption,12,7,7,-20.45648726
Power City,Consumption,12,7,8,-9.943131456
Power City,Consumption,12,7,9,-0.109675771
Power City,Consumption,12,7,10,8.6930588445
Power City,Consumption,12,7,11,16.025742655
Power City,Consumption,12,7,12,21.368236616
Power City,Consumption,12,7,13,24.204908169
Power City,Consumption,12,7,14,24.197431814
Power City,Consumption,12,7,15,21.346750155
Power City,Consumption,12,7,16,15.992551353
Power City,Consumption,12,7,17,8.6508055192
Power City,Consumption,12,7,18,-0.158750111
Power City,Consumption,12,7,19,-9.997478961
Power City,Consumption,12,7,20,-20.51532456
Power City,Consumption,12,7,21,-31.41870171
Power City,Consumption,12,7,22,-42.41262443
Power City,Consumption,12,7,23,-53.08818437
Power City,Consumption,12,7,24,-62.63057627
Power City,Consumption,12,8,1,-69.05811435
Power City,Consumption,12,8,2,-69.08156777
Power City,Consumption,12,8,3,-62.68481432
Power City,Consumption,12,8,4,-53.15613901
Power City,Consumption,12,8,5,-42.4879139
Power City,Consumption,12,8,6,-31.49938262
Power City,Consumption,12,8,7,-20.6009901
Power City,Consumption,12,8,8,-10.08825916
Power City,Consumption,12,8,9,-0.254845736
Power City,Consumption,12,8,10,8.5495214901
Power City,Consumption,12,8,11,15.887035853
Power City,Consumption,12,8,12,21.239346424
Power City,Consumption,12,8,13,24.09205919
Power City,Consumption,12,8,14,24.106255135
Power City,Consumption,12,8,15,21.280097534
Power City,Consumption,12,8,16,15.949795546
Power City,Consumption,12,8,17,8.628897744
Power City,Consumption,12,8,18,-0.163829208
Power City,Consumption,12,8,19,-9.989855901
Power City,Consumption,12,8,20,-20.49904609
Power City,Consumption,12,8,21,-31.39805806
Power City,Consumption,12,8,22,-42.39302658
Power City,Consumption,12,8,23,-53.07814132
Power City,Consumption,12,8,24,-62.64603944
Power City,Consumption,12,9,1,-69.12545467
Power City,Consumption,12,9,2,-69.20393275
Power City,Consumption,12,9,3,-62.8253945
