Location,Date_time,Hour,Wind_Speed
Wind Farm,10SEP12:19:00:00,19,5.0
Wind Farm,10SEP12:20:00:00,20,6.3
Wind Farm,10SEP12:21:00:00,21,7.0
Wind Farm,10SEP12:22:00:00,22,6.8
Wind Farm,10SEP12:23:00:00,23,7.5
Wind Farm,11SEP12:00:00:00,0,7.5
Wind Farm,11SEP12:01:00:00,1,6.5
Wind Farm,11SEP12:02:00:00,2,5.5
Wind Farm,11SEP12:03:00:00,3,6.6
Wind Farm,11SEP12:04:00:00,4,7.5
Wind Farm,11SEP12:05:00:00,5,6.6
Wind Farm,11SEP12:06:00:00,6,5.7
Wind Farm,11SEP12:07:00:00,7,4.9
Wind Farm,11SEP12:08:00:00,8,5.7
Wind Farm,11SEP12:09:00:00,9,6.8
Wind Farm,11SEP12:10:00:00,10,6.8
Wind Farm,11SEP12:11:00:00,11,5.6
Wind Farm,11SEP12:12:00:00,12,7.2
Wind Farm,11SEP12:13:00:00,13,6.0
Wind Farm,11SEP12:14:00:00,14,5.3
Wind Farm,11SEP12:15:00:00,15,5.6
Wind Farm,11SEP12:16:00:00,16,5.5
Wind Farm,11SEP12:17:00:00,17,6.0
Wind Farm,11SEP12:18:00:00,18,6.0
Wind Farm,11SEP12:19:00:00,19,5.4
Wind Farm,11SEP12:20:00:00,20,5.2
Wind Farm,11SEP12:21:00:00,21,6.3
Wind Farm,11SEP12:22:00:00,22,6.0
Wind Farm,11SEP12:23:00:00,23,5.9
Wind Farm,12SEP12:00:00:00,0,5.5
Wind Farm,12SEP12:01:00:00,1,5.6
Wind Farm,12SEP12:02:00:00,2,5.2
Wind Farm,12SEP12:03:00:00,3,6.0
Wind Farm,12SEP12:04:00:00,4,5.5
Wind Farm,12SEP12:05:00:00,5,5.4
Wind Farm,12SEP12:06:00:00,6,4.5
Wind Farm,12SEP12:07:00:00,7,4.6
Wind Farm,12SEP12:08:00:00,8,4.4
Wind Farm,12SEP12:09:00:00,9,4.6
Wind Farm,12SEP12:10:00:00,10,5.1
Wind Farm,12SEP12:11:00:00,11,5.5
Wind Farm,12SEP12:12:00:00,12,5.7
Wind Farm,12SEP12:13:00:00,13,5.2
Wind Farm,12SEP12:14:00:00,14,5.1
Wind Farm,12SEP12:15:00:00,15,5.4
Wind Farm,12SEP12:16:00:00,16,5.3
Wind Farm,12SEP12:17:00:00,17,4.8
Wind Farm,12SEP12:18:00:00,18,4.4
Wind Farm,12SEP12:19:00:00,19,3.9
Wind Farm,12SEP12:20:00:00,20,4.0
Wind Farm,12SEP12:21:00:00,21,5.4
Wind Farm,12SEP12:22:00:00,22,6.2
Wind Farm,12SEP12:23:00:00,23,6.1
Wind Farm,13SEP12:00:00:00,0,6.4
Wind Farm,13SEP12:01:00:00,1,7.0
Wind Farm,13SEP12:02:00:00,2,7.2
Wind Farm,13SEP12:03:00:00,3,6.6
Wind Farm,13SEP12:04:00:00,4,5.1
Wind Farm,13SEP12:05:00:00,5,5.1
Wind Farm,13SEP12:06:00:00,6,4.6
Wind Farm,13SEP12:07:00:00,7,4.3
Wind Farm,13SEP12:08:00:00,8,3.3
Wind Farm,13SEP12:09:00:00,9,4.3
Wind Farm,13SEP12:10:00:00,10,4.8
Wind Farm,13SEP12:11:00:00,11,5.6
Wind Farm,13SEP12:12:00:00,12,4.6
Wind Farm,13SEP12:13:00:00,13,3.9
Wind Farm,13SEP12:14:00:00,14,4.7
Wind Farm,13SEP12:15:00:00,15,4.1
Wind Farm,13SEP12:16:00:00,16,3.5
Wind Farm,13SEP12:17:00:00,17,4.4
Wind Farm,13SEP12:18:00:00,18,4.4
Wind Farm,13SEP12:19:00:00,19,3.8
Wind Farm,13SEP12:20:00:00,20,2.9
Wind Farm,13SEP12:21:00:00,21,2.5
Wind Farm,13SEP12:22:00:00,22,2.8
Wind Farm,13SEP12:23:00:00,23,2.4
Wind Farm,14SEP12:00:00:00,0,3.2
Wind Farm,14SEP12:01:00:00,1,4.8
Wind Farm,14SEP12:02:00:00,2,5.5
Wind Farm,14SEP12:03:00:00,3,6.2
Wind Farm,14SEP12:04:00:00,4,7.1
Wind Farm,14SEP12:05:00:00,5,7.2
Wind Farm,14SEP12:06:00:00,6,7.1
Wind Farm,14SEP12:07:00:00,7,8.5
Wind Farm,14SEP12:08:00:00,8,8.1
Wind Farm,14SEP12:09:00:00,9,8.5
Wind Farm,14SEP12:10:00:00,10,8.1
Wind Farm,14SEP12:11:00:00,11,8.6
Wind Farm,14SEP12:12:00:00,12,8.4
Wind Farm,14SEP12:13:00:00,13,8.0
Wind Farm,14SEP12:14:00:00,14,8.8
Wind Farm,14SEP12:15:00:00,15,8.0
Wind Farm,14SEP12:16:00:00,16,8.6
Wind Farm,14SEP12:17:00:00,17,7.8
Wind Farm,14SEP12:18:00:00,18,6.9
Wind Farm,14SEP12:19:00:00,19,6.0
Wind Farm,14SEP12:20:00:00,20,6.1
Wind Farm,14SEP12:21:00:00,21,5.7
Wind Farm,14SEP12:22:00:00,22,5.6
Wind Farm,14SEP12:23:00:00,23,5.9
Wind Farm,15SEP12:00:00:00,0,4.9
Wind Farm,15SEP12:01:00:00,1,4.7
Wind Farm,15SEP12:02:00:00,2,4.9
Wind Farm,15SEP12:03:00:00,3,4.6
Wind Farm,15SEP12:04:00:00,4,4.7
Wind Farm,15SEP12:05:00:00,5,4.8
Wind Farm,15SEP12:06:00:00,6,4.3
Wind Farm,15SEP12:07:00:00,7,4.7
Wind Farm,15SEP12:08:00:00,8,4.2
Wind Farm,15SEP12:09:00:00,9,3.1
Wind Farm,15SEP12:10:00:00,10,2.6
Wind Farm,15SEP12:11:00:00,11,3.3
Wind Farm,15SEP12:12:00:00,12,3.4
Wind Farm,15SEP12:13:00:00,13,3.6
Wind Farm,15SEP12:14:00:00,14,3.5
Wind Farm,15SEP12:15:00:00,15,3.1
Wind Farm,15SEP12:16:00:00,16,3.1
Wind Farm,15SEP12:17:00:00,17,3.9
Wind Farm,15SEP12:18:00:00,18,4.2
Wind Farm,15SEP12:19:00:00,19,3.8
Wind Farm,15SEP12:20:00:00,20,3.1
Wind Farm,15SEP12:21:00:00,21,4.7
Wind Farm,15SEP12:22:00:00,22,5.0
Wind Farm,15SEP12:23:00:00,23,5.5
Wind Farm,16SEP12:00:00:00,0,5.6
Wind Farm,16SEP12:01:00:00,1,4.7
Wind Farm,16SEP12:02:00:00,2,5.0
Wind Farm,16SEP12:03:00:00,3,5.3
Wind Farm,16SEP12:04:00:00,4,6.6
Wind Farm,16SEP12:05:00:00,5,6.4
Wind Farm,16SEP12:06:00:00,6,6.8
Wind Farm,16SEP12:07:00:00,7,6.7
Wind Farm,16SEP12:08:00:00,8,6.5
Wind Farm,16SEP12:09:00:00,9,5.3
Wind Farm,16SEP12:10:00:00,10,4.0
Wind Farm,16SEP12:11:00:00,11,4.2
Wind Farm,16SEP12:12:00:00,12,5.1
Wind Farm,16SEP12:13:00:00,13,5.5
Wind Farm,16SEP12:14:00:00,14,4.8
Wind Farm,16SEP12:15:00:00,15,5.1
Wind Farm,16SEP12:16:00:00,16,4.7
Wind Farm,16SEP12:17:00:00,17,4.7
Wind Farm,16SEP12:18:00:00,18,4.8
Wind Farm,16SEP12:19:00:00,19,4.8
Wind Farm,16SEP12:20:00:00,20,5.6
Wind Farm,16SEP12:21:00:00,21,6.4
Wind Farm,16SEP12:22:00:00,22,4.9
Wind Farm,16SEP12:23:00:00,23,4.0
Wind Farm,17SEP12:00:00:00,0,3.9
Wind Farm,17SEP12:01:00:00,1,4.7
Wind Farm,17SEP12:02:00:00,2,5.6
Wind Farm,17SEP12:03:00:00,3,5.8
Wind Farm,17SEP12:04:00:00,4,5.4
Wind Farm,17SEP12:05:00:00,5,4.7
Wind Farm,17SEP12:06:00:00,6,4.5
Wind Farm,17SEP12:07:00:00,7,4.1
Wind Farm,17SEP12:08:00:00,8,4.6
Wind Farm,17SEP12:09:00:00,9,4.3
Wind Farm,17SEP12:10:00:00,10,3.5
Wind Farm,17SEP12:11:00:00,11,3.4
Wind Farm,17SEP12:12:00:00,12,3.6
Wind Farm,17SEP12:13:00:00,13,3.6
Wind Farm,17SEP12:14:00:00,14,4.0
Wind Farm,17SEP12:15:00:00,15,4.6
Wind Farm,17SEP12:16:00:00,16,4.6
Wind Farm,17SEP12:17:00:00,17,4.4
Wind Farm,17SEP12:18:00:00,18,4.8
Wind Farm,17SEP12:19:00:00,19,5.1
Wind Farm,17SEP12:20:00:00,20,5.8
Wind Farm,17SEP12:21:00:00,21,6.6
Wind Farm,17SEP12:22:00:00,22,5.9
Wind Farm,17SEP12:23:00:00,23,5.1
Wind Farm,18SEP12:00:00:00,0,4.7
Wind Farm,18SEP12:01:00:00,1,5.1
Wind Farm,18SEP12:02:00:00,2,5.2
Wind Farm,18SEP12:03:00:00,3,4.8
Wind Farm,18SEP12:04:00:00,4,5.1
Wind Farm,18SEP12:05:00:00,5,6.2
Wind Farm,18SEP12:06:00:00,6,7.0
Wind Farm,18SEP12:07:00:00,7,7.2
Wind Farm,18SEP12:08:00:00,8,6.4
Wind Farm,18SEP12:09:00:00,9,6.9
Wind Farm,18SEP12:10:00:00,10,5.5
Wind Farm,18SEP12:11:00:00,11,5.0
Wind Farm,18SEP12:12:00:00,12,4.3
Wind Farm,18SEP12:13:00:00,13,4.2
Wind Farm,18SEP12:14:00:00,14,6.5
Wind Farm,18SEP12:15:00:00,15,6.3
Wind Farm,18SEP12:16:00:00,16,6.2
Wind Farm,18SEP12:17:00:00,17,6.3
Wind Farm,18SEP12:18:00:00,18,5.3
Wind Farm,18SEP12:19:00:00,19,4.7
Wind Farm,18SEP12:20:00:00,20,4.1
Wind Farm,18SEP12:21:00:00,21,5.1
Wind Farm,18SEP12:22:00:00,22,6.7
Wind Farm,18SEP12:23:00:00,23,4.5
Wind Farm,19SEP12:00:00:00,0,3.9
Wind Farm,19SEP12:01:00:00,1,5.6
Wind Farm,19SEP12:02:00:00,2,5.7
Wind Farm,19SEP12:03:00:00,3,5.1
Wind Farm,19SEP12:04:00:00,4,5.7
Wind Farm,19SEP12:05:00:00,5,5.7
Wind Farm,19SEP12:06:00:00,6,5.7
Wind Farm,19SEP12:07:00:00,7,5.7
Wind Farm,19SEP12:08:00:00,8,4.5
Wind Farm,19SEP12:09:00:00,9,4.3
Wind Farm,19SEP12:10:00:00,10,5.0
Wind Farm,19SEP12:11:00:00,11,6.6
Wind Farm,19SEP12:12:00:00,12,6.5
Wind Farm,19SEP12:13:00:00,13,6.1
Wind Farm,19SEP12:14:00:00,14,6.5
Wind Farm,19SEP12:15:00:00,15,6.7
Wind Farm,19SEP12:16:00:00,16,7.7
Wind Farm,19SEP12:17:00:00,17,5.9
Wind Farm,19SEP12:18:00:00,18,5.3
Wind Farm,19SEP12:19:00:00,19,5.4
Wind Farm,19SEP12:20:00:00,20,4.7
Wind Farm,19SEP12:21:00:00,21,4.0
Wind Farm,19SEP12:22:00:00,22,2.5
Wind Farm,19SEP12:23:00:00,23,4.5
Wind Farm,20SEP12:00:00:00,0,5.1
Wind Farm,20SEP12:01:00:00,1,5.5
Wind Farm,20SEP12:02:00:00,2,5.3
Wind Farm,20SEP12:03:00:00,3,5.6
Wind Farm,20SEP12:04:00:00,4,5.9
Wind Farm,20SEP12:05:00:00,5,6.1
Wind Farm,20SEP12:06:00:00,6,6.8
Wind Farm,20SEP12:07:00:00,7,5.9
Wind Farm,20SEP12:08:00:00,8,6.5
Wind Farm,20SEP12:09:00:00,9,5.9
Wind Farm,20SEP12:10:00:00,10,5.2
Wind Farm,20SEP12:11:00:00,11,4.9
Wind Farm,20SEP12:12:00:00,12,5.5
Wind Farm,20SEP12:13:00:00,13,5.5
Wind Farm,20SEP12:14:00:00,14,5.3
Wind Farm,20SEP12:15:00:00,15,4.9
Wind Farm,20SEP12:16:00:00,16,4.4
Wind Farm,20SEP12:17:00:00,17,3.8
Wind Farm,20SEP12:18:00:00,18,3.1
Wind Farm,20SEP12:19:00:00,19,3.0
Wind Farm,20SEP12:20:00:00,20,4.0
Wind Farm,20SEP12:21:00:00,21,4.1
Wind Farm,20SEP12:22:00:00,22,4.1
Wind Farm,20SEP12:23:00:00,23,3.9
Wind Farm,21SEP12:00:00:00,0,4.2
Wind Farm,21SEP12:01:00:00,1,3.8
Wind Farm,21SEP12:02:00:00,2,3.5
Wind Farm,21SEP12:03:00:00,3,4.9
Wind Farm,21SEP12:04:00:00,4,5.7
Wind Farm,21SEP12:05:00:00,5,5.6
Wind Farm,21SEP12:06:00:00,6,5.8
Wind Farm,21SEP12:07:00:00,7,5.8
Wind Farm,21SEP12:08:00:00,8,6.1
Wind Farm,21SEP12:09:00:00,9,4.9
Wind Farm,21SEP12:10:00:00,10,3.3
Wind Farm,21SEP12:11:00:00,11,2.3
Wind Farm,21SEP12:12:00:00,12,2.2
Wind Farm,21SEP12:13:00:00,13,1.8
Wind Farm,21SEP12:14:00:00,14,1.5
Wind Farm,21SEP12:15:00:00,15,2.4
Wind Farm,21SEP12:16:00:00,16,2.8
Wind Farm,21SEP12:17:00:00,17,2.6
Wind Farm,21SEP12:18:00:00,18,2.6
Wind Farm,21SEP12:19:00:00,19,2.3
Wind Farm,21SEP12:20:00:00,20,1.4
Wind Farm,21SEP12:21:00:00,21,1.2
Wind Farm,21SEP12:22:00:00,22,2.6
Wind Farm,21SEP12:23:00:00,23,2.6
Wind Farm,22SEP12:00:00:00,0,3.7
Wind Farm,22SEP12:01:00:00,1,4.4
Wind Farm,22SEP12:02:00:00,2,5.9
Wind Farm,22SEP12:03:00:00,3,5.3
Wind Farm,22SEP12:04:00:00,4,5.4
Wind Farm,22SEP12:05:00:00,5,6.0
Wind Farm,22SEP12:06:00:00,6,5.0
Wind Farm,22SEP12:07:00:00,7,4.6
Wind Farm,22SEP12:08:00:00,8,3.6
Wind Farm,22SEP12:09:00:00,9,2.8
Wind Farm,22SEP12:10:00:00,10,2.6
Wind Farm,22SEP12:11:00:00,11,4.1
Wind Farm,22SEP12:12:00:00,12,4.1
Wind Farm,22SEP12:13:00:00,13,4.8
Wind Farm,22SEP12:14:00:00,14,4.2
Wind Farm,22SEP12:15:00:00,15,4.0
Wind Farm,22SEP12:16:00:00,16,4.6
Wind Farm,22SEP12:17:00:00,17,3.7
Wind Farm,22SEP12:18:00:00,18,3.9
Wind Farm,22SEP12:19:00:00,19,4.0
Wind Farm,22SEP12:20:00:00,20,3.4
Wind Farm,22SEP12:21:00:00,21,4.7
Wind Farm,22SEP12:22:00:00,22,6.3
Wind Farm,22SEP12:23:00:00,23,6.5
Wind Farm,23SEP12:00:00:00,0,6.8
Wind Farm,23SEP12:01:00:00,1,7.5
Wind Farm,23SEP12:02:00:00,2,7.3
Wind Farm,23SEP12:03:00:00,3,6.9
Wind Farm,23SEP12:04:00:00,4,7.1
Wind Farm,23SEP12:05:00:00,5,7.7
Wind Farm,23SEP12:06:00:00,6,8.4
Wind Farm,23SEP12:07:00:00,7,8.1
Wind Farm,23SEP12:08:00:00,8,8.7
Wind Farm,23SEP12:09:00:00,9,7.1
Wind Farm,23SEP12:10:00:00,10,5.7
Wind Farm,23SEP12:11:00:00,11,4.6
Wind Farm,23SEP12:12:00:00,12,5.7
Wind Farm,23SEP12:13:00:00,13,5.8
Wind Farm,23SEP12:14:00:00,14,7.5
Wind Farm,23SEP12:15:00:00,15,8.8
Wind Farm,23SEP12:16:00:00,16,9.9
Wind Farm,23SEP12:17:00:00,17,9.2
Wind Farm,23SEP12:18:00:00,18,8.5
Wind Farm,23SEP12:19:00:00,19,3.9
Wind Farm,23SEP12:20:00:00,20,5.6
Wind Farm,23SEP12:21:00:00,21,6.9
Wind Farm,23SEP12:22:00:00,22,7.7
Wind Farm,23SEP12:23:00:00,23,7.0
Wind Farm,24SEP12:00:00:00,0,4.1
Wind Farm,24SEP12:01:00:00,1,5.2
Wind Farm,24SEP12:02:00:00,2,6.3
Wind Farm,24SEP12:03:00:00,3,6.7
Wind Farm,24SEP12:04:00:00,4,6.1
Wind Farm,24SEP12:05:00:00,5,8.0
Wind Farm,24SEP12:06:00:00,6,9.5
Wind Farm,24SEP12:07:00:00,7,8.3
Wind Farm,24SEP12:08:00:00,8,9.7
Wind Farm,24SEP12:09:00:00,9,10.5
Wind Farm,24SEP12:10:00:00,10,10.2
Wind Farm,24SEP12:11:00:00,11,11.2
Wind Farm,24SEP12:12:00:00,12,12.3
Wind Farm,24SEP12:13:00:00,13,15.2
Wind Farm,24SEP12:14:00:00,14,18.5
Wind Farm,24SEP12:15:00:00,15,15.6
Wind Farm,24SEP12:16:00:00,16,16.1
Wind Farm,24SEP12:17:00:00,17,13.9
Wind Farm,24SEP12:18:00:00,18,11.9
Wind Farm,24SEP12:19:00:00,19,10.8
Wind Farm,24SEP12:20:00:00,20,7.6
Wind Farm,24SEP12:21:00:00,21,8.6
Wind Farm,24SEP12:22:00:00,22,10.4
Wind Farm,24SEP12:23:00:00,23,10.7
Wind Farm,25SEP12:00:00:00,0,9.9
Wind Farm,25SEP12:01:00:00,1,10.7
Wind Farm,25SEP12:02:00:00,2,10.7
Wind Farm,25SEP12:03:00:00,3,9.9
Wind Farm,25SEP12:04:00:00,4,8.9
Wind Farm,25SEP12:05:00:00,5,8.5
Wind Farm,25SEP12:06:00:00,6,8.3
Wind Farm,25SEP12:07:00:00,7,8.4
Wind Farm,25SEP12:08:00:00,8,8.2
Wind Farm,25SEP12:09:00:00,9,8.1
Wind Farm,25SEP12:10:00:00,10,8.2
Wind Farm,25SEP12:11:00:00,11,8.3
Wind Farm,25SEP12:12:00:00,12,8.9
Wind Farm,25SEP12:13:00:00,13,10.7
Wind Farm,25SEP12:14:00:00,14,10.8
Wind Farm,25SEP12:15:00:00,15,11.3
Wind Farm,25SEP12:16:00:00,16,11.3
Wind Farm,25SEP12:17:00:00,17,9.8
Wind Farm,25SEP12:18:00:00,18,9.7
Wind Farm,25SEP12:19:00:00,19,9.9
Wind Farm,25SEP12:20:00:00,20,10.0
Wind Farm,25SEP12:21:00:00,21,9.4
Wind Farm,25SEP12:22:00:00,22,8.8
Wind Farm,25SEP12:23:00:00,23,9.4
Wind Farm,26SEP12:00:00:00,0,9.5
Wind Farm,26SEP12:01:00:00,1,8.1
Wind Farm,26SEP12:02:00:00,2,7.7
Wind Farm,26SEP12:03:00:00,3,7.7
Wind Farm,26SEP12:04:00:00,4,8.7
Wind Farm,26SEP12:05:00:00,5,8.6
Wind Farm,26SEP12:06:00:00,6,8.6
Wind Farm,26SEP12:07:00:00,7,8.7
Wind Farm,26SEP12:08:00:00,8,8.9
Wind Farm,26SEP12:09:00:00,9,8.8
Wind Farm,26SEP12:10:00:00,10,8.1
Wind Farm,26SEP12:11:00:00,11,7.8
Wind Farm,26SEP12:12:00:00,12,7.9
Wind Farm,26SEP12:13:00:00,13,8.3
Wind Farm,26SEP12:14:00:00,14,8.5
Wind Farm,26SEP12:15:00:00,15,8.3
Wind Farm,26SEP12:16:00:00,16,7.3
Wind Farm,26SEP12:17:00:00,17,9.0
Wind Farm,26SEP12:18:00:00,18,8.5
Wind Farm,26SEP12:19:00:00,19,8.0
Wind Farm,26SEP12:20:00:00,20,8.6
Wind Farm,26SEP12:21:00:00,21,8.6
Wind Farm,26SEP12:22:00:00,22,8.9
Wind Farm,26SEP12:23:00:00,23,8.4
Wind Farm,27SEP12:00:00:00,0,8.8
Wind Farm,27SEP12:01:00:00,1,8.1
Wind Farm,27SEP12:02:00:00,2,7.0
Wind Farm,27SEP12:03:00:00,3,6.8
Wind Farm,27SEP12:04:00:00,4,7.0
Wind Farm,27SEP12:05:00:00,5,6.6
Wind Farm,27SEP12:06:00:00,6,6.3
Wind Farm,27SEP12:07:00:00,7,7.7
Wind Farm,27SEP12:08:00:00,8,7.5
Wind Farm,27SEP12:09:00:00,9,6.9
Wind Farm,27SEP12:10:00:00,10,5.5
Wind Farm,27SEP12:11:00:00,11,5.7
Wind Farm,27SEP12:12:00:00,12,5.7
Wind Farm,27SEP12:13:00:00,13,4.6
Wind Farm,27SEP12:14:00:00,14,3.7
Wind Farm,27SEP12:15:00:00,15,4.7
Wind Farm,27SEP12:16:00:00,16,5.3
Wind Farm,27SEP12:17:00:00,17,3.9
Wind Farm,27SEP12:18:00:00,18,5.8
Wind Farm,27SEP12:19:00:00,19,5.2
Wind Farm,27SEP12:20:00:00,20,5.6
Wind Farm,27SEP12:21:00:00,21,6.2
Wind Farm,27SEP12:22:00:00,22,6.6
Wind Farm,27SEP12:23:00:00,23,5.9
Wind Farm,28SEP12:00:00:00,0,6.5
Wind Farm,28SEP12:01:00:00,1,6.8
Wind Farm,28SEP12:02:00:00,2,7.3
Wind Farm,28SEP12:03:00:00,3,7.0
Wind Farm,28SEP12:04:00:00,4,6.3
Wind Farm,28SEP12:05:00:00,5,7.0
Wind Farm,28SEP12:06:00:00,6,7.4
Wind Farm,28SEP12:07:00:00,7,7.1
Wind Farm,28SEP12:08:00:00,8,6.4
Wind Farm,28SEP12:09:00:00,9,5.2
Wind Farm,28SEP12:10:00:00,10,6.7
Wind Farm,28SEP12:11:00:00,11,6.4
Wind Farm,28SEP12:12:00:00,12,7.3
Wind Farm,28SEP12:13:00:00,13,7.6
Wind Farm,28SEP12:14:00:00,14,8.1
Wind Farm,28SEP12:15:00:00,15,8.2
Wind Farm,28SEP12:16:00:00,16,8.0
Wind Farm,28SEP12:17:00:00,17,7.5
Wind Farm,28SEP12:18:00:00,18,6.7
Wind Farm,28SEP12:19:00:00,19,5.7
Wind Farm,28SEP12:20:00:00,20,6.1
Wind Farm,28SEP12:21:00:00,21,6.9
Wind Farm,28SEP12:22:00:00,22,7.2
Wind Farm,28SEP12:23:00:00,23,6.5
Wind Farm,29SEP12:00:00:00,0,5.9
Wind Farm,29SEP12:01:00:00,1,7.1
Wind Farm,29SEP12:02:00:00,2,6.9
Wind Farm,29SEP12:03:00:00,3,6.1
Wind Farm,29SEP12:04:00:00,4,6.2
Wind Farm,29SEP12:05:00:00,5,6.2
Wind Farm,29SEP12:06:00:00,6,6.0
Wind Farm,29SEP12:07:00:00,7,5.6
Wind Farm,29SEP12:08:00:00,8,6.0
Wind Farm,29SEP12:09:00:00,9,5.8
Wind Farm,29SEP12:10:00:00,10,5.9
Wind Farm,29SEP12:11:00:00,11,6.6
Wind Farm,29SEP12:12:00:00,12,6.2
Wind Farm,29SEP12:13:00:00,13,6.2
Wind Farm,29SEP12:14:00:00,14,5.7
Wind Farm,29SEP12:15:00:00,15,5.6
Wind Farm,29SEP12:16:00:00,16,6.2
Wind Farm,29SEP12:17:00:00,17,5.5
Wind Farm,29SEP12:18:00:00,18,5.3
Wind Farm,29SEP12:19:00:00,19,6.0
Wind Farm,29SEP12:20:00:00,20,5.5
Wind Farm,29SEP12:21:00:00,21,4.8
Wind Farm,29SEP12:22:00:00,22,4.8
Wind Farm,29SEP12:23:00:00,23,2.7
Wind Farm,30SEP12:00:00:00,0,2.1
Wind Farm,30SEP12:01:00:00,1,2.7
Wind Farm,30SEP12:02:00:00,2,3.9
Wind Farm,30SEP12:03:00:00,3,4.9
Wind Farm,30SEP12:04:00:00,4,4.9
Wind Farm,30SEP12:05:00:00,5,5.3
Wind Farm,30SEP12:06:00:00,6,5.3
Wind Farm,30SEP12:07:00:00,7,5.6
Wind Farm,30SEP12:08:00:00,8,5.7
Wind Farm,30SEP12:09:00:00,9,5.7
Wind Farm,30SEP12:10:00:00,10,3.8
Wind Farm,30SEP12:11:00:00,11,3.9
Wind Farm,30SEP12:12:00:00,12,4.0
Wind Farm,30SEP12:13:00:00,13,4.2
Wind Farm,30SEP12:14:00:00,14,4.3
Wind Farm,30SEP12:15:00:00,15,4.3
Wind Farm,30SEP12:16:00:00,16,4.6
Wind Farm,30SEP12:17:00:00,17,4.3
Wind Farm,30SEP12:18:00:00,18,4.1
Wind Farm,30SEP12:19:00:00,19,4.2
Wind Farm,30SEP12:20:00:00,20,5.5
Wind Farm,30SEP12:21:00:00,21,6.1
Wind Farm,30SEP12:22:00:00,22,6.1
Wind Farm,30SEP12:23:00:00,23,5.7
Wind Farm,01OCT12:00:00:00,0,4.8
Wind Farm,01OCT12:01:00:00,1,6.4
Wind Farm,01OCT12:02:00:00,2,7.1
Wind Farm,01OCT12:03:00:00,3,6.8
Wind Farm,01OCT12:04:00:00,4,5.9
Wind Farm,01OCT12:05:00:00,5,7.0
Wind Farm,01OCT12:06:00:00,6,7.5
Wind Farm,01OCT12:07:00:00,7,7.3
Wind Farm,01OCT12:08:00:00,8,6.9
Wind Farm,01OCT12:09:00:00,9,5.9
Wind Farm,01OCT12:10:00:00,10,5.2
Wind Farm,01OCT12:11:00:00,11,6.2
Wind Farm,01OCT12:12:00:00,12,6.8
Wind Farm,01OCT12:13:00:00,13,7.1
Wind Farm,01OCT12:14:00:00,14,7.6
Wind Farm,01OCT12:15:00:00,15,7.4
Wind Farm,01OCT12:16:00:00,16,7.2
Wind Farm,01OCT12:17:00:00,17,6.6
Wind Farm,01OCT12:18:00:00,18,7.2
Wind Farm,01OCT12:19:00:00,19,6.6
Wind Farm,01OCT12:20:00:00,20,7.2
Wind Farm,01OCT12:21:00:00,21,8.2
Wind Farm,01OCT12:22:00:00,22,7.4
Wind Farm,01OCT12:23:00:00,23,7.5
Wind Farm,02OCT12:00:00:00,0,7.0
Wind Farm,02OCT12:01:00:00,1,7.2
Wind Farm,02OCT12:02:00:00,2,6.9
Wind Farm,02OCT12:03:00:00,3,6.7
Wind Farm,02OCT12:04:00:00,4,6.6
Wind Farm,02OCT12:05:00:00,5,6.7
Wind Farm,02OCT12:06:00:00,6,6.1
Wind Farm,02OCT12:07:00:00,7,5.2
Wind Farm,02OCT12:08:00:00,8,5.4
Wind Farm,02OCT12:09:00:00,9,5.2
Wind Farm,02OCT12:10:00:00,10,4.6
Wind Farm,02OCT12:11:00:00,11,3.8
Wind Farm,02OCT12:12:00:00,12,5.3
Wind Farm,02OCT12:13:00:00,13,5.4
Wind Farm,02OCT12:14:00:00,14,6.3
Wind Farm,02OCT12:15:00:00,15,5.3
Wind Farm,02OCT12:16:00:00,16,6.6
Wind Farm,02OCT12:17:00:00,17,6.9
Wind Farm,02OCT12:18:00:00,18,6.6
Wind Farm,02OCT12:19:00:00,19,7.0
Wind Farm,02OCT12:20:00:00,20,7.1
Wind Farm,02OCT12:21:00:00,21,8.2
Wind Farm,02OCT12:22:00:00,22,8.3
Wind Farm,02OCT12:23:00:00,23,8.3
Wind Farm,03OCT12:00:00:00,0,8.3
Wind Farm,03OCT12:01:00:00,1,9.5
Wind Farm,03OCT12:02:00:00,2,9.3
Wind Farm,03OCT12:03:00:00,3,8.9
Wind Farm,03OCT12:04:00:00,4,9.0
Wind Farm,03OCT12:05:00:00,5,9.2
Wind Farm,03OCT12:06:00:00,6,9.8
Wind Farm,03OCT12:07:00:00,7,10.7
Wind Farm,03OCT12:08:00:00,8,11.2
Wind Farm,03OCT12:09:00:00,9,10.5
Wind Farm,03OCT12:10:00:00,10,10.8
Wind Farm,03OCT12:11:00:00,11,9.8
Wind Farm,03OCT12:12:00:00,12,10.2
Wind Farm,03OCT12:13:00:00,13,11.1
Wind Farm,03OCT12:14:00:00,14,7.7
Wind Farm,03OCT12:15:00:00,15,7.7
Wind Farm,03OCT12:16:00:00,16,9.2
Wind Farm,03OCT12:17:00:00,17,9.0
Wind Farm,03OCT12:18:00:00,18,8.3
Wind Farm,03OCT12:19:00:00,19,6.5
Wind Farm,03OCT12:20:00:00,20,6.2
Wind Farm,03OCT12:21:00:00,21,8.2
Wind Farm,03OCT12:22:00:00,22,8.9
Wind Farm,03OCT12:23:00:00,23,10.1
Wind Farm,04OCT12:00:00:00,0,8.0
Wind Farm,04OCT12:01:00:00,1,8.8
