"Location","Year","Month","Day","Hour","Solar_Elevation"
"Solar Array",2012,12,24,3,-63.5083816312964
"Solar Array",2012,12,24,4,-54.3622863043537
"Solar Array",2012,12,24,5,-43.9273907381761
"Solar Array",2012,12,24,6,-33.1058135405248
"Solar Array",2012,12,24,7,-22.3391078340834
"Solar Array",2012,12,24,8,-11.9324757897328
"Solar Array",2012,12,24,9,-2.17797822576013
"Solar Array",2012,12,24,10,6.58549552986938
"Solar Array",2012,12,24,11,13.9403447135106
"Solar Array",2012,12,24,12,19.3949441493362
"Solar Array",2012,12,24,13,22.45616242335
"Solar Array",2012,12,24,14,22.7809527723914
"Solar Array",2012,12,24,15,20.3295662016893
"Solar Array",2012,12,24,16,15.3858318695742
"Solar Array",2012,12,24,17,8.42385558171426
"Solar Array",2012,12,24,18,-0.0548046139656009
"Solar Array",2012,12,24,19,-9.61311696796754
"Solar Array",2012,12,24,20,-19.8958152714497
"Solar Array",2012,12,24,21,-30.6040180088435
"Solar Array",2012,12,24,22,-41.4427380642451
"Solar Array",2012,12,24,23,-52.0189244501068
"Solar Array",2012,12,24,24,-61.5850873173123
"Solar Array",2012,12,25,1,-68.3699476854331
"Solar Array",2012,12,25,2,-69.2247291749562
"Solar Array",2012,12,25,3,-63.5524295965524
"Solar Array",2012,12,25,4,-54.4266192956063
"Solar Array",2012,12,25,5,-43.9990169064665
"Solar Array",2012,12,25,6,-33.178608629189
"Solar Array",2012,12,25,7,-22.4093845349786
"Solar Array",2012,12,25,8,-11.9972478955905
"Solar Array",2012,12,25,9,-2.23420612089608
"Solar Array",2012,12,25,10,6.54127682762487
"Solar Array",2012,12,25,11,13.9120935591939
"Solar Array",2012,12,25,12,19.3866945911405
"Solar Array",2012,12,25,13,22.4709371369737
"Solar Array",2012,12,25,14,22.8193823437604
"Solar Array",2012,12,25,15,20.3893577436831
"Solar Array",2012,12,25,16,15.4627412055523
"Solar Array",2012,12,25,17,8.51327840579475
"Solar Array",2012,12,25,18,0.0432086640877429
"Solar Array",2012,12,25,19,-9.50948456132112
"Solar Array",2012,12,25,20,-19.788745035006
"Solar Array",2012,12,25,21,-30.4952249758882
"Solar Array",2012,12,25,22,-41.3339430114387
"Solar Array",2012,12,25,23,-51.9128565390833
"Solar Array",2012,12,25,24,-61.4885494559318
"Solar Array",2012,12,26,1,-68.3023916733929
"Solar Array",2012,12,26,2,-69.2145761384409
"Solar Array",2012,12,26,3,-63.5895486204419
"Solar Array",2012,12,26,4,-54.4851657325075
"Solar Array",2012,12,26,5,-44.0653932375894
"Solar Array",2012,12,26,6,-33.2462912260914
"Solar Array",2012,12,26,7,-22.4744353601027
"Solar Array",2012,12,26,8,-12.0565095885697
"Solar Array",2012,12,26,9,-2.28451581931934
"Solar Array",2012,12,26,10,6.50346445245802
"Solar Array",2012,12,26,11,13.8907580609683
"Solar Array",2012,12,26,12,19.3858005710874
"Solar Array",2012,12,26,13,22.4933219273564
"Solar Array",2012,12,26,14,22.8653963124367
"Solar Array",2012,12,26,15,20.4564172338351
"Solar Array",2012,12,26,16,15.5463960343062
"Solar Array",2012,12,26,17,8.60884119314733
"Solar Array",2012,12,26,18,0.146775832508965
"Solar Array",2012,12,26,19,-9.40079900179678
"Solar Array",2012,12,26,20,-19.6769945259005
"Solar Array",2012,12,26,21,-30.3819556046732
"Solar Array",2012,12,26,22,-41.2206409597097
"Solar Array",2012,12,26,23,-51.8018876791458
"Solar Array",2012,12,26,24,-61.3861165028842
"Solar Array",2012,12,27,1,-68.2272590833257
"Solar Array",2012,12,27,2,-69.1961350149719
"Solar Array",2012,12,27,3,-63.619638623401
"Solar Array",2012,12,27,4,-54.5378168099819
"Solar Array",2012,12,27,5,-44.1264167718277
"Solar Array",2012,12,27,6,-33.3087667178875
"Solar Array",2012,12,27,7,-22.5341750961688
"Solar Array",2012,12,27,8,-12.1101863247212
"Solar Array",2012,12,27,9,-2.32884511133902
"Solar Array",2012,12,27,10,6.47210636934388
"Solar Array",2012,12,27,11,13.8763701302484
"Solar Array",2012,12,27,12,19.3922766681257
"Solar Array",2012,12,27,13,22.5233134524311
"Solar Array",2012,12,27,14,22.9189732418209
"Solar Array",2012,12,27,15,20.5307053357476
"Solar Array",2012,12,27,16,15.6367402584975
"Solar Array",2012,12,27,17,8.71047342999199
"Solar Array",2012,12,27,18,0.255814965629952
"Solar Array",2012,12,27,19,-9.28715070205546
"Solar Array",2012,12,27,20,-19.5606602523904
"Solar Array",2012,12,27,21,-30.2643108405568
"Solar Array",2012,12,27,22,-41.102936523674
"Solar Array",2012,12,27,23,-51.6861264521203
"Solar Array",2012,12,27,24,-61.2779004654116
"Solar Array",2012,12,28,1,-68.1446401149896
"Solar Array",2012,12,28,2,-69.1693867918249
"Solar Array",2012,12,28,3,-63.6426030856716
"Solar Array",2012,12,28,4,-54.5844654411431
"Solar Array",2012,12,28,5,-44.1819860854709
"Solar Array",2012,12,28,6,-33.3659423298247
"Solar Array",2012,12,28,7,-22.5885207904013
"Solar Array",2012,12,28,8,-12.1582062452456
"Solar Array",2012,12,28,9,-2.367134844916
"Solar Array",2012,12,28,10,6.44724720637096
"Solar Array",2012,12,28,11,13.8689581865161
"Solar Array",2012,12,28,12,19.4061339399883
"Solar Array",2012,12,28,13,22.5609049002766
"Solar Array",2012,12,28,14,22.9800882969257
"Solar Array",2012,12,28,15,20.6121794044518
"Solar Array",2012,12,28,16,15.7337146464381
"Solar Array",2012,12,28,17,8.81810178185599
"Solar Array",2012,12,28,18,0.370241767624222
"Solar Array",2012,12,28,19,-9.16863189572619
"Solar Array",2012,12,28,20,-19.4398399375104
"Solar Array",2012,12,28,21,-30.1423922162995
"Solar Array",2012,12,28,22,-40.9809343073873
"Solar Array",2012,12,28,23,-51.5656810220861
"Solar Array",2012,12,28,24,-61.1640134177993
"Solar Array",2012,12,29,1,-68.054628747817
"Solar Array",2012,12,29,2,-69.134319944196
"Solar Array",2012,12,29,3,-63.658349404454
"Solar Array",2012,12,29,4,-54.6250065259551
"Solar Array",2012,12,29,5,-44.2320014880879
"Solar Array",2012,12,29,6,-33.4177272782321
"Solar Array",2012,12,29,7,-22.6373918701961
"Solar Array",2012,12,29,8,-12.2005002682743
"Solar Array",2012,12,29,9,-2.39932899183354
"Solar Array",2012,12,29,10,6.42892821238753
"Solar Array",2012,12,29,11,13.8685471363194
"Solar Array",2012,12,29,12,19.4273799202981
"Solar Array",2012,12,29,13,22.6060860011717
"Solar Array",2012,12,29,14,23.0487132693697
"Solar Array",2012,12,29,15,20.7007935242873
"Solar Array",2012,12,29,16,15.8372568846709
"Solar Array",2012,12,29,17,8.93165016267939
"Solar Array",2012,12,29,18,0.489969658136985
"Solar Array",2012,12,29,19,-9.04533653707396
"Solar Array",2012,12,29,20,-19.3146324064758
"Solar Array",2012,12,29,21,-30.0163017286669
"Solar Array",2012,12,29,22,-40.8547387679841
"Solar Array",2012,12,29,23,-51.4406589724661
"Solar Array",2012,12,29,24,-61.0445672614597
"Solar Array",2012,12,30,1,-67.9573223740595
"Solar Array",2012,12,30,2,-69.0909304993726
"Solar Array",2012,12,30,3,-63.6667892463911
"Solar Array",2012,12,30,4,-54.6593372240334
"Solar Array",2012,12,30,5,-44.2763652227493
"Solar Array",2012,12,30,6,-33.4640329240028
"Solar Array",2012,12,30,7,-22.6807102621849
"Solar Array",2012,12,30,8,-12.2370021788717
"Solar Array",2012,12,30,9,-2.42537471125451
"Solar Array",2012,12,30,10,6.41718721781746
"Solar Array",2012,12,30,11,13.8751583558099
"Solar Array",2012,12,30,12,19.4560186194923
"Solar Array",2012,12,30,13,22.6588430436803
"Solar Array",2012,12,30,14,23.1248166064846
"Solar Array",2012,12,30,15,20.7964985508215
"Solar Array",2012,12,30,16,15.9473016343773
"Solar Array",2012,12,30,17,9.05103980733026
"Solar Array",2012,12,30,18,0.614909860596498
"Solar Array",2012,12,30,19,-8.91736019909808
"Solar Array",2012,12,30,20,-19.1851374740472
"Solar Array",2012,12,30,21,-29.8861417170285
"Solar Array",2012,12,30,22,-40.7244540841065
"Solar Array",2012,12,30,23,-51.3111671520441
"Solar Array",2012,12,30,24,-60.9196734992353
"Solar Array",2012,12,31,1,-67.8528214338668
"Solar Array",2012,12,31,2,-69.0392220626422
"Solar Array",2012,12,31,3,-63.6678388927995
"Solar Array",2012,12,31,4,-54.6873572304573
"Solar Array",2012,12,31,5,-44.3149816686669
"Solar Array",2012,12,31,6,-33.5047729267871
"Solar Array",2012,12,31,7,-22.7184005105564
"Solar Array",2012,12,31,8,-12.2676487172054
"Solar Array",2012,12,31,9,-2.4452224106824
"Solar Array",2012,12,31,10,6.41205859857777
"Solar Array",2012,12,31,11,13.8888096767191
"Solar Array",2012,12,31,12,19.4920505294487
"Solar Array",2012,12,31,13,22.7191588946532
"Solar Array",2012,12,31,14,23.2083634444366
"Solar Array",2012,12,31,15,20.8992421567253
"Solar Array",2012,12,31,16,16.0637805915459
"Solar Array",2012,12,31,17,9.17618934748212
"Solar Array",2012,12,31,18,0.744971493161287
"Solar Array",2012,12,31,19,-8.78479997010473
"Solar Array",2012,12,31,20,-19.051455831891
"Solar Array",2012,12,31,21,-29.7520147439612
"Solar Array",2012,12,31,22,-40.5901840290947
"Solar Array",2012,12,31,23,-51.1773115298563
"Solar Array",2012,12,31,24,-60.7894430242039
"Solar Array",2013,1,1,1,-67.7412290550547
"Solar Array",2013,1,1,2,-68.9792058049586
"Solar Array",2013,1,1,3,-63.6614195750304
"Solar Array",2013,1,1,4,-54.7089690533742
"Solar Array",2013,1,1,5,-44.3477575456656
"Solar Array",2013,1,1,6,-33.5398633995767
"Solar Array",2013,1,1,7,-22.7503898944682
"Solar Array",2013,1,1,8,-12.2923796648246
"Solar Array",2013,1,1,9,-2.45882580434122
"Solar Array",2013,1,1,10,6.41357324302787
"Solar Array",2013,1,1,11,13.9095153756697
"Solar Array",2013,1,1,12,19.5354726316944
"Solar Array",2013,1,1,13,22.7870130230219
"Solar Array",2013,1,1,14,23.2993156452421
"Solar Array",2013,1,1,15,21.0089688815048
"Solar Array",2013,1,1,16,16.1866225508225
"Solar Array",2013,1,1,17,9.3070148907822
"Solar Array",2013,1,1,18,0.880061662245225
"Solar Array",2013,1,1,19,-8.64775434880291
"Solar Array",2013,1,1,20,-18.9136889359691
"Solar Array",2013,1,1,21,-29.6140234778654
"Solar Array",2013,1,1,22,-40.4520318488954
"Solar Array",2013,1,1,23,-51.03919705886
"Solar Array",2013,1,1,24,-60.6539859231362
"Solar Array",2013,1,2,1,-67.6226507000879
"Solar Array",2013,1,2,2,-68.9109004128709
"Solar Array",2013,1,2,3,-63.6474577973494
"Solar Array",2013,1,2,4,-54.7240782920925
"Solar Array",2013,1,2,5,-44.3746021198415
"Solar Array",2013,1,2,6,-33.5692230633315
"Solar Array",2013,1,2,7,-22.7766085443651
"Solar Array",2013,1,2,8,-12.3111379289688
"Solar Array",2013,1,2,9,-2.46614196898176
"Solar Array",2013,1,2,10,6.42175852188274
"Solar Array",2013,1,2,11,13.9372861667118
"Solar Array",2013,1,2,12,19.5862784090637
"Solar Array",2013,1,2,13,22.8623815272452
"Solar Array",2013,1,2,14,23.3976318375446
"Solar Array",2013,1,2,15,21.1256201849685
"Solar Array",2013,1,2,16,16.3157534729375
"Solar Array",2013,1,2,17,9.44343010322824
"Solar Array",2013,1,2,18,1.02008555854259
"Solar Array",2013,1,2,19,-8.50632313799417
"Solar Array",2013,1,2,20,-18.7719388940081
"Solar Array",2013,1,2,21,-29.4722705775986
"Solar Array",2013,1,2,22,-40.3101001446289
"Solar Array",2013,1,2,23,-50.8969275482444
"Solar Array",2013,1,2,24,-60.5134112946304
"Solar Array",2013,1,3,1,-67.4971938225588
"Solar Array",2013,1,3,2,-68.8343320016961
"Solar Array",2013,1,3,3,-63.6258856447645
"Solar Array",2013,1,3,4,-54.7325939142889
"Solar Array",2013,1,3,5,-44.3954274097164
"Solar Array",2013,1,3,6,-33.5927734012664
"Solar Array",2013,1,3,7,-22.7969895569961
"Solar Array",2013,1,3,8,-12.3238696248241
"Solar Array",2013,1,3,9,-2.46713139711598
"Solar Array",2013,1,3,10,6.43663826102315
"Solar Array",2013,1,3,11,13.9721291969733
"Solar Array",2013,1,3,12,19.6444578606669
"Solar Array",2013,1,3,13,22.9452371662572
"Solar Array",2013,1,3,14,23.5032674610046
"Solar Array",2013,1,3,15,21.2491345042961
"Solar Array",2013,1,3,16,16.4510965555977
"Solar Array",2013,1,3,17,9.58534629465062
"Solar Array",2013,1,3,18,1.16494655546231
"Solar Array",2013,1,3,19,-8.36060733693323
"Solar Array",2013,1,3,20,-18.6263083531038
"Solar Array",2013,1,3,21,-29.3268585791465
"Solar Array",2013,1,3,22,-40.1644907597563
"Solar Array",2013,1,3,23,-50.7506055442194
"Solar Array",2013,1,3,24,-60.3678270818413
"Solar Array",2013,1,4,1,-67.3649675351832
"Solar Array",2013,1,4,2,-68.7495339933672
"Solar Array",2013,1,4,3,-63.5966410733124
"Solar Array",2013,1,4,4,-54.7344285308904
"Solar Array",2013,1,4,5,-44.4101483921438
"Solar Array",2013,1,4,6,-33.6104388123816
"Solar Array",2013,1,4,7,-22.8114691089016
"Solar Array",2013,1,4,8,-12.3305241556226
"Solar Array",2013,1,4,9,-2.4617580476727
"Solar Array",2013,1,4,10,6.45823271713962
"Solar Array",2013,1,4,11,14.0140480453114
"Solar Array",2013,1,4,12,19.7099975200257
"Solar Array",2013,1,4,13,23.0355493937583
"Solar Array",2013,1,4,14,23.6161748141414
"Solar Array",2013,1,4,15,21.3794473145563
"Solar Array",2013,1,4,16,16.5925723077044
"Solar Array",2013,1,4,17,9.73267250717937
"Solar Array",2013,1,4,18,1.3145463098615
"Solar Array",2013,1,4,19,-8.21070903245433
"Solar Array",2013,1,4,20,-18.4769003875289
"Solar Array",2013,1,4,21,-29.1778897843419
"Solar Array",2013,1,4,22,-40.01530467178
"Solar Array",2013,1,4,23,-50.6003322190908
"Solar Array",2013,1,4,24,-60.2173399196218
"Solar Array",2013,1,5,1,-67.226082291066
"Solar Array",2013,1,5,2,-68.6565469607993
"Solar Array",2013,1,5,3,-63.5596681804336
"Solar Array",2013,1,5,4,-54.7294986671451
"Solar Array",2013,1,5,5,-44.4186832071811
"Solar Array",2013,1,5,6,-33.6221467637945
"Solar Array",2013,1,5,7,-22.819986568127
"Solar Array",2013,1,5,8,-12.331054290474
"Solar Array",2013,1,5,9,-2.44998939405959
"Solar Array",2013,1,5,10,6.48655855615124
"Solar Array",2013,1,5,11,14.0630427238528
"Solar Array",2013,1,5,12,19.7828804762274
"Solar Array",2013,1,5,13,23.1332843956823
"Solar Array",2013,1,5,14,23.7363031054548
"Solar Array",2013,1,5,15,21.5164911925124
"Solar Array",2013,1,5,16,16.7400986267524
"Solar Array",2013,1,5,17,9.88531560656097
"Solar Array",2013,1,5,18,1.46878486495397
"Solar Array",2013,1,5,19,-8.0567312889771
"Solar Array",2013,1,5,20,-18.3238183868224
"Solar Array",2013,1,5,21,-29.0254661516607
"Solar Array",2013,1,5,22,-39.8626418884088
"Solar Array",2013,1,5,23,-50.4462072684162
"Solar Array",2013,1,5,24,-60.0620549958151
"Solar Array",2013,1,6,1,-67.0806495797201
"Solar Array",2013,1,6,2,-68.5554184409907
"Solar Array",2013,1,6,3,-63.5149174532208
"Solar Array",2013,1,6,4,-54.7177250283612
"Solar Array",2013,1,6,5,-44.4209533611039
"Solar Array",2013,1,6,6,-33.6278279413996
"Solar Array",2013,1,6,7,-22.8224846038906
"Solar Array",2013,1,6,8,-12.3254162397992
"Solar Array",2013,1,6,9,-2.43179646960557
"Solar Array",2013,1,6,10,6.52162883434711
"Solar Array",2013,1,6,11,14.1191096823125
"Solar Array",2013,1,6,12,19.8630863979481
"Solar Array",2013,1,6,13,23.2384051306647
"Solar Array",2013,1,6,14,23.863598507646
"Solar Array",2013,1,6,15,21.6601958835379
"Solar Array",2013,1,6,16,16.8935908792428
"Solar Array",2013,1,6,17,10.0431803761729
"Solar Array",2013,1,6,18,1.62756075524983
"Solar Array",2013,1,6,19,-7.89877803751405
"Solar Array",2013,1,6,20,-18.1671659442592
"Solar Array",2013,1,6,21,-28.8696891891301
"Solar Array",2013,1,6,22,-39.7066013481265
"Solar Array",2013,1,6,23,-50.2883288160178
"Solar Array",2013,1,6,24,-59.9020759263588
"Solar Array",2013,1,7,1,-66.928781639056
"Solar Array",2013,1,7,2,-68.4462027193966
"Solar Array",2013,1,7,3,-63.4623459925194
"Solar Array",2013,1,7,4,-54.699032758776
"Solar Array",2013,1,7,5,-44.4168839267048
"Solar Array",2013,1,7,6,-33.6274163983607
"Solar Array",2013,1,7,7,-22.8189092939254
"Solar Array",2013,1,7,8,-12.3135697282265
"Solar Array",2013,1,7,9,-2.40715391034969
"Solar Array",2013,1,7,10,6.56345298219745
"Solar Array",2013,1,7,11,14.1822418149845
"Solar Array",2013,1,7,12,19.9505915601942
"Solar Array",2013,1,7,13,23.3508713733361
"Solar Array",2013,1,7,14,23.9980042147476
"Solar Array",2013,1,7,15,21.810488371452
"Solar Array",2013,1,7,16,17.0529619839339
"Solar Array",2013,1,7,17,10.2061696135687
"Solar Array",2013,1,7,18,1.79077111337058
"Solar Array",2013,1,7,19,-7.73695396382138
"Solar Array",2013,1,7,20,-18.0070467458
"Solar Array",2013,1,7,21,-28.7106598493936
"Solar Array",2013,1,7,22,-39.5472808251049
"Solar Array",2013,1,7,23,-50.1267933266286
"Solar Array",2013,1,7,24,-59.7375046438133
"Solar Array",2013,1,8,1,-66.770591184303
"Solar Array",2013,1,8,2,-68.3289605883765
"Solar Array",2013,1,8,3,-63.401917711084
"Solar Array",2013,1,8,4,-54.6733516920148
"Solar Array",2013,1,8,5,-44.4064037399951
"Solar Array",2013,1,8,6,-33.6208497009162
"Solar Array",2013,1,8,7,-22.8092102291897
"Solar Array",2013,1,8,8,-12.2954780647936
"Solar Array",2013,1,8,9,-2.37603999512977
"Solar Array",2013,1,8,10,6.61203679084447
"Solar Array",2013,1,8,11,14.2524284703017
"Solar Array",2013,1,8,12,20.0453688736127
"Solar Array",2013,1,8,13,23.4706397602596
"Solar Array",2013,1,8,14,24.1394605019667
"Solar Array",2013,1,8,15,21.9672929510851
"Solar Array",2013,1,8,16,17.2181224977421
"Solar Array",2013,1,8,17,10.3741842293721
"Solar Array",2013,1,8,18,1.95831177856591
"Solar Array",2013,1,8,19,-7.57136439585136
"Solar Array",2013,1,8,20,-17.8435644596488
"Solar Array",2013,1,8,21,-28.5484784269892
"Solar Array",2013,1,8,22,-39.3847768384097
"Solar Array",2013,1,8,23,-49.9616955259413
"Solar Array",2013,1,8,24,-59.5684412988695
"Solar Array",2013,1,9,1,-66.6061911545751
"Solar Array",2013,1,9,2,-68.2037590827289
"Solar Array",2013,1,9,3,-63.3336035042479
"Solar Array",2013,1,9,4,-54.6406165916165
"Solar Array",2013,1,9,5,-44.3894455924094
"Solar Array",2013,1,9,6,-33.6080690709626
"Solar Array",2013,1,9,7,-22.793340615632
"Solar Array",2013,1,9,8,-12.2711082102905
"Solar Array",2013,1,9,9,-2.33843668291702
"Solar Array",2013,1,9,10,6.66738240109505
"Solar Array",2013,1,9,11,14.3296554628681
"Solar Array",2013,1,9,12,20.1473879162245
"Solar Array",2013,1,9,13,23.5976638383325
"Solar Array",2013,1,9,14,24.2879047880428
"Solar Array",2013,1,9,15,22.1305313033626
"Solar Array",2013,1,9,16,17.3889807040921
"Solar Array",2013,1,9,17,10.5471233483285
"Solar Array",2013,1,9,18,2.1300774067448
"Solar Array",2013,1,9,19,-7.4021151906752
"Solar Array",2013,1,9,20,-17.6768226265479
"Solar Array",2013,1,9,21,-28.3832444579106
"Solar Array",2013,1,9,22,-39.2191845654599
"Solar Array",2013,1,9,23,-49.7931283278307
"Solar Array",2013,1,9,24,-59.3949841743665
"Solar Array",2013,1,10,1,-66.4356944775681
"Solar Array",2013,1,10,2,-68.0706711954693
"Solar Array",2013,1,10,3,-63.2573813918407
"Solar Array",2013,1,10,4,-54.6007673801376
"Solar Array",2013,1,10,5,-44.3659464176026
"Solar Array",2013,1,10,6,-33.5890195248654
"Solar Array",2013,1,10,7,-22.77125737268
"Solar Array",2013,1,10,8,-12.2404308415649
"Solar Array",2013,1,10,9,-2.29432964732891
"Solar Array",2013,1,10,10,6.72948829514145
"Solar Array",2013,1,10,11,14.4139050878731
"Solar Array",2013,1,10,12,20.2566149674358
"Solar Array",2013,1,10,13,23.7318941154696
"Solar Array",2013,1,10,14,24.4432716999176
"Solar Array",2013,1,10,15,22.3001225727034
"Solar Array",2013,1,10,16,17.5654427035085
"Solar Array",2013,1,10,17,10.7248844123057
"Solar Array",2013,1,10,18,2.30596158182145
"Solar Array",2013,1,10,19,-7.22931262106151
"Solar Array",2013,1,10,20,-17.5069245509628
"Solar Array",2013,1,10,21,-28.2150566215334
"Solar Array",2013,1,10,22,-39.0505977597063
"Solar Array",2013,1,10,23,-49.6211827685294
"Solar Array",2013,1,10,24,-59.2172296113167
"Solar Array",2013,1,11,1,-66.2592138526578
"Solar Array",2013,1,11,2,-67.9297755771029
"Solar Array",2013,1,11,3,-63.1732366303898
"Solar Array",2013,1,11,4,-54.5537493553975
"Solar Array",2013,1,11,5,-44.335847471929
"Solar Array",2013,1,11,6,-33.5636500079399
"Solar Array",2013,1,11,7,-22.7429212281145
"Solar Array",2013,1,11,8,-12.2034204126015
"Solar Array",2013,1,11,9,-2.2437083082477
"Solar Array",2013,1,11,10,6.79834929074772
"Solar Array",2013,1,11,11,14.5051561378054
"Solar Array",2013,1,11,12,20.3730130441914
"Solar Array",2013,1,11,13,23.8732781133911
"Solar Array",2013,1,11,14,24.605493139511
"Solar Array",2013,1,11,15,22.4759834465135
"Solar Array",2013,1,11,16,17.7474125062343
"Solar Array",2013,1,11,17,10.9073632850313
"Solar Array",2013,1,11,18,2.48585692816096
"Solar Array",2013,1,11,19,-7.05306326191017
"Solar Array",2013,1,11,20,-17.3339731933144
"Solar Array",2013,1,11,21,-28.0440126449982
"Solar Array",2013,1,11,22,-38.8791086725129
"Solar Array",2013,1,11,23,-49.4459479475416
"Solar Array",2013,1,11,24,-59.0352719464225
"Solar Array",2013,1,12,1,-66.076861552478
"Solar Array",2013,1,12,2,-67.7811562216668
"Solar Array",2013,1,12,3,-63.0811617949513
"Solar Array",2013,1,12,4,-54.4995133925001
"Solar Array",2013,1,12,5,-44.2990945077012
"Solar Array",2013,1,12,6,-33.5319135240367
"Solar Array",2013,1,12,7,-22.7082968089831
"Solar Array",2013,1,12,8,-12.1600552121784
"Solar Array",2013,1,12,9,-2.18656586045766
"Solar Array",2013,1,12,10,6.87395653804884
"Solar Array",2013,1,12,11,14.6033839213894
"Solar Array",2013,1,12,12,20.4965419391357
"Solar Array",2013,1,12,13,24.021760422342
"Solar Array",2013,1,12,14,24.7744983524034
"Solar Array",2013,1,12,15,22.6580282365615
"Solar Array",2013,1,12,16,17.9347921266531
"Solar Array",2013,1,12,17,11.0944543583385
"Solar Array",2013,1,12,18,2.66965522390261
"Solar Array",2013,1,12,19,-6.87347387674944
"Solar Array",2013,1,12,20,-17.1580710634362
"Solar Array",2013,1,12,21,-27.8702092101593
"Solar Array",2013,1,12,22,-38.7048079792322
"Solar Array",2013,1,12,23,-49.2675109750926
"Solar Array",2013,1,12,24,-58.8492034605603
"Solar Array",2013,1,13,1,-65.8887492428861
"Solar Array",2013,1,13,2,-67.6249021427965
"Solar Array",2013,1,13,3,-62.9811568302369
"Solar Array",2013,1,13,4,-54.4380161303509
"Solar Array",2013,1,13,5,-44.2556379383397
"Solar Array",2013,1,13,6,-33.4937672596715
"Solar Array",2013,1,13,7,-22.6673527282002
"Solar Array",2013,1,13,8,-12.1103174179003
"Solar Array",2013,1,13,9,-2.12289929921256
"Solar Array",2013,1,13,10,6.95629751891401
"Solar Array",2013,1,13,11,14.7085602846794
"Solar Array",2013,1,13,12,20.6271582606571
"Solar Array",2013,1,13,13,24.1772827575665
"Solar Array",2013,1,13,14,24.9502139982206
"Solar Array",2013,1,13,15,22.8461689620163
"Solar Array",2013,1,13,16,18.1274816792899
"Solar Array",2013,1,13,17,11.2860506596935
"Solar Array",2013,1,13,18,2.85724751492725
"Solar Array",2013,1,13,19,-6.69065130452078
"Solar Array",2013,1,13,20,-16.9793201154401
"Solar Array",2013,1,13,21,-27.6937418632148
"Solar Array",2013,1,13,22,-38.5277847094808
"Solar Array",2013,1,13,23,-49.0859569259227
"Solar Array",2013,1,13,24,-58.6591143377077
"Solar Array",2013,1,14,1,-65.6949878210643
"Solar Array",2013,1,14,2,-67.4611070429971
"Solar Array",2013,1,14,3,-62.8732290710245
"Solar Array",2013,1,14,4,-54.3692201414964
"Solar Array",2013,1,14,5,-44.2054329945562
"Solar Array",2013,1,14,6,-33.4491727021402
"Solar Array",2013,1,14,7,-22.6200616664848
"Solar Array",2013,1,14,8,-12.054193146398
"Solar Array",2013,1,14,9,-2.05270944263049
"Solar Array",2013,1,14,10,7.04535604889706
"Solar Array",2013,1,14,11,14.8206536342496
"Solar Array",2013,1,14,12,20.7648154746991
"Solar Array",2013,1,14,13,24.339784017381
"Solar Array",2013,1,14,14,25.1325642225232
"Solar Array",2013,1,14,15,23.0403154339283
"Solar Array",2013,1,14,16,18.3253794761631
"Solar Array",2013,1,14,17,11.4820439607629
"Solar Array",2013,1,14,18,3.04852422922514
"Solar Array",2013,1,14,19,-6.50470234687805
"Solar Array",2013,1,14,20,-16.7978216441847
"Solar Array",2013,1,14,21,-27.51470492715
"Solar Array",2013,1,14,22,-38.3481261816301
"Solar Array",2013,1,14,23,-48.9013687992471
"Solar Array",2013,1,14,24,-58.4650926337914
"Solar Array",2013,1,15,1,-65.4956872713819
"Solar Array",2013,1,15,2,-67.2898689791779
"Solar Array",2013,1,15,3,-62.7573932321603
"Solar Array",2013,1,15,4,-54.2930940842286
"Solar Array",2013,1,15,5,-44.148439870743
"Solar Array",2013,1,15,6,-33.398095751076
"Solar Array",2013,1,15,7,-22.5664004492846
"Solar Array",2013,1,15,8,-11.9916724994851
"Solar Array",2013,1,15,9,-1.97600095081616
"Solar Array",2013,1,15,10,7.14111228178989
"Solar Array",2013,1,15,11,14.939628962432
"Solar Array",2013,1,15,12,20.9094639482218
"Solar Array",2013,1,15,13,24.5092003426789
"Solar Array",2013,1,15,14,25.3214707300095
"Solar Array",2013,1,15,15,23.2403753409401
"Solar Array",2013,1,15,16,18.5283821252569
"Solar Array",2013,1,15,17,11.6823248867816
"Solar Array",2013,1,15,18,3.24337529141714
"Solar Array",2013,1,15,19,-6.31573365624405
"Solar Array",2013,1,15,20,-16.6136761835546
"Solar Array",2013,1,15,21,-27.3331914171303
"Solar Array",2013,1,15,22,-38.1659179415439
"Solar Array",2013,1,15,23,-48.7138274847199
"Solar Array",2013,1,15,24,-58.2672242549437
"Solar Array",2013,1,16,1,-65.2909565385242
"Solar Array",2013,1,16,2,-67.1112900273529
"Solar Array",2013,1,16,3,-62.633671368763
"Solar Array",2013,1,16,4,-54.209612836027
"Solar Array",2013,1,16,5,-44.0846238607866
"Solar Array",2013,1,16,6,-33.3405068229176
"Solar Array",2013,1,16,7,-22.5063501183413
"Solar Array",2013,1,16,8,-11.9227496060624
"Solar Array",2013,1,16,9,-1.89278234159792
"Solar Array",2013,1,16,10,7.24354271681013
"Solar Array",2013,1,16,11,15.0654478745571
"Solar Array",2013,1,16,12,21.0610509942205
"Solar Array",2013,1,16,13,24.6854651777235
"Solar Array",2013,1,16,14,25.5168528588389
"Solar Array",2013,1,16,15,23.4462543360131
"Solar Array",2013,1,16,16,18.7363846298839
"Solar Array",2013,1,16,17,11.886783026475
"Solar Array",2013,1,16,18,3.4416902371762
