Year,Month,Day,Hour,Sector,Electricity_KW_SQFT
Consumption,9,28,24,K12_SCHOOLS,0.0007541288
Consumption,9,28,24,LODGING,0.0011083631
Consumption,9,28,24,OFFICE,0.0007260421
Consumption,9,28,24,RESIDENTIAL,0.0006045112
Consumption,9,28,24,STAND_ALONE_RETAIL,0.0005035527
Consumption,9,29,1,FOOD_SERVICE,0.0039367672
Consumption,9,29,1,GROCERY,0.0027325643
Consumption,9,29,1,HEALTH_CARE,0.0037730331
Consumption,9,29,1,K12_SCHOOLS,0.0007539528
Consumption,9,29,1,LODGING,0.0010349991
Consumption,9,29,1,OFFICE,0.0007260421
Consumption,9,29,1,RESIDENTIAL,0.0005591607
Consumption,9,29,1,STAND_ALONE_RETAIL,0.0005035527
Consumption,9,29,2,FOOD_SERVICE,0.0039420277
Consumption,9,29,2,GROCERY,0.0026888359
Consumption,9,29,2,HEALTH_CARE,0.0037615443
Consumption,9,29,2,K12_SCHOOLS,0.000753727
Consumption,9,29,2,LODGING,0.0009618579
Consumption,9,29,2,OFFICE,0.0007260421
Consumption,9,29,2,RESIDENTIAL,0.0005272153
Consumption,9,29,2,STAND_ALONE_RETAIL,0.0005035527
Consumption,9,29,3,FOOD_SERVICE,0.00394532
Consumption,9,29,3,GROCERY,0.0026692769
Consumption,9,29,3,HEALTH_CARE,0.003734884
Consumption,9,29,3,K12_SCHOOLS,0.0007536173
Consumption,9,29,3,LODGING,0.0009475451
Consumption,9,29,3,OFFICE,0.0007260421
Consumption,9,29,3,RESIDENTIAL,0.0005119525
Consumption,9,29,3,STAND_ALONE_RETAIL,0.0005035527
Consumption,9,29,4,FOOD_SERVICE,0.0042497042
Consumption,9,29,4,GROCERY,0.0032243011
Consumption,9,29,4,HEALTH_CARE,0.0041200808
Consumption,9,29,4,K12_SCHOOLS,0.0007701086
Consumption,9,29,4,LODGING,0.0009729876
Consumption,9,29,4,OFFICE,0.0007260421
Consumption,9,29,4,RESIDENTIAL,0.0005671154
Consumption,9,29,4,STAND_ALONE_RETAIL,0.0005035527
Consumption,9,29,5,FOOD_SERVICE,0.0058535119
Consumption,9,29,5,GROCERY,0.0032115878
Consumption,9,29,5,HEALTH_CARE,0.0041210589
Consumption,9,29,5,K12_SCHOOLS,0.0007674663
Consumption,9,29,5,LODGING,0.0011552562
Consumption,9,29,5,OFFICE,0.0007760237
Consumption,9,29,5,RESIDENTIAL,0.0007060765
Consumption,9,29,5,STAND_ALONE_RETAIL,0.0005035527
Consumption,9,29,6,FOOD_SERVICE,0.0115165184
Consumption,9,29,6,GROCERY,0.004411439
Consumption,9,29,6,HEALTH_CARE,0.005116484
Consumption,9,29,6,K12_SCHOOLS,0.0010609199
Consumption,9,29,6,LODGING,0.0019405142
Consumption,9,29,6,OFFICE,0.0012399917
Consumption,9,29,6,RESIDENTIAL,0.0008725539
Consumption,9,29,6,STAND_ALONE_RETAIL,0.0010002719
Consumption,9,29,7,FOOD_SERVICE,0.0108814706
Consumption,9,29,7,GROCERY,0.0044446143
Consumption,9,29,7,HEALTH_CARE,0.0056428945
Consumption,9,29,7,K12_SCHOOLS,0.0018464359
Consumption,9,29,7,LODGING,0.0023554898
Consumption,9,29,7,OFFICE,0.0014945588
Consumption,9,29,7,RESIDENTIAL,0.0008775982
Consumption,9,29,7,STAND_ALONE_RETAIL,0.0011601519
Consumption,9,29,8,FOOD_SERVICE,0.0083714178
Consumption,9,29,8,GROCERY,0.0056849968
Consumption,9,29,8,HEALTH_CARE,0.0057585678
Consumption,9,29,8,K12_SCHOOLS,0.0024852842
Consumption,9,29,8,LODGING,0.0019615032
Consumption,9,29,8,OFFICE,0.0025997141
Consumption,9,29,8,RESIDENTIAL,0.0007700346
Consumption,9,29,8,STAND_ALONE_RETAIL,0.0015975393
Consumption,9,29,9,FOOD_SERVICE,0.0083744507
Consumption,9,29,9,GROCERY,0.0063150627
Consumption,9,29,9,HEALTH_CARE,0.0058755272
Consumption,9,29,9,K12_SCHOOLS,0.0025252986
Consumption,9,29,9,LODGING,0.0018754363
Consumption,9,29,9,OFFICE,0.0024292757
Consumption,9,29,9,RESIDENTIAL,0.000682754
Consumption,9,29,9,STAND_ALONE_RETAIL,0.002307722
Consumption,9,29,10,FOOD_SERVICE,0.0103795656
Consumption,9,29,10,GROCERY,0.0062214099
Consumption,9,29,10,HEALTH_CARE,0.0058827939
Consumption,9,29,10,K12_SCHOOLS,0.002629113
Consumption,9,29,10,LODGING,0.0014277969
Consumption,9,29,10,OFFICE,0.0024185929
Consumption,9,29,10,RESIDENTIAL,0.0006065281
Consumption,9,29,10,STAND_ALONE_RETAIL,0.0023172108
Consumption,9,29,11,FOOD_SERVICE,0.0108587378
Consumption,9,29,11,GROCERY,0.0066978426
Consumption,9,29,11,HEALTH_CARE,0.0058737318
Consumption,9,29,11,K12_SCHOOLS,0.0026891089
Consumption,9,29,11,LODGING,0.0014261694
Consumption,9,29,11,OFFICE,0.002488797
Consumption,9,29,11,RESIDENTIAL,0.0006209864
Consumption,9,29,11,STAND_ALONE_RETAIL,0.0023274802
Consumption,9,29,12,FOOD_SERVICE,0.0110611754
Consumption,9,29,12,GROCERY,0.0064989792
Consumption,9,29,12,HEALTH_CARE,0.005640346
Consumption,9,29,12,K12_SCHOOLS,0.0028481087
Consumption,9,29,12,LODGING,0.0014830395
Consumption,9,29,12,OFFICE,0.0025712301
Consumption,9,29,12,RESIDENTIAL,0.0006540611
Consumption,9,29,12,STAND_ALONE_RETAIL,0.0023579085
Consumption,9,29,13,FOOD_SERVICE,0.0108913118
Consumption,9,29,13,GROCERY,0.0064748274
Consumption,9,29,13,HEALTH_CARE,0.0057862481
Consumption,9,29,13,K12_SCHOOLS,0.0027626806
Consumption,9,29,13,LODGING,0.0014597839
Consumption,9,29,13,OFFICE,0.0026110477
Consumption,9,29,13,RESIDENTIAL,0.000633441
Consumption,9,29,13,STAND_ALONE_RETAIL,0.0023570599
Consumption,9,29,14,FOOD_SERVICE,0.0086601804
Consumption,9,29,14,GROCERY,0.0063196678
Consumption,9,29,14,HEALTH_CARE,0.0058187356
Consumption,9,29,14,K12_SCHOOLS,0.0028404673
Consumption,9,29,14,LODGING,0.0014857532
Consumption,9,29,14,OFFICE,0.0025669491
Consumption,9,29,14,RESIDENTIAL,0.0006595648
Consumption,9,29,14,STAND_ALONE_RETAIL,0.0023741512
Consumption,9,29,15,FOOD_SERVICE,0.0086689598
Consumption,9,29,15,GROCERY,0.0062733523
Consumption,9,29,15,HEALTH_CARE,0.0058616013
Consumption,9,29,15,K12_SCHOOLS,0.002868226
Consumption,9,29,15,LODGING,0.0014990767
Consumption,9,29,15,OFFICE,0.0025845862
Consumption,9,29,15,RESIDENTIAL,0.0007287776
Consumption,9,29,15,STAND_ALONE_RETAIL,0.0024042479
Consumption,9,29,16,FOOD_SERVICE,0.0085813052
Consumption,9,29,16,GROCERY,0.0061673929
Consumption,9,29,16,HEALTH_CARE,0.0059932723
Consumption,9,29,16,K12_SCHOOLS,0.0026773377
Consumption,9,29,16,LODGING,0.001578496
Consumption,9,29,16,OFFICE,0.002595175
Consumption,9,29,16,RESIDENTIAL,0.0009777754
Consumption,9,29,16,STAND_ALONE_RETAIL,0.002411218
Consumption,9,29,17,FOOD_SERVICE,0.0105771178
Consumption,9,29,17,GROCERY,0.0060326941
Consumption,9,29,17,HEALTH_CARE,0.0060709221
Consumption,9,29,17,K12_SCHOOLS,0.0018898357
Consumption,9,29,17,LODGING,0.001821591
Consumption,9,29,17,OFFICE,0.0022827036
Consumption,9,29,17,RESIDENTIAL,0.0011338491
Consumption,9,29,17,STAND_ALONE_RETAIL,0.0023496564
Consumption,9,29,18,FOOD_SERVICE,0.0103960722
Consumption,9,29,18,GROCERY,0.005855011
Consumption,9,29,18,HEALTH_CARE,0.0050654252
Consumption,9,29,18,K12_SCHOOLS,0.0017961184
Consumption,9,29,18,LODGING,0.0019747514
Consumption,9,29,18,OFFICE,0.0014563091
Consumption,9,29,18,RESIDENTIAL,0.0011856702
Consumption,9,29,18,STAND_ALONE_RETAIL,0.0018169876
Consumption,9,29,19,FOOD_SERVICE,0.0110990104
Consumption,9,29,19,GROCERY,0.0056071232
Consumption,9,29,19,HEALTH_CARE,0.0051603712
Consumption,9,29,19,K12_SCHOOLS,0.0018189065
Consumption,9,29,19,LODGING,0.0021731229
Consumption,9,29,19,OFFICE,0.0015482426
Consumption,9,29,19,RESIDENTIAL,0.0012350879
Consumption,9,29,19,STAND_ALONE_RETAIL,0.0020263338
Consumption,9,29,20,FOOD_SERVICE,0.0093367527
Consumption,9,29,20,GROCERY,0.0050282416
Consumption,9,29,20,HEALTH_CARE,0.0046044533
Consumption,9,29,20,K12_SCHOOLS,0.0018028604
Consumption,9,29,20,LODGING,0.0024247865
Consumption,9,29,20,OFFICE,0.0013288958
Consumption,9,29,20,RESIDENTIAL,0.0012435533
Consumption,9,29,20,STAND_ALONE_RETAIL,0.0019288476
Consumption,9,29,21,FOOD_SERVICE,0.009302641
Consumption,9,29,21,GROCERY,0.0036069055
Consumption,9,29,21,HEALTH_CARE,0.0044041456
Consumption,9,29,21,K12_SCHOOLS,0.0007514097
Consumption,9,29,21,LODGING,0.0022830915
Consumption,9,29,21,OFFICE,0.0012757661
Consumption,9,29,21,RESIDENTIAL,0.0010427077
Consumption,9,29,21,STAND_ALONE_RETAIL,0.0008290044
Consumption,9,29,22,FOOD_SERVICE,0.0092927646
Consumption,9,29,22,GROCERY,0.0023923028
Consumption,9,29,22,HEALTH_CARE,0.0040993288
Consumption,9,29,22,K12_SCHOOLS,0.0007518201
Consumption,9,29,22,LODGING,0.0016503581
Consumption,9,29,22,OFFICE,0.0007760237
Consumption,9,29,22,RESIDENTIAL,0.0008073999
Consumption,9,29,22,STAND_ALONE_RETAIL,0.0005035527
Consumption,9,29,23,FOOD_SERVICE,0.0097492728
Consumption,9,29,23,GROCERY,0.0030996014
Consumption,9,29,23,HEALTH_CARE,0.0041005284
Consumption,9,29,23,K12_SCHOOLS,0.000761631
Consumption,9,29,23,LODGING,0.0011195539
Consumption,9,29,23,OFFICE,0.0007260421
Consumption,9,29,23,RESIDENTIAL,0.0006162541
Consumption,9,29,23,STAND_ALONE_RETAIL,0.0005035527
Consumption,9,29,24,FOOD_SERVICE,0.0055750555
Consumption,9,29,24,GROCERY,0.0025104421
Consumption,9,29,24,HEALTH_CARE,0.0040561673
Consumption,9,29,24,K12_SCHOOLS,0.0007521505
Consumption,9,29,24,LODGING,0.0009684634
Consumption,9,29,24,OFFICE,0.0007260421
Consumption,9,29,24,RESIDENTIAL,0.0004950763
Consumption,9,29,24,STAND_ALONE_RETAIL,0.0005035527
Consumption,9,30,1,FOOD_SERVICE,0.0038810396
Consumption,9,30,1,GROCERY,0.002282302
Consumption,9,30,1,HEALTH_CARE,0.0040757104
Consumption,9,30,1,K12_SCHOOLS,0.0007521845
Consumption,9,30,1,LODGING,0.0009826216
Consumption,9,30,1,OFFICE,0.0006260788
Consumption,9,30,1,RESIDENTIAL,0.0004733112
Consumption,9,30,1,STAND_ALONE_RETAIL,0.0004795807
Consumption,9,30,2,FOOD_SERVICE,0.0038964121
Consumption,9,30,2,GROCERY,0.0022712205
Consumption,9,30,2,HEALTH_CARE,0.0040857975
Consumption,9,30,2,K12_SCHOOLS,0.0007521511
Consumption,9,30,2,LODGING,0.0008513735
Consumption,9,30,2,OFFICE,0.0006260788
Consumption,9,30,2,RESIDENTIAL,0.0004603868
Consumption,9,30,2,STAND_ALONE_RETAIL,0.0004795807
Consumption,9,30,3,FOOD_SERVICE,0.0038983063
Consumption,9,30,3,GROCERY,0.0022364465
Consumption,9,30,3,HEALTH_CARE,0.0040621603
Consumption,9,30,3,K12_SCHOOLS,0.000751955
Consumption,9,30,3,LODGING,0.0008300887
Consumption,9,30,3,OFFICE,0.0006260788
Consumption,9,30,3,RESIDENTIAL,0.0004498142
Consumption,9,30,3,STAND_ALONE_RETAIL,0.0004795807
Consumption,9,30,4,FOOD_SERVICE,0.0039512124
Consumption,9,30,4,GROCERY,0.0023217587
Consumption,9,30,4,HEALTH_CARE,0.0037870063
Consumption,9,30,4,K12_SCHOOLS,0.0007545425
Consumption,9,30,4,LODGING,0.0008488495
Consumption,9,30,4,OFFICE,0.0006260788
Consumption,9,30,4,RESIDENTIAL,0.0005068213
Consumption,9,30,4,STAND_ALONE_RETAIL,0.0004795807
Consumption,9,30,5,FOOD_SERVICE,0.0055391887
Consumption,9,30,5,GROCERY,0.0022610741
Consumption,9,30,5,HEALTH_CARE,0.0034389432
Consumption,9,30,5,K12_SCHOOLS,0.0007540187
Consumption,9,30,5,LODGING,0.0009366833
Consumption,9,30,5,OFFICE,0.0006260788
Consumption,9,30,5,RESIDENTIAL,0.0006408772
Consumption,9,30,5,STAND_ALONE_RETAIL,0.0004795807
Consumption,9,30,6,FOOD_SERVICE,0.011320026
Consumption,9,30,6,GROCERY,0.0031173143
Consumption,9,30,6,HEALTH_CARE,0.0037422456
Consumption,9,30,6,K12_SCHOOLS,0.000754039
Consumption,9,30,6,LODGING,0.0014194217
Consumption,9,30,6,OFFICE,0.0012440117
Consumption,9,30,6,RESIDENTIAL,0.0008008041
Consumption,9,30,6,STAND_ALONE_RETAIL,0.0009936097
Consumption,9,30,7,FOOD_SERVICE,0.0107993254
Consumption,9,30,7,GROCERY,0.0032265422
Consumption,9,30,7,HEALTH_CARE,0.0042776205
Consumption,9,30,7,K12_SCHOOLS,0.0006952255
Consumption,9,30,7,LODGING,0.0017733793
Consumption,9,30,7,OFFICE,0.0012374931
Consumption,9,30,7,RESIDENTIAL,0.0008035553
Consumption,9,30,7,STAND_ALONE_RETAIL,0.0009746483
Consumption,9,30,8,FOOD_SERVICE,0.0083052661
Consumption,9,30,8,GROCERY,0.0044917936
Consumption,9,30,8,HEALTH_CARE,0.0046948531
Consumption,9,30,8,K12_SCHOOLS,0.0006376205
Consumption,9,30,8,LODGING,0.0023714737
Consumption,9,30,8,OFFICE,0.0013664768
Consumption,9,30,8,RESIDENTIAL,0.0006606285
Consumption,9,30,8,STAND_ALONE_RETAIL,0.0012070125
Consumption,9,30,9,FOOD_SERVICE,0.0083246803
Consumption,9,30,9,GROCERY,0.0050711176
Consumption,9,30,9,HEALTH_CARE,0.0052905527
Consumption,9,30,9,K12_SCHOOLS,0.0006383222
Consumption,9,30,9,LODGING,0.0020392182
Consumption,9,30,9,OFFICE,0.0013199492
Consumption,9,30,9,RESIDENTIAL,0.0005867348
Consumption,9,30,9,STAND_ALONE_RETAIL,0.0018022787
Consumption,9,30,10,FOOD_SERVICE,0.0103188829
Consumption,9,30,10,GROCERY,0.0055817818
Consumption,9,30,10,HEALTH_CARE,0.0052749534
Consumption,9,30,10,K12_SCHOOLS,0.0006379503
Consumption,9,30,10,LODGING,0.0013957152
Consumption,9,30,10,OFFICE,0.0013060557
Consumption,9,30,10,RESIDENTIAL,0.0004944146
Consumption,9,30,10,STAND_ALONE_RETAIL,0.0023068276
Consumption,9,30,11,FOOD_SERVICE,0.010759545
Consumption,9,30,11,GROCERY,0.0062083999
Consumption,9,30,11,HEALTH_CARE,0.0053166659
Consumption,9,30,11,K12_SCHOOLS,0.0006469534
Consumption,9,30,11,LODGING,0.0013387019
Consumption,9,30,11,OFFICE,0.0013210981
Consumption,9,30,11,RESIDENTIAL,0.0005068001
Consumption,9,30,11,STAND_ALONE_RETAIL,0.0023055964
Consumption,9,30,12,FOOD_SERVICE,0.0104207595
Consumption,9,30,12,GROCERY,0.0058627599
Consumption,9,30,12,HEALTH_CARE,0.0052015346
Consumption,9,30,12,K12_SCHOOLS,0.0006378003
Consumption,9,30,12,LODGING,0.0013652141
Consumption,9,30,12,OFFICE,0.0012876032
Consumption,9,30,12,RESIDENTIAL,0.0005197698
Consumption,9,30,12,STAND_ALONE_RETAIL,0.0023061433
Consumption,9,30,13,FOOD_SERVICE,0.0103532979
Consumption,9,30,13,GROCERY,0.0058683374
Consumption,9,30,13,HEALTH_CARE,0.0051849608
Consumption,9,30,13,K12_SCHOOLS,0.0006387886
Consumption,9,30,13,LODGING,0.0013886782
Consumption,9,30,13,OFFICE,0.0013126931
Consumption,9,30,13,RESIDENTIAL,0.0005219184
Consumption,9,30,13,STAND_ALONE_RETAIL,0.0023179174
Consumption,9,30,14,FOOD_SERVICE,0.008331814
Consumption,9,30,14,GROCERY,0.0055654793
Consumption,9,30,14,HEALTH_CARE,0.0050305402
Consumption,9,30,14,K12_SCHOOLS,0.0006385429
Consumption,9,30,14,LODGING,0.0013631055
Consumption,9,30,14,OFFICE,0.0007782627
Consumption,9,30,14,RESIDENTIAL,0.0005008657
Consumption,9,30,14,STAND_ALONE_RETAIL,0.0023114153
Consumption,9,30,15,FOOD_SERVICE,0.008323047
Consumption,9,30,15,GROCERY,0.0054563403
Consumption,9,30,15,HEALTH_CARE,0.0048038031
Consumption,9,30,15,K12_SCHOOLS,0.00063847
Consumption,9,30,15,LODGING,0.0013688914
Consumption,9,30,15,OFFICE,0.0007089315
Consumption,9,30,15,RESIDENTIAL,0.0005511634
Consumption,9,30,15,STAND_ALONE_RETAIL,0.0023142473
Consumption,9,30,16,FOOD_SERVICE,0.0083026264
Consumption,9,30,16,GROCERY,0.005493073
Consumption,9,30,16,HEALTH_CARE,0.0048627277
Consumption,9,30,16,K12_SCHOOLS,0.0006375391
Consumption,9,30,16,LODGING,0.0014561312
Consumption,9,30,16,OFFICE,0.0007603893
Consumption,9,30,16,RESIDENTIAL,0.0007822095
Consumption,9,30,16,STAND_ALONE_RETAIL,0.0023164721
Consumption,9,30,17,FOOD_SERVICE,0.0102871337
Consumption,9,30,17,GROCERY,0.0053949864
Consumption,9,30,17,HEALTH_CARE,0.0044844224
Consumption,9,30,17,K12_SCHOOLS,0.000637015
Consumption,9,30,17,LODGING,0.0016192716
Consumption,9,30,17,OFFICE,0.0006054112
Consumption,9,30,17,RESIDENTIAL,0.000996402
Consumption,9,30,17,STAND_ALONE_RETAIL,0.0023068213
Consumption,9,30,18,FOOD_SERVICE,0.0102761448
Consumption,9,30,18,GROCERY,0.0049734375
Consumption,9,30,18,HEALTH_CARE,0.0039994847
Consumption,9,30,18,K12_SCHOOLS,0.0006366386
Consumption,9,30,18,LODGING,0.0019739202
Consumption,9,30,18,OFFICE,0.0003500289
Consumption,9,30,18,RESIDENTIAL,0.0010611354
Consumption,9,30,18,STAND_ALONE_RETAIL,0.0015975393
Consumption,9,30,19,FOOD_SERVICE,0.0110886382
Consumption,9,30,19,GROCERY,0.0041945594
Consumption,9,30,19,HEALTH_CARE,0.004020058
Consumption,9,30,19,K12_SCHOOLS,0.0007360161
Consumption,9,30,19,LODGING,0.0021270895
Consumption,9,30,19,OFFICE,0.0005800705
Consumption,9,30,19,RESIDENTIAL,0.0011545802
Consumption,9,30,19,STAND_ALONE_RETAIL,0.0014727138
Consumption,9,30,20,FOOD_SERVICE,0.0093286903
Consumption,9,30,20,GROCERY,0.003997912
Consumption,9,30,20,HEALTH_CARE,0.0036122074
Consumption,9,30,20,K12_SCHOOLS,0.0007549761
Consumption,9,30,20,LODGING,0.0023139026
Consumption,9,30,20,OFFICE,0.0006260788
Consumption,9,30,20,RESIDENTIAL,0.0011585957
Consumption,9,30,20,STAND_ALONE_RETAIL,0.0015330807
Consumption,9,30,21,FOOD_SERVICE,0.0092971144
Consumption,9,30,21,GROCERY,0.0029976578
Consumption,9,30,21,HEALTH_CARE,0.0035797085
Consumption,9,30,21,K12_SCHOOLS,0.0007532354
Consumption,9,30,21,LODGING,0.0022568555
Consumption,9,30,21,OFFICE,0.0006260788
Consumption,9,30,21,RESIDENTIAL,0.0009877344
Consumption,9,30,21,STAND_ALONE_RETAIL,0.0011352816
Consumption,9,30,22,FOOD_SERVICE,0.0092549567
Consumption,9,30,22,GROCERY,0.0019712431
Consumption,9,30,22,HEALTH_CARE,0.0035146665
Consumption,9,30,22,K12_SCHOOLS,0.0007510688
Consumption,9,30,22,LODGING,0.0016956224
Consumption,9,30,22,OFFICE,0.0006260788
Consumption,9,30,22,RESIDENTIAL,0.0007714415
Consumption,9,30,22,STAND_ALONE_RETAIL,0.0004795807
Consumption,9,30,23,FOOD_SERVICE,0.0097177891
Consumption,9,30,23,GROCERY,0.0027306982
Consumption,9,30,23,HEALTH_CARE,0.0035173248
Consumption,9,30,23,K12_SCHOOLS,0.0007605032
Consumption,9,30,23,LODGING,0.0011070661
Consumption,9,30,23,OFFICE,0.0006260788
Consumption,9,30,23,RESIDENTIAL,0.0005893785
Consumption,9,30,23,STAND_ALONE_RETAIL,0.0004795807
Consumption,9,30,24,FOOD_SERVICE,0.0055415704
Consumption,9,30,24,GROCERY,0.0020964034
Consumption,9,30,24,HEALTH_CARE,0.0034716537
Consumption,9,30,24,K12_SCHOOLS,0.0007510094
Consumption,9,30,24,LODGING,0.0009362002
Consumption,9,30,24,OFFICE,0.0006260788
Consumption,9,30,24,RESIDENTIAL,0.0004761099
Consumption,9,30,24,STAND_ALONE_RETAIL,0.0004795807
Consumption,10,1,1,FOOD_SERVICE,0.0038493189
Consumption,10,1,1,GROCERY,0.0019537411
Consumption,10,1,1,HEALTH_CARE,0.0034465794
Consumption,10,1,1,K12_SCHOOLS,0.0007509942
Consumption,10,1,1,LODGING,0.0009265085
Consumption,10,1,1,OFFICE,0.0006260788
Consumption,10,1,1,RESIDENTIAL,0.0004580864
Consumption,10,1,1,STAND_ALONE_RETAIL,0.0004795807
Consumption,10,1,2,FOOD_SERVICE,0.003864904
Consumption,10,1,2,GROCERY,0.0019738221
Consumption,10,1,2,HEALTH_CARE,0.0035633797
Consumption,10,1,2,K12_SCHOOLS,0.0007509714
Consumption,10,1,2,LODGING,0.0008061493
Consumption,10,1,2,OFFICE,0.0006260788
Consumption,10,1,2,RESIDENTIAL,0.0004493135
Consumption,10,1,2,STAND_ALONE_RETAIL,0.0004795807
Consumption,10,1,3,FOOD_SERVICE,0.0038725441
Consumption,10,1,3,GROCERY,0.0020029689
Consumption,10,1,3,HEALTH_CARE,0.0037182853
Consumption,10,1,3,K12_SCHOOLS,0.0007509369
Consumption,10,1,3,LODGING,0.0007997848
Consumption,10,1,3,OFFICE,0.0006260788
Consumption,10,1,3,RESIDENTIAL,0.0004448648
Consumption,10,1,3,STAND_ALONE_RETAIL,0.0004795807
Consumption,10,1,4,FOOD_SERVICE,0.0039350075
Consumption,10,1,4,GROCERY,0.0021737672
Consumption,10,1,4,HEALTH_CARE,0.0038355175
Consumption,10,1,4,K12_SCHOOLS,0.0007538134
Consumption,10,1,4,LODGING,0.0008333538
Consumption,10,1,4,OFFICE,0.0006260788
Consumption,10,1,4,RESIDENTIAL,0.0005069094
Consumption,10,1,4,STAND_ALONE_RETAIL,0.0004795807
Consumption,10,1,5,FOOD_SERVICE,0.0055413184
Consumption,10,1,5,GROCERY,0.0021836505
Consumption,10,1,5,HEALTH_CARE,0.0038729748
Consumption,10,1,5,K12_SCHOOLS,0.0007535984
Consumption,10,1,5,LODGING,0.0009284035
Consumption,10,1,5,OFFICE,0.0006260788
Consumption,10,1,5,RESIDENTIAL,0.0006435549
Consumption,10,1,5,STAND_ALONE_RETAIL,0.0004795807
Consumption,10,1,6,FOOD_SERVICE,0.0113299518
Consumption,10,1,6,GROCERY,0.0031288358
Consumption,10,1,6,HEALTH_CARE,0.0041516821
Consumption,10,1,6,K12_SCHOOLS,0.0007537579
Consumption,10,1,6,LODGING,0.001411947
Consumption,10,1,6,OFFICE,0.0006260788
Consumption,10,1,6,RESIDENTIAL,0.0008048085
Consumption,10,1,6,STAND_ALONE_RETAIL,0.0004795807
Consumption,10,1,7,FOOD_SERVICE,0.0108085296
Consumption,10,1,7,GROCERY,0.003324385
Consumption,10,1,7,HEALTH_CARE,0.0041482224
Consumption,10,1,7,K12_SCHOOLS,0.0006949318
Consumption,10,1,7,LODGING,0.0017646269
Consumption,10,1,7,OFFICE,0.0004880539
Consumption,10,1,7,RESIDENTIAL,0.0008075183
Consumption,10,1,7,STAND_ALONE_RETAIL,0.000314009
Consumption,10,1,8,FOOD_SERVICE,0.0083019526
Consumption,10,1,8,GROCERY,0.0039294522
Consumption,10,1,8,HEALTH_CARE,0.0044368173
Consumption,10,1,8,K12_SCHOOLS,0.0006369407
Consumption,10,1,8,LODGING,0.0023459791
Consumption,10,1,8,OFFICE,0.0003500289
Consumption,10,1,8,RESIDENTIAL,0.0006596524
Consumption,10,1,8,STAND_ALONE_RETAIL,0.0008194091
Consumption,10,1,9,FOOD_SERVICE,0.0083049344
Consumption,10,1,9,GROCERY,0.0033999713
Consumption,10,1,9,HEALTH_CARE,0.0044066249
Consumption,10,1,9,K12_SCHOOLS,0.0006371001
Consumption,10,1,9,LODGING,0.0019887166
Consumption,10,1,9,OFFICE,0.0003500289
Consumption,10,1,9,RESIDENTIAL,0.000574791
Consumption,10,1,9,STAND_ALONE_RETAIL,0.0008126434
Consumption,10,1,10,FOOD_SERVICE,0.010305275
Consumption,10,1,10,GROCERY,0.0041419269
Consumption,10,1,10,HEALTH_CARE,0.0044376703
Consumption,10,1,10,K12_SCHOOLS,0.0006369342
Consumption,10,1,10,LODGING,0.0013597265
Consumption,10,1,10,OFFICE,0.0003500289
Consumption,10,1,10,RESIDENTIAL,0.0004887396
Consumption,10,1,10,STAND_ALONE_RETAIL,0.0014123031
Consumption,10,1,11,FOOD_SERVICE,0.0107514018
Consumption,10,1,11,GROCERY,0.0047979747
Consumption,10,1,11,HEALTH_CARE,0.0045870908
Consumption,10,1,11,K12_SCHOOLS,0.0006460915
Consumption,10,1,11,LODGING,0.0012949924
Consumption,10,1,11,OFFICE,0.0003500289
Consumption,10,1,11,RESIDENTIAL,0.0004935532
Consumption,10,1,11,STAND_ALONE_RETAIL,0.0014100423
Consumption,10,1,12,FOOD_SERVICE,0.0104025178
Consumption,10,1,12,GROCERY,0.0050426172
Consumption,10,1,12,HEALTH_CARE,0.0046141042
Consumption,10,1,12,K12_SCHOOLS,0.0006367583
Consumption,10,1,12,LODGING,0.001295037
Consumption,10,1,12,OFFICE,0.0003500289
Consumption,10,1,12,RESIDENTIAL,0.0004896179
Consumption,10,1,12,STAND_ALONE_RETAIL,0.0018091302
Consumption,10,1,13,FOOD_SERVICE,0.0103191802
Consumption,10,1,13,GROCERY,0.0050106631
Consumption,10,1,13,HEALTH_CARE,0.0043698815
Consumption,10,1,13,K12_SCHOOLS,0.000637199
Consumption,10,1,13,LODGING,0.0012885706
Consumption,10,1,13,OFFICE,0.0003500289
Consumption,10,1,13,RESIDENTIAL,0.0004759221
Consumption,10,1,13,STAND_ALONE_RETAIL,0.0018083374
Consumption,10,1,14,FOOD_SERVICE,0.0083190069
Consumption,10,1,14,GROCERY,0.0049073312
Consumption,10,1,14,HEALTH_CARE,0.0044987711
Consumption,10,1,14,K12_SCHOOLS,0.0006374081
Consumption,10,1,14,LODGING,0.0012937075
Consumption,10,1,14,OFFICE,0.0003500289
Consumption,10,1,14,RESIDENTIAL,0.0004725098
Consumption,10,1,14,STAND_ALONE_RETAIL,0.001806222
Consumption,10,1,15,FOOD_SERVICE,0.0083145295
Consumption,10,1,15,GROCERY,0.0048438198
Consumption,10,1,15,HEALTH_CARE,0.0045592438
Consumption,10,1,15,K12_SCHOOLS,0.000637328
Consumption,10,1,15,LODGING,0.00129111
Consumption,10,1,15,OFFICE,0.0003500289
Consumption,10,1,15,RESIDENTIAL,0.0005144768
Consumption,10,1,15,STAND_ALONE_RETAIL,0.0018047678
Consumption,10,1,16,FOOD_SERVICE,0.0082827563
Consumption,10,1,16,GROCERY,0.0048441853
Consumption,10,1,16,HEALTH_CARE,0.0044742909
Consumption,10,1,16,K12_SCHOOLS,0.0006360949
Consumption,10,1,16,LODGING,0.001375706
