Date,Hour,Electricity_KW_HR
11AUG2012,10,2772
11AUG2012,11,4804
11AUG2012,12,9512
11AUG2012,13,7264
11AUG2012,14,5548
11AUG2012,15,5996
11AUG2012,16,6060
11AUG2012,17,8208
11AUG2012,18,10272
11AUG2012,19,10276
11AUG2012,20,13396
11AUG2012,21,11316
11AUG2012,22,13800
11AUG2012,23,18956
11AUG2012,24,15504
12AUG2012,1,17176
12AUG2012,2,14820
12AUG2012,3,15964
12AUG2012,4,13992
12AUG2012,5,10584
12AUG2012,6,9156
12AUG2012,7,9108
12AUG2012,8,12376
12AUG2012,9,7320
12AUG2012,10,3264
12AUG2012,11,2072
12AUG2012,12,1956
12AUG2012,13,1804
12AUG2012,14,2476
12AUG2012,15,2120
12AUG2012,16,1692
12AUG2012,17,1164
12AUG2012,18,1448
12AUG2012,19,1632
12AUG2012,20,956
12AUG2012,21,452
12AUG2012,22,2844
12AUG2012,23,9952
12AUG2012,24,2668
13AUG2012,1,2832
13AUG2012,2,2772
13AUG2012,3,2148
13AUG2012,4,1124
13AUG2012,5,2148
13AUG2012,6,792
13AUG2012,7,528
13AUG2012,8,388
13AUG2012,9,120
13AUG2012,10,48
13AUG2012,11,32
13AUG2012,12,44
13AUG2012,13,96
13AUG2012,14,332
13AUG2012,15,160
13AUG2012,16,208
13AUG2012,17,340
13AUG2012,18,28
13AUG2012,19,136
13AUG2012,20,916
13AUG2012,21,1828
13AUG2012,22,776
13AUG2012,23,1232
13AUG2012,24,1428
14AUG2012,1,12
14AUG2012,2,0
14AUG2012,3,0
14AUG2012,4,16
14AUG2012,5,8
14AUG2012,6,16
14AUG2012,7,368
14AUG2012,8,2356
14AUG2012,9,2232
14AUG2012,10,1036
14AUG2012,11,312
14AUG2012,12,328
14AUG2012,13,408
14AUG2012,14,1068
14AUG2012,15,484
14AUG2012,16,444
14AUG2012,17,848
14AUG2012,18,220
14AUG2012,19,0
14AUG2012,20,40
14AUG2012,21,0
14AUG2012,22,0
14AUG2012,23,124
14AUG2012,24,1656
15AUG2012,1,2980
15AUG2012,2,9960
15AUG2012,3,10756
15AUG2012,4,16964
15AUG2012,5,16744
15AUG2012,6,17740
15AUG2012,7,22456
15AUG2012,8,18272
15AUG2012,9,23176
15AUG2012,10,10648
15AUG2012,11,8088
15AUG2012,12,10104
15AUG2012,13,10812
15AUG2012,14,11132
15AUG2012,15,12748
15AUG2012,16,11532
15AUG2012,17,8744
15AUG2012,18,19824
15AUG2012,19,17552
15AUG2012,20,25356
15AUG2012,21,15104
15AUG2012,22,5424
15AUG2012,23,12268
15AUG2012,24,1872
16AUG2012,1,1844
16AUG2012,2,5524
16AUG2012,3,7056
16AUG2012,4,6968
16AUG2012,5,10668
16AUG2012,6,6228
16AUG2012,7,8092
16AUG2012,8,8220
16AUG2012,9,4428
16AUG2012,10,2964
16AUG2012,11,4744
16AUG2012,12,4756
16AUG2012,13,5608
16AUG2012,14,6624
16AUG2012,15,4724
16AUG2012,16,3304
16AUG2012,17,3380
16AUG2012,18,4436
16AUG2012,19,5096
16AUG2012,20,2328
16AUG2012,21,2988
16AUG2012,22,5756
16AUG2012,23,7192
16AUG2012,24,9672
17AUG2012,1,6852
17AUG2012,2,10964
17AUG2012,3,7788
17AUG2012,4,8420
17AUG2012,5,9704
17AUG2012,6,12796
17AUG2012,7,13856
17AUG2012,8,13068
17AUG2012,9,9744
17AUG2012,10,4824
17AUG2012,11,5884
17AUG2012,12,10436
17AUG2012,13,9464
17AUG2012,14,6952
17AUG2012,15,5840
17AUG2012,16,7536
17AUG2012,17,7216
17AUG2012,18,5020
17AUG2012,19,4124
17AUG2012,20,2292
17AUG2012,21,3608
17AUG2012,22,5852
17AUG2012,23,14012
17AUG2012,24,16708
18AUG2012,1,17808
18AUG2012,2,17652
18AUG2012,3,21556
18AUG2012,4,24704
18AUG2012,5,19736
18AUG2012,6,20460
18AUG2012,7,16444
18AUG2012,8,27132
18AUG2012,9,24072
18AUG2012,10,13080
18AUG2012,11,11152
18AUG2012,12,9664
18AUG2012,13,11236
18AUG2012,14,9100
18AUG2012,15,8680
18AUG2012,16,6172
18AUG2012,17,2644
18AUG2012,18,5172
18AUG2012,19,4700
18AUG2012,20,3312
18AUG2012,21,5660
18AUG2012,22,21420
18AUG2012,23,23236
18AUG2012,24,19168
19AUG2012,1,25364
19AUG2012,2,24800
19AUG2012,3,25376
19AUG2012,4,24004
19AUG2012,5,10232
19AUG2012,6,8788
19AUG2012,7,13996
19AUG2012,8,16624
19AUG2012,9,10016
19AUG2012,10,4968
19AUG2012,11,5088
19AUG2012,12,5564
19AUG2012,13,3948
19AUG2012,14,5292
19AUG2012,15,6608
19AUG2012,16,8420
19AUG2012,17,11256
19AUG2012,18,912
19AUG2012,19,2888
19AUG2012,20,1324
19AUG2012,21,476
19AUG2012,22,0
19AUG2012,23,612
19AUG2012,24,3556
20AUG2012,1,7944
20AUG2012,2,4436
20AUG2012,3,4884
20AUG2012,4,4852
20AUG2012,5,4040
20AUG2012,6,1744
20AUG2012,7,952
20AUG2012,8,2304
20AUG2012,9,1432
20AUG2012,10,176
20AUG2012,11,28
20AUG2012,12,256
20AUG2012,13,1812
20AUG2012,14,1728
20AUG2012,15,1412
20AUG2012,16,984
20AUG2012,17,1768
20AUG2012,18,620
20AUG2012,19,176
20AUG2012,20,168
20AUG2012,21,0
20AUG2012,22,0
20AUG2012,23,0
20AUG2012,24,72
21AUG2012,1,1192
21AUG2012,2,536
21AUG2012,3,60
21AUG2012,4,1688
21AUG2012,5,5384
21AUG2012,6,5108
21AUG2012,7,3336
21AUG2012,8,1588
21AUG2012,9,1172
21AUG2012,10,208
21AUG2012,11,132
21AUG2012,12,0
21AUG2012,13,0
21AUG2012,14,172
21AUG2012,15,1936
21AUG2012,16,2212
21AUG2012,17,2680
21AUG2012,18,2876
21AUG2012,19,2684
21AUG2012,20,2132
21AUG2012,21,656
21AUG2012,22,1636
21AUG2012,23,5436
21AUG2012,24,5112
22AUG2012,1,5756
22AUG2012,2,8308
22AUG2012,3,10344
22AUG2012,4,10408
22AUG2012,5,11560
22AUG2012,6,11008
22AUG2012,7,8636
22AUG2012,8,7188
22AUG2012,9,4664
22AUG2012,10,6516
22AUG2012,11,6648
22AUG2012,12,8920
22AUG2012,13,9072
22AUG2012,14,8268
22AUG2012,15,6992
22AUG2012,16,6732
22AUG2012,17,5092
22AUG2012,18,5876
22AUG2012,19,5116
22AUG2012,20,6196
22AUG2012,21,5492
22AUG2012,22,7788
22AUG2012,23,7888
22AUG2012,24,8188
23AUG2012,1,6236
23AUG2012,2,6192
23AUG2012,3,4656
23AUG2012,4,2684
23AUG2012,5,2932
23AUG2012,6,4368
23AUG2012,7,4676
23AUG2012,8,3624
23AUG2012,9,1008
23AUG2012,10,940
23AUG2012,11,312
23AUG2012,12,796
23AUG2012,13,1264
23AUG2012,14,1188
23AUG2012,15,384
23AUG2012,16,148
23AUG2012,17,104
23AUG2012,18,8
23AUG2012,19,148
23AUG2012,20,420
23AUG2012,21,2068
23AUG2012,22,4212
23AUG2012,23,6764
23AUG2012,24,11020
24AUG2012,1,2976
24AUG2012,2,2212
24AUG2012,3,3288
24AUG2012,4,3108
24AUG2012,5,1420
24AUG2012,6,1188
24AUG2012,7,2672
24AUG2012,8,3196
24AUG2012,9,1196
24AUG2012,10,96
24AUG2012,11,440
24AUG2012,12,1452
24AUG2012,13,1428
24AUG2012,14,1832
24AUG2012,15,2332
24AUG2012,16,3332
24AUG2012,17,5640
24AUG2012,18,9120
24AUG2012,19,18396
24AUG2012,20,17820
24AUG2012,21,11192
24AUG2012,22,14224
24AUG2012,23,14140
24AUG2012,24,8064
25AUG2012,1,37928
25AUG2012,2,37828
25AUG2012,3,37004
25AUG2012,4,26200
25AUG2012,5,29424
25AUG2012,6,33596
25AUG2012,7,26096
25AUG2012,8,23068
25AUG2012,9,24972
25AUG2012,10,33412
25AUG2012,11,32276
25AUG2012,12,35632
25AUG2012,13,45312
25AUG2012,14,51280
25AUG2012,15,41908
25AUG2012,16,46652
25AUG2012,17,44592
25AUG2012,18,41640
25AUG2012,19,44964
25AUG2012,20,36072
25AUG2012,21,16424
25AUG2012,22,20268
25AUG2012,23,33684
25AUG2012,24,31252
26AUG2012,1,35312
26AUG2012,2,43800
26AUG2012,3,42212
26AUG2012,4,40668
26AUG2012,5,25028
26AUG2012,6,40240
26AUG2012,7,31392
26AUG2012,8,28124
26AUG2012,9,34180
26AUG2012,10,38732
26AUG2012,11,34584
26AUG2012,12,34188
26AUG2012,13,28284
26AUG2012,14,29876
26AUG2012,15,19032
26AUG2012,16,21456
26AUG2012,17,17920
26AUG2012,18,12616
26AUG2012,19,8104
26AUG2012,20,9456
26AUG2012,21,10208
26AUG2012,22,15436
26AUG2012,23,6596
26AUG2012,24,3256
27AUG2012,1,2328
27AUG2012,2,2484
27AUG2012,3,2108
27AUG2012,4,2796
27AUG2012,5,4904
27AUG2012,6,2716
27AUG2012,7,1452
27AUG2012,8,2808
27AUG2012,9,4976
27AUG2012,10,1468
27AUG2012,11,1476
27AUG2012,12,2636
27AUG2012,13,5756
27AUG2012,14,8524
27AUG2012,15,9460
27AUG2012,16,8952
27AUG2012,17,7684
27AUG2012,18,12288
27AUG2012,19,12956
27AUG2012,20,10532
27AUG2012,21,10060
27AUG2012,22,13084
27AUG2012,23,16460
27AUG2012,24,18764
28AUG2012,1,17772
28AUG2012,2,22692
28AUG2012,3,35932
28AUG2012,4,25436
28AUG2012,5,17624
28AUG2012,6,13864
28AUG2012,7,10032
28AUG2012,8,17620
28AUG2012,9,15988
28AUG2012,10,11776
28AUG2012,11,8356
28AUG2012,12,10416
28AUG2012,13,9664
28AUG2012,14,7800
28AUG2012,15,12844
28AUG2012,16,6492
28AUG2012,17,7972
28AUG2012,18,8064
28AUG2012,19,5976
28AUG2012,20,2252
28AUG2012,21,1444
28AUG2012,22,1368
28AUG2012,23,1028
28AUG2012,24,500
29AUG2012,1,200
29AUG2012,2,268
29AUG2012,3,588
29AUG2012,4,384
29AUG2012,5,1628
29AUG2012,6,2424
29AUG2012,7,1656
29AUG2012,8,3920
29AUG2012,9,8792
29AUG2012,10,5348
29AUG2012,11,10788
29AUG2012,12,13720
29AUG2012,13,13704
29AUG2012,14,22260
29AUG2012,15,18796
29AUG2012,16,19704
29AUG2012,17,19148
29AUG2012,18,18572
29AUG2012,19,14060
29AUG2012,20,5856
29AUG2012,21,2204
29AUG2012,22,1684
29AUG2012,23,12500
29AUG2012,24,6344
30AUG2012,1,156
30AUG2012,2,132
30AUG2012,3,1200
30AUG2012,4,3280
30AUG2012,5,3132
30AUG2012,6,2204
30AUG2012,7,5480
30AUG2012,8,9656
30AUG2012,9,9320
30AUG2012,10,6596
30AUG2012,11,8588
30AUG2012,12,16348
30AUG2012,13,14628
30AUG2012,14,20748
30AUG2012,15,17160
30AUG2012,16,15984
30AUG2012,17,19844
30AUG2012,18,20272
30AUG2012,19,19968
30AUG2012,20,12032
30AUG2012,21,19348
30AUG2012,22,8228
30AUG2012,23,9976
30AUG2012,24,12300
31AUG2012,1,21852
31AUG2012,2,22756
31AUG2012,3,18456
31AUG2012,4,17988
31AUG2012,5,22440
31AUG2012,6,24356
31AUG2012,7,21040
31AUG2012,8,30844
31AUG2012,9,30532
31AUG2012,10,21464
31AUG2012,11,20616
31AUG2012,12,31752
31AUG2012,13,39808
31AUG2012,14,32208
31AUG2012,15,42660
31AUG2012,16,33896
31AUG2012,17,35984
31AUG2012,18,33896
31AUG2012,19,27776
31AUG2012,20,25320
31AUG2012,21,21388
31AUG2012,22,17864
31AUG2012,23,15012
31AUG2012,24,8432
01SEP2012,1,5108
01SEP2012,2,4864
01SEP2012,3,4772
01SEP2012,4,3136
01SEP2012,5,2440
01SEP2012,6,3672
01SEP2012,7,1904
01SEP2012,8,560
01SEP2012,9,772
01SEP2012,10,48
01SEP2012,11,216
01SEP2012,12,212
01SEP2012,13,256
01SEP2012,14,312
01SEP2012,15,208
01SEP2012,16,240
01SEP2012,17,184
01SEP2012,18,272
01SEP2012,19,40
01SEP2012,20,16
01SEP2012,21,0
01SEP2012,22,0
01SEP2012,23,0
01SEP2012,24,464
02SEP2012,1,1716
02SEP2012,2,1796
02SEP2012,3,2780
02SEP2012,4,4912
02SEP2012,5,7932
02SEP2012,6,3008
02SEP2012,7,2536
02SEP2012,8,4676
02SEP2012,9,6240
02SEP2012,10,4172
02SEP2012,11,2004
02SEP2012,12,2864
02SEP2012,13,2292
02SEP2012,14,1492
02SEP2012,15,2512
02SEP2012,16,2188
02SEP2012,17,2584
02SEP2012,18,2176
02SEP2012,19,2496
02SEP2012,20,4256
02SEP2012,21,2852
02SEP2012,22,1500
02SEP2012,23,460
02SEP2012,24,1168
03SEP2012,1,1604
03SEP2012,2,640
03SEP2012,3,1656
03SEP2012,4,292
03SEP2012,5,156
03SEP2012,6,656
03SEP2012,7,148
03SEP2012,8,0
03SEP2012,9,0
03SEP2012,10,0
03SEP2012,11,48
03SEP2012,12,76
03SEP2012,14,132
03SEP2012,15,1352
03SEP2012,16,848
03SEP2012,17,512
03SEP2012,18,1928
03SEP2012,19,1808
03SEP2012,20,2580
03SEP2012,21,2888
03SEP2012,22,3592
03SEP2012,23,2904
03SEP2012,24,1048
04SEP2012,1,1152
04SEP2012,2,864
04SEP2012,3,100
04SEP2012,4,304
04SEP2012,5,504
04SEP2012,6,936
04SEP2012,7,1388
04SEP2012,8,1220
04SEP2012,9,536
04SEP2012,10,284
04SEP2012,11,8
04SEP2012,12,156
04SEP2012,13,1052
04SEP2012,14,556
04SEP2012,15,416
04SEP2012,16,480
04SEP2012,17,468
04SEP2012,18,1684
04SEP2012,19,2684
04SEP2012,20,3376
04SEP2012,21,4528
04SEP2012,22,3052
04SEP2012,23,8684
04SEP2012,24,6952
05SEP2012,1,2360
05SEP2012,2,4940
05SEP2012,3,4600
05SEP2012,4,4692
05SEP2012,5,5232
05SEP2012,6,6768
05SEP2012,7,6336
05SEP2012,8,4056
05SEP2012,9,4824
05SEP2012,10,3524
05SEP2012,11,2596
05SEP2012,12,2640
05SEP2012,13,3292
05SEP2012,14,2696
05SEP2012,15,5656
05SEP2012,16,8192
05SEP2012,17,10068
05SEP2012,18,14564
05SEP2012,19,15912
05SEP2012,20,20896
05SEP2012,21,13524
05SEP2012,22,13932
05SEP2012,23,10356
05SEP2012,24,11292
06SEP2012,1,9160
06SEP2012,2,9592
06SEP2012,3,7644
06SEP2012,4,11644
06SEP2012,5,10376
06SEP2012,6,6084
06SEP2012,7,3520
06SEP2012,8,3104
06SEP2012,9,2092
06SEP2012,10,1532
06SEP2012,11,268
06SEP2012,12,568
06SEP2012,13,700
06SEP2012,14,792
06SEP2012,15,252
06SEP2012,16,128
06SEP2012,17,112
06SEP2012,18,0
06SEP2012,19,0
06SEP2012,20,120
06SEP2012,21,468
06SEP2012,22,912
06SEP2012,23,8
06SEP2012,24,0
07SEP2012,1,0
07SEP2012,2,252
07SEP2012,3,1472
07SEP2012,4,2880
07SEP2012,5,4300
07SEP2012,6,5348
07SEP2012,7,5956
07SEP2012,8,6764
07SEP2012,9,8108
07SEP2012,10,3120
07SEP2012,11,4064
07SEP2012,12,2248
07SEP2012,13,2516
07SEP2012,14,3072
07SEP2012,15,3480
07SEP2012,16,3232
07SEP2012,17,2284
07SEP2012,18,2224
07SEP2012,19,1712
07SEP2012,20,1180
07SEP2012,21,1804
07SEP2012,22,1060
07SEP2012,23,1044
07SEP2012,24,1484
08SEP2012,1,1652
08SEP2012,2,984
08SEP2012,3,280
08SEP2012,4,136
08SEP2012,5,232
08SEP2012,6,56
08SEP2012,7,504
08SEP2012,8,480
08SEP2012,9,932
08SEP2012,10,580
08SEP2012,11,100
08SEP2012,12,0
08SEP2012,13,0
08SEP2012,14,0
08SEP2012,15,0
08SEP2012,16,0
08SEP2012,17,0
08SEP2012,18,0
08SEP2012,19,0
08SEP2012,20,0
08SEP2012,21,0
08SEP2012,22,200
08SEP2012,23,1360
08SEP2012,24,6560
09SEP2012,1,8112
09SEP2012,2,4576
09SEP2012,3,2740
09SEP2012,4,5028
09SEP2012,5,5776
09SEP2012,6,4120
09SEP2012,7,8320
09SEP2012,8,10292
09SEP2012,9,10208
09SEP2012,10,8396
09SEP2012,11,2344
09SEP2012,12,1452
09SEP2012,13,2180
09SEP2012,14,4476
09SEP2012,15,6672
09SEP2012,16,8444
09SEP2012,17,10428
09SEP2012,18,10760
09SEP2012,19,8772
09SEP2012,20,5564
09SEP2012,21,11056
09SEP2012,22,15588
09SEP2012,23,15352
09SEP2012,24,15980
10SEP2012,1,16252
10SEP2012,2,6520
10SEP2012,3,4048
10SEP2012,4,2440
10SEP2012,5,2904
10SEP2012,6,3236
10SEP2012,7,3888
10SEP2012,8,3648
10SEP2012,9,1244
10SEP2012,10,1080
10SEP2012,11,624
10SEP2012,12,2736
10SEP2012,13,4324
10SEP2012,14,8816
10SEP2012,15,12056
10SEP2012,16,10740
10SEP2012,17,10664
10SEP2012,18,11788
10SEP2012,19,5840
10SEP2012,20,5272
10SEP2012,21,11172
10SEP2012,22,16084
10SEP2012,23,15100
10SEP2012,24,18584
11SEP2012,1,19700
11SEP2012,2,15288
11SEP2012,3,7192
11SEP2012,4,13020
11SEP2012,5,18256
11SEP2012,6,13472
11SEP2012,7,8700
11SEP2012,8,5124
11SEP2012,9,8436
11SEP2012,10,13756
11SEP2012,11,14204
11SEP2012,12,8256
11SEP2012,13,17004
11SEP2012,14,9172
11SEP2012,15,6556
11SEP2012,16,8000
11SEP2012,17,7124
11SEP2012,18,9328
11SEP2012,19,9308
11SEP2012,20,7080
11SEP2012,21,6424
11SEP2012,22,11636
11SEP2012,23,9212
11SEP2012,24,9380
12SEP2012,1,7500
12SEP2012,2,8028
12SEP2012,3,6524
12SEP2012,4,9476
12SEP2012,5,7844
12SEP2012,6,7604
12SEP2012,7,4192
12SEP2012,8,4188
12SEP2012,9,3664
12SEP2012,10,4316
12SEP2012,11,5636
12SEP2012,12,6612
12SEP2012,13,7888
12SEP2012,14,5688
12SEP2012,15,6180
12SEP2012,16,6644
12SEP2012,17,6028
12SEP2012,18,4652
12SEP2012,19,3620
12SEP2012,20,2408
12SEP2012,21,2700
12SEP2012,22,6792
12SEP2012,23,10528
12SEP2012,24,9688
13SEP2012,1,12000
13SEP2012,2,15292
13SEP2012,3,17472
13SEP2012,4,12440
13SEP2012,5,5700
13SEP2012,6,6108
13SEP2012,7,4232
13SEP2012,8,3512
13SEP2012,9,1440
13SEP2012,10,3320
13SEP2012,11,5032
13SEP2012,12,7808
13SEP2012,13,4208
13SEP2012,14,2636
13SEP2012,15,4524
13SEP2012,16,2876
13SEP2012,17,1504
13SEP2012,18,3324
13SEP2012,19,3584
13SEP2012,20,2320
13SEP2012,21,816
13SEP2012,22,436
13SEP2012,23,760
13SEP2012,24,284
14SEP2012,1,1296
14SEP2012,2,5696
14SEP2012,3,7428
14SEP2012,4,11304
14SEP2012,5,16960
14SEP2012,6,17796
14SEP2012,7,17104
14SEP2012,8,28028
14SEP2012,9,24684
14SEP2012,10,28476
14SEP2012,11,23640
14SEP2012,12,28328
14SEP2012,13,26164
14SEP2012,14,22448
14SEP2012,15,28520
14SEP2012,16,23268
14SEP2012,17,27936
14SEP2012,18,21796
14SEP2012,19,14472
14SEP2012,20,9492
14SEP2012,21,10692
14SEP2012,22,7936
14SEP2012,23,8212
14SEP2012,24,8692
15SEP2012,1,5308
15SEP2012,2,4556
15SEP2012,3,5308
15SEP2012,4,4224
15SEP2012,5,4488
15SEP2012,6,5156
15SEP2012,7,3348
15SEP2012,8,4456
15SEP2012,9,3264
15SEP2012,10,1052
15SEP2012,11,404
15SEP2012,12,1104
15SEP2012,13,1392
15SEP2012,14,1960
15SEP2012,15,1516
15SEP2012,16,948
15SEP2012,17,1072
15SEP2012,18,2140
15SEP2012,19,3056
15SEP2012,20,2048
15SEP2012,21,1020
15SEP2012,22,4632
15SEP2012,23,5804
15SEP2012,24,7108
16SEP2012,1,8000
16SEP2012,2,4540
16SEP2012,3,5144
16SEP2012,4,5772
16SEP2012,5,11948
16SEP2012,6,10404
16SEP2012,7,13996
16SEP2012,8,12808
16SEP2012,9,12564
16SEP2012,10,6844
16SEP2012,11,2504
16SEP2012,12,2872
16SEP2012,13,5408
16SEP2012,14,6756
16SEP2012,15,4280
16SEP2012,16,5332
16SEP2012,17,4032
16SEP2012,18,4188
16SEP2012,19,4512
16SEP2012,20,4800
16SEP2012,21,7204
16SEP2012,22,11668
16SEP2012,23,6032
16SEP2012,24,2756
17SEP2012,1,2376
17SEP2012,2,4440
17SEP2012,3,7856
17SEP2012,4,8400
17SEP2012,5,7468
17SEP2012,6,4272
17SEP2012,7,3780
17SEP2012,8,3036
17SEP2012,9,4104
17SEP2012,10,3332
17SEP2012,11,1728
17SEP2012,12,1364
17SEP2012,13,1680
17SEP2012,14,1668
17SEP2012,15,2396
17SEP2012,16,3860
17SEP2012,17,4128
17SEP2012,18,3296
17SEP2012,19,4620
17SEP2012,20,5604
17SEP2012,21,8948
17SEP2012,22,13560
17SEP2012,23,9292
17SEP2012,24,6052
18SEP2012,1,4376
18SEP2012,2,5876
18SEP2012,3,6292
18SEP2012,4,4756
18SEP2012,5,5240
18SEP2012,6,9600
18SEP2012,7,14348
18SEP2012,8,18240
18SEP2012,9,12400
18SEP2012,10,14064
18SEP2012,11,7460
18SEP2012,12,5232
18SEP2012,13,3228
18SEP2012,14,2956
18SEP2012,15,12248
18SEP2012,16,11544
18SEP2012,17,10244
18SEP2012,18,11788
18SEP2012,19,7100
18SEP2012,20,4320
18SEP2012,21,2856
18SEP2012,22,6564
18SEP2012,23,13768
18SEP2012,24,4660
19SEP2012,1,3112
19SEP2012,2,9656
19SEP2012,3,8860
19SEP2012,4,5932
19SEP2012,5,8508
19SEP2012,6,8024
19SEP2012,7,8004
19SEP2012,8,8404
19SEP2012,9,4156
19SEP2012,10,3720
19SEP2012,11,5460
19SEP2012,12,12840
19SEP2012,13,12016
19SEP2012,14,9976
19SEP2012,15,13360
19SEP2012,16,15468
19SEP2012,17,20264
19SEP2012,18,8556
19SEP2012,19,6548
19SEP2012,20,7052
19SEP2012,21,4704
19SEP2012,22,3148
19SEP2012,23,460
19SEP2012,24,4400
20SEP2012,1,5868
20SEP2012,2,7168
20SEP2012,3,7088
20SEP2012,4,7464
20SEP2012,5,8164
20SEP2012,6,8824
20SEP2012,7,13404
20SEP2012,8,9232
20SEP2012,9,11960
20SEP2012,10,10340
20SEP2012,11,6704
20SEP2012,12,3068
20SEP2012,13,0
20SEP2012,14,0
20SEP2012,15,0
20SEP2012,16,4080
20SEP2012,17,3240
20SEP2012,18,2228
20SEP2012,19,1012
20SEP2012,20,968
20SEP2012,21,2736
20SEP2012,22,2908
20SEP2012,23,2760
20SEP2012,24,2468
21SEP2012,1,2872
21SEP2012,2,2128
21SEP2012,3,1800
21SEP2012,4,4708
21SEP2012,5,7980
21SEP2012,6,9248
21SEP2012,7,8956
21SEP2012,8,8680
21SEP2012,9,9316
21SEP2012,10,5344
21SEP2012,11,1720
21SEP2012,12,228
21SEP2012,13,200
21SEP2012,14,4
21SEP2012,15,0
21SEP2012,16,200
21SEP2012,17,768
21SEP2012,18,536
21SEP2012,19,560
21SEP2012,20,336
21SEP2012,21,0
21SEP2012,22,0
21SEP2012,23,648
21SEP2012,24,488
22SEP2012,1,2368
22SEP2012,2,4084
22SEP2012,3,9400
22SEP2012,4,7052
22SEP2012,5,7108
22SEP2012,6,10392
22SEP2012,7,5984
22SEP2012,8,4484
22SEP2012,9,1940
22SEP2012,10,860
22SEP2012,11,452
22SEP2012,12,2860
22SEP2012,13,3632
22SEP2012,14,4640
22SEP2012,15,2976
22SEP2012,16,2428
22SEP2012,17,4080
22SEP2012,18,1908
22SEP2012,19,2476
22SEP2012,20,2896
22SEP2012,21,1680
22SEP2012,22,4944
22SEP2012,23,12072
22SEP2012,24,13700
23SEP2012,1,16436
23SEP2012,2,19756
23SEP2012,3,19484
23SEP2012,4,16452
23SEP2012,5,17484
23SEP2012,6,22168
23SEP2012,7,25604
23SEP2012,8,24708
23SEP2012,9,30040
23SEP2012,10,17016
23SEP2012,11,8764
23SEP2012,12,4200
23SEP2012,13,7600
23SEP2012,14,8940
23SEP2012,15,19468
23SEP2012,16,30376
23SEP2012,17,39944
23SEP2012,18,33968
23SEP2012,19,28004
23SEP2012,20,2588
23SEP2012,21,8064
23SEP2012,22,16276
23SEP2012,23,20696
23SEP2012,24,16852
24SEP2012,1,2856
24SEP2012,2,7368
24SEP2012,3,12292
24SEP2012,4,17172
24SEP2012,5,10120
24SEP2012,6,23496
24SEP2012,7,37292
24SEP2012,8,25724
24SEP2012,9,38384
24SEP2012,10,46028
24SEP2012,11,41940
24SEP2012,12,44088
24SEP2012,13,50476
24SEP2012,14,53608
24SEP2012,15,55748
24SEP2012,16,54760
24SEP2012,17,54864
24SEP2012,18,54284
24SEP2012,19,47252
24SEP2012,20,39956
24SEP2012,21,18708
24SEP2012,22,28224
24SEP2012,23,43604
24SEP2012,24,45196
25SEP2012,1,39480
25SEP2012,2,44752
25SEP2012,3,44800
25SEP2012,4,39316
25SEP2012,5,30584
25SEP2012,6,26872
25SEP2012,7,25448
25SEP2012,8,27488
25SEP2012,9,25208
25SEP2012,10,23932
25SEP2012,11,24776
25SEP2012,12,26084
25SEP2012,13,30288
25SEP2012,14,41572
25SEP2012,15,42720
25SEP2012,16,45420
25SEP2012,17,47124
25SEP2012,18,35772
25SEP2012,19,36936
25SEP2012,20,39448
25SEP2012,21,38680
25SEP2012,22,36176
25SEP2012,23,30548
25SEP2012,24,36084
26SEP2012,1,37288
26SEP2012,2,23372
26SEP2012,3,20924
26SEP2012,4,20104
26SEP2012,5,29272
26SEP2012,6,28988
26SEP2012,7,29048
26SEP2012,8,29792
26SEP2012,9,31852
26SEP2012,10,29864
26SEP2012,11,24508
26SEP2012,12,20064
26SEP2012,13,22384
26SEP2012,14,26232
26SEP2012,15,26956
26SEP2012,16,24648
26SEP2012,17,16864
26SEP2012,18,31956
26SEP2012,19,26156
26SEP2012,20,23004
26SEP2012,21,28432
26SEP2012,22,28984
26SEP2012,23,31132
26SEP2012,24,26828
27SEP2012,1,29248
27SEP2012,2,27588
27SEP2012,3,15216
27SEP2012,4,14100
27SEP2012,5,15148
27SEP2012,6,13332
27SEP2012,7,11324
27SEP2012,8,21028
27SEP2012,9,19764
27SEP2012,10,15044
27SEP2012,11,7328
27SEP2012,12,7888
27SEP2012,13,8728
27SEP2012,14,5028
27SEP2012,15,2004
27SEP2012,16,4816
27SEP2012,17,6840
27SEP2012,18,2628
27SEP2012,19,9096
27SEP2012,20,6272
27SEP2012,21,7816
27SEP2012,22,10396
27SEP2012,23,12520
27SEP2012,24,8892
28SEP2012,1,12232
28SEP2012,2,13812
28SEP2012,3,18148
28SEP2012,4,16128
28SEP2012,5,11896
28SEP2012,6,16208
28SEP2012,7,19712
28SEP2012,8,16920
28SEP2012,9,11896
28SEP2012,10,4900
28SEP2012,11,0
28SEP2012,12,9516
28SEP2012,13,17068
28SEP2012,14,18520
28SEP2012,15,23844
28SEP2012,16,23160
28SEP2012,17,22908
28SEP2012,18,18684
28SEP2012,19,12660
28SEP2012,20,7748
28SEP2012,21,10168
28SEP2012,22,16452
28SEP2012,23,17616
28SEP2012,24,13712
29SEP2012,1,9472
29SEP2012,2,17044
29SEP2012,3,15944
29SEP2012,4,10152
29SEP2012,5,11332
29SEP2012,6,10668
29SEP2012,7,10640
29SEP2012,8,7532
29SEP2012,9,9104
29SEP2012,10,8600
29SEP2012,11,9340
29SEP2012,12,12860
29SEP2012,13,11040
29SEP2012,14,10232
